Date,Energy Adj Close,Energy Volume,Materials Adj Close,Materials Volume,Industrials Adj Close,Industrials Volume,Consumer Discretionary Adj Close,Consumer Discretionary Volume,Consumer Staples Adj Close,Consumer Staples Volume,Health Care Adj Close,Health Care Volume,Financials Adj Close,Financials Volume,Information Technology Adj Close,Information Technology Volume,Communication Services Adj Close,Communication Services Volume,Utilities Adj Close,Utilities Volume,Real Estate Adj Close,Real Estate Volume
2019-03-15,73.79461669921875,229700,55.0172119140625,9000,129.89266967773438,141300,159.16197204589844,74100,48.584259033203125,21846900,162.9515838623047,145900,24.26593780517578,70020400,190.5946807861328,473700,81.01438903808594,88000,50.477134704589844,17714900,72.8660659790039,4742200
2019-03-18,74.96319580078125,165700,55.439697265625,50100,131.040771484375,86100,160.70367431640625,91800,48.655311584472656,8103700,162.77394104003906,186500,24.511972427368164,43980700,191.32296752929688,567400,80.47708129882812,375800,50.28629684448242,15008800,72.50070190429688,4125300
2019-03-19,74.67313385009766,229000,55.4827995300293,9700,130.45269775390625,63400,161.18605041503906,60100,48.619789123535156,13359400,163.95191955566406,288400,24.320613861083984,45029300,191.782958984375,537300,80.4675064086914,251600,49.71377182006836,22635800,72.27980041503906,6169200
2019-03-20,75.46046447753906,238500,55.62937545776367,16300,129.4912872314453,263500,161.36572265625,59000,48.415496826171875,19832700,162.91416931152344,259700,23.819442749023438,65860300,191.19839477539062,722700,81.08153533935547,171600,49.84388732910156,18880500,72.50070190429688,6499300
2019-03-21,76.00065612792969,263200,55.90528106689453,8300,130.88522338867188,161200,163.53616333007812,94300,48.983943939208984,12699200,163.77601623535156,214700,23.746536254882812,104914100,195.96290588378906,476700,81.8753890991211,108800,50.37303924560547,15371800,73.79216003417969,6948200
2019-03-22,73.84661102294922,301000,54.43091583251953,5800,127.54579162597656,104500,160.04676818847656,84700,48.92177200317383,21007300,160.37948608398438,152100,23.090457916259766,121855900,190.9840087890625,984500,80.76053619384766,140200,50.737369537353516,20452500,73.25688934326172,8769700
2019-03-25,73.7965316772461,232900,54.560245513916016,6200,127.95856475830078,77000,160.92861938476562,69900,49.019466400146484,12538000,160.25718688964844,455200,22.990222930908203,72835600,190.2054901123047,541900,80.65481567382812,121400,50.78074264526367,13763000,73.35037231445312,6324300
2019-03-26,74.89859771728516,226500,54.8533935546875,86600,128.88719177246094,144500,161.67770385742188,107100,49.436920166015625,12808700,161.30152893066406,242600,23.26358985900879,51171500,191.31082153320312,454300,81.02961730957031,76700,51.145076751708984,15699700,73.93661499023438,8576400
2019-03-27,74.38929748535156,172900,54.689579010009766,41400,128.97161865234375,94400,161.4785614013672,55100,49.268157958984375,12740400,159.7867431640625,194600,23.16335678100586,73148100,190.10934448242188,542900,80.4721908569336,155500,50.78942108154297,17323500,73.72421264648438,7252600
2019-03-28,74.67317199707031,175900,54.89650344848633,5100,130.05035400390625,71800,162.74917602539062,48700,49.50797653198242,11920900,160.37005615234375,237000,23.36382484436035,52089300,190.90711975097656,436300,80.10699462890625,111200,50.19086456298828,24748800,74.43958282470703,5600000
2019-03-29,74.62305450439453,132500,55.31898880004883,11400,131.23231506347656,143300,163.47926330566406,54300,49.836612701416016,13888800,162.280029296875,153000,23.4276123046875,50234400,192.83909606933594,413300,80.27034759521484,123200,50.45977783203125,21835100,74.37113952636719,13743500
2019-04-01,75.66668701171875,235700,56.379486083984375,9500,133.84942626953125,111200,165.37564086914062,72100,49.667850494384766,13799400,162.50582885742188,194100,24.001684188842773,62485300,195.54000854492188,793700,81.33720397949219,316400,50.1128044128418,26681900,74.3283462524414,8528500
2019-04-02,75.10731506347656,274600,56.534690856933594,37000,133.7650604248047,71000,165.17652893066406,91800,49.2592887878418,13964800,162.31768798828125,152900,23.98345947265625,41002400,196.09744262695312,469600,81.6735610961914,316900,50.182193756103516,24978100,74.85034942626953,10358100
2019-04-03,74.3058090209961,205000,57.198585510253906,13000,133.69000244140625,100000,166.43763732910156,302100,49.019466400146484,18616500,162.31768798828125,337500,24.05635643005371,52030900,197.75067138671875,542200,82.00995635986328,164400,50.10413360595703,15450500,74.76476287841797,5004200
2019-04-04,74.99043273925781,213000,57.38826370239258,7000,134.4591827392578,82600,167.50914001464844,65700,49.20599365234375,10671300,161.90367126464844,364600,24.20215606689453,54378900,196.69337463378906,421400,82.54815673828125,220000,49.93063735961914,16264600,74.64496612548828,4249100
2019-04-05,76.37635040283203,261000,57.595211029052734,5900,134.9938507080078,50700,168.67538452148438,53500,49.37474822998047,9045200,163.12684631347656,118500,24.238605499267578,37088800,197.62571716308594,407600,82.73075103759766,106000,50.3990592956543,15419300,75.16694641113281,4827100
2019-04-08,76.68526458740234,286000,57.76765060424805,6200,134.51547241210938,119600,169.1210479736328,39600,49.57902908325195,6136900,163.03271484375,313000,24.26593780517578,34998000,198.41384887695312,530900,82.66349792480469,128600,50.04341125488281,14681700,74.74764251708984,4575500
2019-04-09,75.70008087158203,169500,57.41413116455078,76400,132.6675262451172,77200,167.6228790283203,123200,49.51685333251953,12062300,162.27059936523438,136000,24.065467834472656,65954800,197.50079345703125,698700,82.8460922241211,175200,50.164852142333984,12993900,74.35401153564453,3507600
2019-04-10,76.04239654541016,98200,57.66416931152344,2076900,132.95831298828125,60300,168.6374969482422,46900,49.658966064453125,7060800,162.62815856933594,168900,24.138368606567383,48232700,199.07705688476562,551700,83.32662963867188,220600,50.00870132446289,16891200,75.0385971069336,4264500
2019-04-11,76.01734161376953,185800,57.33654022216797,20400,134.1121063232422,63100,168.87454223632812,175300,49.75667190551758,6444900,160.65232849121094,215100,24.284164428710938,62205000,198.98095703125,357300,83.41313934326172,278100,50.2602653503418,17420000,74.98726654052734,2925600
2019-04-12,76.32626342773438,185700,57.95732116699219,42700,135.69737243652344,50900,169.6899871826172,47300,49.91654968261719,7635700,159.2598419189453,399100,24.730663299560547,84627600,200.26893615722656,387600,84.23007202148438,634500,50.49448013305664,15926600,75.3466567993164,4148900
2019-04-15,75.84201049804688,653600,57.83662414550781,20500,135.13458251953125,105800,170.07870483398438,193100,50.209651947021484,6505000,159.66444396972656,203800,24.575756072998047,40030400,200.26893615722656,395600,84.1916275024414,103700,50.485816955566406,15253100,74.96157836914062,3468900
2019-04-16,76.29286193847656,134800,57.83662414550781,8800,135.93191528320312,57500,170.9416046142578,78500,50.21853256225586,9345100,156.64427185058594,315600,24.922021865844727,56093400,201.1339569091797,403000,84.41268920898438,140500,49.861236572265625,19688700,73.26724243164062,7256100
2019-04-17,76.22606658935547,220400,57.72453308105469,20300,135.98818969726562,89600,171.16917419433594,50200,50.467227935791016,12720200,151.6106414794922,971600,24.985809326171875,58834000,201.85482788085938,583100,84.403076171875,137400,49.6703987121582,15194800,72.59976959228516,6121300
2019-04-18,75.80028533935547,148100,57.64693832397461,21600,137.41400146484375,87300,171.1028289794922,78200,50.511627197265625,10622200,151.92112731933594,461000,24.91291046142578,52495700,202.22012329101562,383500,84.49917602539062,194700,49.69642639160156,16039400,73.15599822998047,4827400
2019-04-22,77.5118179321289,292700,57.56071853637695,11000,136.88870239257812,117300,170.31582641601562,124100,50.5294075012207,12432100,152.10931396484375,407300,24.840011596679688,39324100,202.8448486328125,493900,84.89322662353516,212700,49.65305709838867,10685500,72.35163116455078,5012000
2019-04-23,77.54519653320312,302800,57.51760482788086,18200,138.1269073486328,471500,172.34495544433594,76600,50.36952590942383,20408400,154.70608520507812,594000,24.99492073059082,54250300,205.1804962158203,1969500,85.68131256103516,270700,49.79184341430664,17068200,73.31004333496094,4692300
2019-04-24,76.09249114990234,145200,56.672645568847656,20100,138.00494384765625,72000,172.572509765625,46600,50.47610855102539,8221900,154.55555725097656,396600,24.967580795288086,39505200,205.31504821777344,486800,85.08544921875,111300,50.1128044128418,16428400,73.8491439819336,4853800
2019-04-25,75.71678161621094,201100,56.327762603759766,22800,135.35972595214844,192000,171.41571044921875,121800,50.15635681152344,9992100,156.11734008789062,495900,25.013145446777344,44532300,205.05552673339844,626300,85.68131256103516,652300,50.32099151611328,15253300,73.69510650634766,3732500
2019-04-26,74.82344055175781,381400,56.57780456542969,16000,136.4102783203125,139400,172.8095703125,110700,50.60934066772461,8405700,157.71685791015625,333900,25.240957260131836,41527900,204.6230010986328,1700700,86.32524108886719,409200,50.3990592956543,14517400,74.27700805664062,3109400
2019-04-29,74.68150329589844,220200,56.47434616088867,81500,136.7761688232422,79100,172.51564025878906,139900,50.67151641845703,7210800,157.3781280517578,243700,25.49609375,61643200,204.75758361816406,1509700,86.96917724609375,394000,50.10413360595703,20775900,73.54963684082031,4280600
2019-04-30,74.48114013671875,127300,56.64677429199219,12400,137.21701049804688,119600,171.82342529296875,57100,51.25771713256836,15965900,157.90499877929688,185000,25.53254508972168,38800300,205.12281799316406,1412900,85.13350677490234,285900,50.9282112121582,22016700,74.25133514404297,5541400
2019-05-01,72.86143493652344,207500,55.784576416015625,11000,136.15704345703125,95700,170.20201110839844,55400,50.62710189819336,11992700,157.19937133789062,207400,25.32295799255371,67969500,204.33465576171875,461000,84.61450958251953,162400,50.40773391723633,26412700,74.31122589111328,7675800
2019-05-02,71.61743927001953,408300,55.55178451538086,10800,136.23207092285156,99400,170.32530212402344,47600,50.60934066772461,13925900,158.13082885742188,293600,25.350296020507812,50972900,203.39273071289062,817900,84.23007202148438,320000,50.29496765136719,23463800,74.38823699951172,5675900
2019-05-03,72.26030731201172,278200,56.215675354003906,7300,137.99560546875,63500,172.7432098388672,36800,50.99126434326172,13801300,159.57974243164062,226900,25.578105926513672,34598900,205.3919677734375,323400,85.33533477783203,97000,50.572547912597656,16071300,75.02146911621094,4678400
2019-05-06,72.32708740234375,385600,55.61213302612305,13900,136.92623901367188,243500,171.78550720214844,170700,50.91132736206055,10100300,160.6617431640625,351600,25.404972076416016,42517000,204.00790405273438,1000500,85.38338470458984,480000,50.29496765136719,13389500,74.7818832397461,4836000
2019-05-07,71.83448791503906,324800,54.361934661865234,212900,134.1590118408203,220400,168.90296936035156,207200,50.40506362915039,20115500,157.27464294433594,422700,24.985809326171875,60090800,199.67300415039062,1050400,84.1435775756836,530900,50.13882827758789,12542200,73.4298324584961,7037100
2019-05-08,71.77606964111328,332500,54.310211181640625,24700,133.9901580810547,180000,168.95037841796875,126500,50.39616775512695,11940200,157.53807067871094,333200,24.931137084960938,44254200,199.30775451660156,704500,83.89369201660156,250500,49.45353698730469,28692400,73.3528060913086,5976800
2019-05-09,71.70928192138672,338000,53.81875228881836,13400,133.75564575195312,217100,168.2487335205078,199700,50.28959274291992,23531600,157.3781280517578,448900,24.87645721435547,56468300,197.9717559814453,917900,83.81680297851562,400800,49.39281463623047,16173800,73.54107666015625,4005000
2019-05-10,72.1267318725586,136000,54.4998893737793,26300,134.26217651367188,86300,168.13494873046875,57900,50.90244674682617,14029600,157.1805419921875,168400,25.040483474731445,63453600,198.52920532226562,523900,83.91291809082031,148400,50.277626037597656,25158000,74.3283462524414,4269000
2019-05-13,70.74081420898438,330700,52.98241424560547,53500,130.3880615234375,204900,163.08102416992188,93900,50.422813415527344,13081800,153.96279907226562,266800,24.311500549316406,54962500,190.83023071289062,1560000,81.68318176269531,2224300,50.81544494628906,20096300,74.25133514404297,5794100
2019-05-14,71.7176284790039,148200,53.62044906616211,12300,131.7576141357422,97600,164.7403564453125,82400,50.66263198852539,16497800,154.8660430908203,249000,24.502857208251953,52398400,194.0309600830078,662500,81.86579132080078,115600,50.477134704589844,17609400,74.5251693725586,4740500
2019-05-15,72.13509368896484,300800,53.637691497802734,8900,132.0390167236328,76300,165.8023681640625,62300,51.06231689453125,9681800,155.4117431640625,251200,24.4117374420166,49061700,196.0205841064453,1531700,83.48043060302734,106800,50.390384674072266,14577500,75.03004455566406,3410600
2019-05-16,72.59426879882812,269400,54.1981201171875,1703000,133.23973083496094,76000,167.15829467773438,59500,51.462005615234375,12859800,156.7007293701172,346300,24.65776824951172,44872600,198.0486297607422,795000,84.18202209472656,148500,50.72869873046875,13908300,75.32955169677734,4008500
2019-05-17,71.72598266601562,115400,53.87910461425781,8400,131.67318725585938,90700,165.7359619140625,32500,51.29325485229492,15458700,156.21148681640625,122800,24.493743896484375,62711500,196.07821655273438,404700,83.83602142333984,126600,50.98893356323242,10477100,75.18406677246094,5346600
2019-05-20,71.6842269897461,117300,53.180721282958984,4400,131.31674194335938,133500,164.60765075683594,44100,51.16890335083008,9496800,155.910400390625,145700,24.521081924438477,44357300,192.64688110351562,640900,83.05754089355469,118000,51.058326721191406,9118700,74.09730529785156,4221100
2019-05-21,72.52748107910156,146800,53.689422607421875,10000,132.98643493652344,56900,165.76446533203125,149800,51.06231689453125,8124100,157.4722442626953,148600,24.776229858398438,36851400,195.28045654296875,307400,83.83602142333984,257200,51.153751373291016,11504400,74.73055267333984,2930100
2019-05-22,71.14154052734375,160700,53.43937683105469,54700,131.77635192871094,81700,164.0197296142578,32900,51.29325485229492,11102000,158.2343292236328,101300,24.630430221557617,25867600,194.0982208251953,314700,83.61498260498047,124500,51.535430908203125,9257900,74.95303344726562,2825100
2019-05-23,68.75374603271484,455400,52.69788360595703,5800,129.69390869140625,70900,161.781982421875,49700,51.27547836303711,17398000,157.27464294433594,158800,24.284164428710938,51832900,190.5707244873047,791700,82.51931762695312,269400,51.97782897949219,15164500,75.12418365478516,3304500
2019-05-24,68.87062072753906,247400,53.08587646484375,5400,129.88150024414062,52100,162.1707305908203,25000,51.088966369628906,9530800,157.8767852783203,213500,24.475521087646484,30582000,190.72451782226562,292200,82.60584259033203,63500,51.89976501464844,8712400,75.35520935058594,3121800
2019-05-28,68.12757110595703,258000,52.80134582519531,11300,128.66204833984375,47500,161.22254943847656,37000,50.254066467285156,14043000,155.69398498535156,141800,24.193042755126953,35177700,190.1286163330078,418800,82.61543273925781,75000,51.04965591430664,16397900,74.6107406616211,4614500
2019-05-29,67.76022338867188,423400,52.516822814941406,86100,128.21182250976562,85100,159.63906860351562,57200,49.889896392822266,11455100,154.18861389160156,207000,24.147480010986328,39700600,188.8502655029297,786600,81.78887939453125,107800,50.37303924560547,20119100,73.61808776855469,8170000
2019-05-30,66.88358306884766,277400,52.70650863647461,74900,128.68084716796875,62000,160.501953125,46200,50.10306930541992,9770200,155.05421447753906,115000,24.065467834472656,40641200,189.96519470214844,404700,81.8465805053711,256000,50.29496765136719,16822600,73.9261474609375,3984100
2019-05-31,65.76481628417969,596000,52.29264831542969,15400,126.85162353515625,93900,158.2546844482422,156400,49.392513275146484,13450800,153.6805419921875,231700,23.70097541809082,49259200,186.90869140625,480000,80.31842803955078,257800,50.529178619384766,18257000,74.35401153564453,5369200
2019-06-03,66.68321228027344,387400,53.20658493041992,19000,127.65835571289062,243500,157.01254272460938,254000,50.014251708984375,17060600,154.19801330566406,268000,23.85588836669922,63329300,183.5061492919922,837600,78.2232437133789,484800,51.03230667114258,20335400,74.53372955322266,6347800
2019-06-04,67.88545227050781,281900,54.40504455566406,37300,130.9790496826172,78500,161.40274047851562,52900,50.467227935791016,16546800,157.1240997314453,109300,24.502857208251953,45454400,189.59994506835938,433800,79.85708618164062,132400,51.075679779052734,18528900,74.1999740600586,6993200
2019-06-05,66.95036315917969,297500,54.2671012878418,26100,132.16098022460938,67700,162.22764587402344,92900,51.0445556640625,15069700,158.0837860107422,111100,24.65776824951172,46599700,192.0509033203125,818100,79.91478729248047,224600,52.168663024902344,31755300,75.74884033203125,6775400
2019-06-06,68.03573608398438,256000,54.62922286987305,14500,132.24539184570312,108800,162.80604553222656,38300,51.57746887207031,20769600,158.2625732421875,144900,24.748891830444336,37297600,194.17514038085938,552500,80.18387603759766,148300,52.48961639404297,25511200,75.89432525634766,4077200
2019-06-07,68.31124877929688,234000,55.11205291748047,3800,133.27723693847656,165300,165.15756225585938,43900,52.07486343383789,18860800,160.34185791015625,163400,24.712440490722656,33054800,197.5680389404297,403900,81.18341064453125,129200,52.09927749633789,18993100,76.17671203613281,3525700
2019-06-10,68.45317077636719,264800,55.24138259887695,9200,133.6055450439453,76900,166.6557159423828,59400,52.09262466430664,15341800,160.79345703125,178600,24.922021865844727,37081400,199.73068237304688,799300,81.18341064453125,64000,51.743614196777344,13700300,75.92855072021484,2945500
2019-06-11,68.56172180175781,300700,55.91390609741211,11200,132.65811157226562,52800,167.2815399169922,47100,52.261383056640625,18109700,160.34185791015625,142600,24.931137084960938,34273400,199.49038696289062,1218000,81.31796264648438,589200,51.43132781982422,18036100,76.13392639160156,3834000
2019-06-12,67.44294738769531,250000,55.73283767700195,13800,132.7613067626953,54900,167.11087036132812,39200,52.34131622314453,10921200,161.1886444091797,101800,24.68510627746582,36866000,198.62533569335938,395500,81.09690856933594,148100,52.09927749633789,12350200,76.39064025878906,2768500
2019-06-13,68.31124877929688,269900,56.181190490722656,7600,133.6337127685547,206200,168.6280059814453,31200,52.456787109375,11564400,161.28273010253906,149500,24.767112731933594,31020000,199.2020263671875,1036700,81.885009765625,144100,52.20336151123047,16212000,76.71582794189453,2799400
2019-06-14,67.76022338867188,109100,55.801822662353516,3400,133.02398681640625,39300,168.817626953125,28700,52.483436584472656,9726100,160.6805419921875,140300,24.82178497314453,29724100,197.4142303466797,248000,82.03878021240234,40800,52.74986267089844,14242700,76.75860595703125,2981700
2019-06-17,68.3613510131836,354600,55.457481384277344,5300,132.45175170898438,40800,169.15899658203125,25600,52.33243942260742,8796600,161.8754425048828,131800,24.593976974487305,40981600,197.80831909179688,274400,82.9325942993164,85400,52.602394104003906,11462100,77.58009338378906,3574900
2019-06-18,69.36322784423828,156400,56.29840850830078,5600,134.88128662109375,61000,170.4201202392578,62600,52.0482177734375,18120600,163.40907287597656,216600,24.922021865844727,46237400,201.1243896484375,402400,83.41313934326172,147200,52.38552474975586,23145300,77.50308227539062,4449200
2019-06-19,69.22962188720703,150500,56.378082275390625,16600,134.9938507080078,57500,170.6476593017578,27900,52.261383056640625,13457200,164.89564514160156,158500,24.87645721435547,58118500,202.09515380859375,377000,83.61498260498047,135700,52.78456115722656,21595900,77.9223861694336,3694600
2019-06-20,70.8159408569336,235800,57.05082321166992,8700,136.9356231689453,125500,171.5579376220703,43900,52.723243713378906,13566200,165.47897338867188,344600,24.985809326171875,50583800,204.8825225830078,467100,84.07630157470703,181400,53.122867584228516,19137800,78.3160171508789,4862000
2019-06-21,71.39420318603516,231400,56.98002243041992,6900,136.22592163085938,57700,170.94857788085938,31600,52.552303314208984,15416200,166.0605010986328,169700,24.929941177368164,65322300,203.8008575439453,481600,84.22169494628906,122900,53.328346252441406,15058200,77.21214294433594,7941700
2019-06-24,70.61981964111328,257100,57.21016311645508,10000,135.67050170898438,49500,169.7793426513672,41800,52.686546325683594,17796300,164.99024963378906,493800,24.829195022583008,48377800,203.62734985351562,286300,84.08687591552734,66900,53.34583282470703,9887200,76.94686126708984,3773600
2019-06-25,70.08954620361328,171900,57.13050079345703,6100,134.91741943359375,62900,168.05870056152344,140200,52.659698486328125,11861700,164.3556671142578,210500,24.746767044067383,47748500,200.0603485107422,470300,82.6039047241211,102700,53.02232360839844,12145400,75.80873107910156,5381300
2019-06-26,71.20059967041016,248000,57.1659049987793,7100,135.17161560058594,47500,168.63858032226562,33700,51.907928466796875,11672600,162.3950958251953,261000,24.700971603393555,31448000,201.97877502441406,278900,82.17056274414062,61900,51.868141174316406,16888500,74.29412078857422,12897000
2019-06-27,70.6871566772461,136900,57.4049072265625,9000,135.78346252441406,59500,169.8459014892578,42100,52.00638198852539,11524900,163.7021484375,200800,24.9207820892334,59459800,202.91390991210938,392600,82.65204620361328,123400,51.93808364868164,14135500,75.25052642822266,6924500
2019-06-28,71.56253814697266,175700,57.697021484375,4500,137.24249267578125,147000,170.53028869628906,34900,51.9705810546875,12409300,164.74400329589844,153800,25.27796745300293,76728100,203.3092041015625,632300,83.48023223876953,237300,52.139198303222656,16133200,75.50971984863281,9638200
2019-07-01,71.68879699707031,192000,57.99798583984375,9000,137.713134765625,129100,171.76612854003906,42400,52.2838134765625,12628100,165.5301513671875,166000,25.580204010009766,48971100,206.2880859375,893700,84.09651947021484,225400,52.008033752441406,17923400,75.47516632080078,9746000
2019-07-02,70.4009780883789,177000,57.856353759765625,4000,137.3648223876953,84400,172.13687133789062,38600,52.7402458190918,11913500,166.01312255859375,164000,25.516096115112305,56626800,206.89549255371094,355300,84.87652587890625,139500,52.716285705566406,21359500,76.7883529663086,7633700
2019-07-03,70.7713394165039,134300,57.94487380981445,17000,138.01434326171875,113200,173.6293182373047,49800,53.39357376098633,11995800,167.61383056640625,77000,25.717588424682617,23706800,208.3800811767578,239500,85.57950592041016,49400,53.083526611328125,15786600,77.70415496826172,5418000
2019-07-05,70.91442108154297,214300,57.06854248046875,4500,137.4966583251953,35900,173.93350219726562,58700,53.16088104248047,11008200,166.50563049316406,113600,25.790855407714844,40683100,208.06198120117188,275700,85.8298568725586,150600,53.05728530883789,15946400,77.42769622802734,5375100
2019-07-08,70.83866882324219,192000,56.76756286621094,2800,136.41412353515625,40800,173.8574981689453,46000,53.23248291015625,9257100,165.0754852294922,117800,25.662635803222656,26286700,206.51950073242188,251100,85.1172866821289,63700,53.135986328125,9418200,77.70415496826172,4509700
2019-07-09,70.95651245117188,290100,56.19219207763672,9400,136.07525634765625,88200,174.2091827392578,28100,52.91923904418945,12499500,165.38804626464844,117100,25.70842933654785,25895800,207.3003692626953,848700,85.46395111083984,168600,53.20594024658203,17482700,77.9633560180664,4906800
2019-07-10,72.01705169677734,169400,56.43119430541992,3000,135.73638916015625,76800,174.77955627441406,49400,53.25932312011719,16804800,166.03207397460938,133100,25.61684226989746,36566700,208.8910369873047,610100,86.59060668945312,630100,53.328346252441406,11486000,78.41260528564453,6833700
2019-07-11,71.96656799316406,157200,56.28956604003906,7300,136.32945251464844,59600,175.06478881835938,136700,53.39357376098633,12575300,165.89950561523438,221600,25.76338005065918,40907500,209.58518981933594,381600,86.44618225097656,614100,53.34583282470703,19998000,77.39312744140625,4020600
2019-07-12,72.23590850830078,125300,56.802978515625,19800,138.70155334472656,78600,177.01351928710938,55400,53.54571533203125,8732000,164.29885864257812,157100,25.937395095825195,31109900,211.2626190185547,304500,87.05284118652344,94700,52.99609375,11245300,77.28944396972656,2948600
2019-07-15,71.50362396240234,171400,56.953453063964844,6900,138.29676818847656,66900,177.5268096923828,42700,53.6710090637207,7212600,164.64926147460938,141800,25.790855407714844,28346100,211.783203125,280600,87.00469207763672,97900,53.20594024658203,9345300,77.22896575927734,3185700
2019-07-16,70.61140441894531,191900,56.918052673339844,4300,139.1721649169922,82300,177.47930908203125,36900,53.688907623291016,13579000,163.81581115722656,115000,25.72674560546875,47287700,209.99009704589844,1653000,86.93728637695312,92400,52.89990234375,14374600,77.04754638671875,3611600
2019-07-17,69.71918487548828,185200,56.82068634033203,2500,136.41412353515625,153300,175.9012908935547,32000,53.62626647949219,9049900,163.87265014648438,249500,25.506940841674805,35062600,209.47909545898438,218000,86.09951782226562,111000,53.10100173950195,13354700,76.7883529663086,6422000
2019-07-18,69.63500213623047,191700,56.85609436035156,6000,136.72474670410156,45700,175.6636199951172,32500,53.984249114990234,9444300,164.92398071289062,109000,25.699270248413086,46369800,210.9637908935547,348000,85.56987762451172,195900,53.564430236816406,14733200,76.7883529663086,7048200
2019-07-19,70.01377868652344,163000,57.01542282104492,3100,137.21426391601562,45500,174.5704345703125,33800,53.64415740966797,7460400,163.20965576171875,95900,25.589366912841797,29338500,209.81655883789062,369400,84.65503692626953,113800,52.78623580932617,15308300,75.5356216430664,5064600
2019-07-22,70.34205627441406,199300,57.03313064575195,2400,137.34600830078125,64200,174.60842895507812,37900,53.33092498779297,7135100,162.99180603027344,87300,25.644317626953125,26683300,212.09170532226562,354100,84.6839370727539,84000,52.672569274902344,13176500,75.46650695800781,3265200
2019-07-23,70.64508819580078,165300,57.76784133911133,3700,139.0968780517578,51500,175.86325073242188,35300,53.71575927734375,10058100,163.7115936279297,140400,25.909921646118164,45307600,213.2967987060547,316500,85.02098846435547,66500,52.34029769897461,16790600,76.32180786132812,4239800
2019-07-24,70.8723373413086,143300,57.537689208984375,18800,140.1322784423828,85600,177.1370849609375,36200,53.35777282714844,7975900,164.0431365966797,130500,26.17552375793457,36374200,215.29237365722656,332800,86.00321960449219,63200,52.384010314941406,13560700,76.3823013305664,2946100
2019-07-25,69.98853302001953,160800,56.918052673339844,4300,139.44515991210938,57600,175.77769470214844,56300,53.42936706542969,9469200,163.17173767089844,164600,25.99234390258789,34180400,213.76918029785156,385000,85.80097198486328,152900,52.25285720825195,14148300,75.93304443359375,5629200
2019-07-26,69.62659454345703,167900,56.838382720947266,5800,139.53927612304688,52000,176.4811553955078,31200,54.02899169921875,14727900,163.86317443847656,134200,26.27626609802246,33642800,215.2538299560547,253800,88.15064239501953,158300,52.44522476196289,13879000,76.27862548828125,3111900
2019-07-29,69.23099517822266,211000,56.82068634033203,2100,138.9086151123047,39100,175.6256103515625,98500,54.12743377685547,6121300,164.4788055419922,194600,26.07477569580078,35955100,214.9163818359375,528800,87.65953063964844,106200,52.716285705566406,16621700,76.4859848022461,4898200
2019-07-30,70.18212127685547,246200,56.68790054321289,2500,139.55809020996094,53300,174.54190063476562,32900,54.288536071777344,14123800,164.21360778808594,104400,26.001506805419922,30726100,213.6149139404297,230100,87.1395034790039,73000,52.31407165527344,18995600,77.09938049316406,3818100
2019-07-31,69.8370132446289,177300,56.06825637817383,3800,138.30618286132812,97800,172.5076141357422,58100,53.18772888183594,16826700,162.59400939941406,102600,25.8732852935791,64485400,210.50103759765625,664600,86.34026336669922,103400,52.06924057006836,24381000,76.79698944091797,5979800
2019-08-01,68.0694351196289,361400,55.23617935180664,13500,135.59518432617188,107400,169.97898864746094,85900,52.99979019165039,30148200,162.70765686035156,215900,25.287126541137695,107976300,209.44058227539062,880600,85.76244354248047,98900,52.60261535644531,29493100,76.79698944091797,8371300
2019-08-02,67.1182861328125,672100,54.40409851074219,3500,134.597412109375,139400,168.4104766845703,120100,53.00873947143555,24368700,162.0541534423828,212400,25.27796745300293,66036400,205.53610229492188,686600,85.04986572265625,159300,52.593868255615234,14939300,77.16850280761719,4794000
2019-08-05,65.0055923461914,819600,53.18252944946289,9700,130.85101318359375,116700,163.8380126953125,112200,51.63048553466797,26364800,157.98146057128906,237300,24.43537139892578,85527900,197.09103393554688,1097000,82.4690933227539,152600,51.841896057128906,26576800,75.64793395996094,6840000
2019-08-06,64.98033905029297,565100,53.28874969482422,5600,132.8936309814453,160200,166.40467834472656,187900,52.09587478637695,20126400,160.27352905273438,344000,24.829195022583008,53445000,199.9735565185547,695200,83.59579467773438,403800,52.48894500732422,27035900,76.4859848022461,7789000
2019-08-07,64.4163818359375,533300,53.5543098449707,7900,132.7806396484375,54500,166.92752075195312,90800,52.70444869995117,17550800,160.38719177246094,129800,24.499483108520508,82354600,201.342529296875,462400,83.3742904663086,122300,52.62009811401367,24954700,77.22896575927734,8674600
2019-08-08,66.2428970336914,573800,54.581138610839844,3600,135.14334106445312,49600,170.53985595703125,46500,53.38462829589844,24011300,162.67922973632812,178700,24.96657943725586,66653200,206.32666015625,1096400,84.99208068847656,706200,53.16221237182617,17057500,78.58539581298828,5766700
2019-08-09,65.43486022949219,216500,54.023468017578125,8700,133.71258544921875,73200,168.74319458007812,34700,53.08927536010742,10590200,162.6034698486328,151400,24.884145736694336,53782700,203.97442626953125,358700,84.16393280029297,74400,53.22341537475586,11813500,78.4903564453125,3304800
2019-08-12,64.58473205566406,164500,53.297607421875,9800,131.8958282470703,49500,166.1289825439453,30700,52.73129653930664,11774000,160.8323516845703,114800,24.40789222717285,56837600,201.26539611816406,411100,83.133544921875,88300,53.118499755859375,13624800,78.28301239013672,2944000
