Date,"Selling, General & Admin",Research & Development,Operating Expenses,Dividend Per Share,Other Long-Term Assets,Other Current Liabilities,Common Stock,Retained Earnings,Shareholders' Equity,Net Cash / Debt,Market Capitalization,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,P/FCF Ratio,P/OCF Ratio,Debt / Equity Ratio,Dividend Yield,ROE,Share-Based Compensation,Adj Close
2016-11-11,3709.265306122449,2717.4285714285716,6426.693877551021,0.142,8087.448979591837,19821.408163265307,31688.38775510204,98145.38775510204,130277.24489795919,154465.48979591837,612354.8367346938,457889.3469387755,13.471224489795919,2.8248979591836734,4.7057142857142855,11.408775510204082,9.263061224489796,0.6702040816326531,0.019,0.10205010705698059,1140.6938775510205,25.260787963867188
2016-11-14,3723.469387755102,2726.6428571428573,6450.1122448979595,0.142,8045.602040816327,19866.683673469386,31715.724489795917,98256.72448979592,130404.01020408163,154710.02040816325,612668.8265306122,457958.806122449,13.482551020408163,2.825204081632653,4.703571428571428,11.412448979591836,9.268877551020408,0.6695918367346939,0.019,0.10403541697165375,1147.6122448979593,24.627111434936523
2016-11-15,3728.204081632653,2729.714285714286,6457.918367346939,0.142,8031.65306122449,19881.775510204083,31724.836734693876,98293.83673469388,130446.26530612246,154791.5306122449,612773.4897959183,457981.9591836735,13.486326530612244,2.8253061224489797,4.702857142857143,11.413673469387755,9.270816326530612,0.6693877551020408,0.019,0.10469718694321146,1149.9183673469388,24.953269958496094
2016-11-16,3732.938775510204,2732.785714285714,6465.724489795918,0.142,8017.7040816326535,19896.867346938776,31733.948979591838,98330.94897959183,130488.52040816327,154873.04081632654,612878.1530612245,458005.112244898,13.490102040816327,2.825408163265306,4.702142857142857,11.414897959183673,9.272755102040817,0.6691836734693878,0.019,0.10535895691476918,1152.2244897959183,25.62421989440918
2016-11-17,3737.673469387755,2735.8571428571427,6473.530612244898,0.142,8003.755102040816,19911.95918367347,31743.061224489797,98368.0612244898,130530.77551020408,154954.55102040817,612982.8163265307,458028.2653061224,13.493877551020407,2.8255102040816324,4.701428571428571,11.416122448979593,9.27469387755102,0.6689795918367347,0.019,0.10602072688632691,1154.530612244898,25.614904403686523
2016-11-18,3742.408163265306,2738.9285714285716,6481.336734693878,0.142,7989.806122448979,19927.051020408162,31752.173469387755,98405.17346938775,130573.0306122449,155036.0612244898,613087.4795918367,458051.4183673469,13.49765306122449,2.8256122448979593,4.700714285714286,11.41734693877551,9.276632653061224,0.6687755102040817,0.019,0.10668249685788464,1156.8367346938776,25.640525817871094
2016-11-21,3756.612244897959,2748.1428571428573,6504.755102040816,0.142,7947.959183673469,19972.326530612245,31779.51020408163,98516.51020408163,130699.79591836735,155280.5918367347,613401.4693877551,458120.8775510204,13.508979591836734,2.825918367346939,4.698571428571428,11.421020408163265,9.282448979591836,0.6681632653061225,0.019,0.1086678067725578,1163.7551020408164,26.029582977294922
2016-11-22,3761.3469387755104,2751.214285714286,6512.561224489796,0.142,7934.010204081633,19987.418367346938,31788.622448979593,98553.62244897959,130742.05102040817,155362.10204081633,613506.1326530612,458144.0306122449,13.512755102040815,2.826020408163265,4.697857142857143,11.422244897959184,9.28438775510204,0.6679591836734694,0.019,0.10932957674411553,1166.061224489796,26.045888900756836
2016-11-23,3766.081632653061,2754.285714285714,6520.367346938776,0.142,7920.061224489796,20002.51020408163,31797.73469387755,98590.73469387754,130784.30612244898,155443.61224489796,613610.7959183673,458167.1836734694,13.516530612244898,2.826122448979592,4.6971428571428575,11.423469387755102,9.286326530612245,0.6677551020408163,0.019,0.10999134671567323,1168.3673469387754,25.913101196289062
2016-11-25,3775.5510204081634,2760.4285714285716,6535.9795918367345,0.142,7892.163265306122,20032.69387755102,31815.95918367347,98664.95918367348,130868.8163265306,155606.6326530612,613820.1224489796,458213.48979591834,13.524081632653061,2.8263265306122447,4.695714285714286,11.42591836734694,9.290204081632652,0.6673469387755102,0.019,0.11131488665878869,1172.9795918367347,26.043563842773438
2016-11-28,3789.7551020408164,2769.6428571428573,6559.397959183673,0.142,7850.316326530612,20077.969387755104,31843.29591836735,98776.29591836735,130995.58163265306,155851.16326530612,614134.112244898,458282.94897959183,13.535408163265306,2.8266326530612247,4.6935714285714285,11.429591836734694,9.296020408163265,0.666734693877551,0.019,0.11330019657346185,1179.8979591836735,25.9923152923584
2016-11-29,3794.4897959183672,2772.714285714286,6567.2040816326535,0.142,7836.367346938776,20093.061224489797,31852.408163265307,98813.40816326531,131037.83673469388,155932.67346938775,614238.775510204,458306.10204081633,13.539183673469388,2.826734693877551,4.692857142857143,11.430816326530612,9.29795918367347,0.666530612244898,0.019,0.11396196654501958,1182.204081632653,25.966678619384766
2016-11-30,3799.2244897959185,2775.785714285714,6575.010204081633,0.142,7822.418367346939,20108.15306122449,31861.520408163266,98850.52040816327,131080.0918367347,156014.18367346938,614343.4387755102,458329.2551020408,13.542959183673469,2.8268367346938774,4.692142857142857,11.43204081632653,9.299897959183673,0.6663265306122449,0.019,0.1146237365165773,1184.5102040816328,25.747695922851562
2016-12-01,3803.9591836734694,2778.8571428571427,6582.816326530612,0.142,7808.469387755102,20123.244897959183,31870.632653061224,98887.63265306123,131122.3469387755,156095.693877551,614448.1020408163,458352.4081632653,13.546734693877552,2.8269387755102042,4.691428571428571,11.433265306122449,9.301836734693877,0.6661224489795918,0.019,0.11528550648813501,1186.8163265306123,25.507734298706055
2016-12-02,3808.6938775510203,2781.9285714285716,6590.622448979591,0.142,7794.5204081632655,20138.336734693876,31879.744897959183,98924.74489795919,131164.60204081633,156177.20408163266,614552.7653061225,458375.5612244898,13.550510204081633,2.8270408163265306,4.690714285714286,11.434489795918367,9.303775510204082,0.6659183673469388,0.019,0.11594727645969274,1189.1224489795918,25.603254318237305
2016-12-05,3822.8979591836733,2791.1428571428573,6614.040816326531,0.142,7752.673469387755,20183.61224489796,31907.081632653062,99036.08163265306,131291.3673469388,156421.73469387754,614866.7551020408,458445.02040816325,13.561836734693877,2.82734693877551,4.688571428571429,11.438163265306123,9.309591836734693,0.6653061224489796,0.019,0.1179325863743659,1196.0408163265306,25.419212341308594
2016-12-06,3827.6326530612246,2794.214285714286,6621.84693877551,0.142,7738.724489795918,20198.70408163265,31916.19387755102,99073.19387755102,131333.6224489796,156503.24489795917,614971.418367347,458468.17346938775,13.56561224489796,2.827448979591837,4.687857142857143,11.439387755102041,9.311530612244898,0.6651020408163266,0.019,0.11859435634592363,1198.3469387755101,25.614904403686523
2016-12-07,3832.3673469387754,2797.285714285714,6629.65306122449,0.142,7724.775510204082,20213.79591836735,31925.30612244898,99110.30612244898,131375.8775510204,156584.75510204083,615076.081632653,458491.32653061225,13.56938775510204,2.8275510204081633,4.687142857142857,11.44061224489796,9.313469387755102,0.6648979591836736,0.019,0.11925612631748135,1200.6530612244899,25.866506576538086
2016-12-08,3837.1020408163267,2800.3571428571427,6637.459183673469,0.142,7710.826530612245,20228.88775510204,31934.418367346938,99147.41836734694,131418.1326530612,156666.26530612246,615180.7448979592,458514.47959183675,13.573163265306123,2.8276530612244897,4.686428571428571,11.441836734693878,9.315408163265305,0.6646938775510205,0.019,0.11991789628903907,1202.9591836734694,26.120441436767578
2016-12-09,3841.8367346938776,2803.4285714285716,6645.265306122449,0.142,7696.877551020409,20243.979591836734,31943.530612244896,99184.5306122449,131460.38775510204,156747.77551020408,615285.4081632653,458537.63265306124,13.576938775510204,2.8277551020408165,4.685714285714286,11.443061224489796,9.31734693877551,0.6644897959183674,0.019,0.1205796662605968,1205.265306122449,26.54677391052246
2016-12-12,3856.0408163265306,2812.6428571428573,6668.683673469388,0.142,7655.030612244898,20289.255102040817,31970.867346938776,99295.86734693877,131587.1530612245,156992.306122449,615599.3979591837,458607.0918367347,13.588265306122448,2.828061224489796,4.683571428571429,11.446734693877552,9.323163265306121,0.6638775510204082,0.019,0.12256497617526996,1212.1836734693877,26.395349502563477
2016-12-13,3860.7755102040815,2815.714285714286,6676.489795918367,0.142,7641.081632653061,20304.34693877551,31979.979591836734,99332.97959183673,131629.4081632653,157073.81632653062,615704.0612244898,458630.2448979592,13.59204081632653,2.8281632653061224,4.682857142857143,11.44795918367347,9.325102040816326,0.6636734693877552,0.019,0.12322674614682769,1214.4897959183672,26.835660934448242
2016-12-14,3865.5102040816328,2818.785714285714,6684.2959183673465,0.142,7627.132653061224,20319.438775510203,31989.091836734693,99370.09183673469,131671.66326530612,157155.32653061225,615808.724489796,458653.39795918367,13.595816326530612,2.828265306122449,4.682142857142857,11.449183673469388,9.32704081632653,0.6634693877551021,0.019,0.1238885161183854,1216.795918367347,26.835660934448242
2016-12-15,3870.2448979591836,2821.8571428571427,6692.102040816327,0.142,7613.183673469388,20334.530612244896,31998.20408163265,99407.20408163265,131713.91836734695,157236.83673469388,615913.387755102,458676.55102040817,13.599591836734694,2.8283673469387756,4.6814285714285715,11.450408163265307,9.328979591836735,0.663265306122449,0.019,0.12455028608994312,1219.1020408163265,26.98242950439453
2016-12-16,3874.9795918367345,2824.9285714285716,6699.908163265306,0.142,7599.234693877551,20349.622448979593,32007.316326530614,99444.3163265306,131756.17346938775,157318.3469387755,616018.0510204082,458699.70408163266,13.603367346938775,2.828469387755102,4.680714285714286,11.451632653061225,9.33091836734694,0.663061224489796,0.019,0.12521205606150085,1221.408163265306,27.017372131347656
2016-12-19,3889.183673469388,2834.1428571428573,6723.326530612245,0.142,7557.387755102041,20394.897959183672,32034.65306122449,99555.6530612245,131882.9387755102,157562.8775510204,616332.0408163265,458769.1632653061,13.614693877551021,2.8287755102040815,4.678571428571429,11.455306122448981,9.33673469387755,0.6624489795918368,0.019,0.127197365976174,1228.3265306122448,27.1734619140625
2016-12-20,3893.918367346939,2837.214285714286,6731.132653061224,0.142,7543.438775510204,20409.98979591837,32043.76530612245,99592.76530612246,131925.193877551,157644.38775510204,616436.7040816327,458792.3163265306,13.618469387755102,2.8288775510204083,4.6778571428571425,11.456530612244899,9.338673469387755,0.6622448979591837,0.019,0.12785913594773174,1230.6326530612246,27.245683670043945
2016-12-21,3898.6530612244896,2840.285714285714,6738.938775510204,0.142,7529.489795918367,20425.081632653062,32052.877551020407,99629.87755102041,131967.44897959183,157725.89795918367,616541.3673469388,458815.4693877551,13.622244897959185,2.8289795918367346,4.677142857142857,11.457755102040817,9.340612244897958,0.6620408163265307,0.019,0.12852090591928944,1232.938775510204,27.27130889892578
2016-12-22,3903.387755102041,2843.357142857143,6746.744897959184,0.142,7515.540816326531,20440.173469387755,32061.989795918365,99666.98979591837,132009.70408163266,157807.4081632653,616646.0306122449,458838.6224489796,13.626020408163265,2.8290816326530615,4.676428571428572,11.458979591836735,9.342551020408163,0.6618367346938776,0.019,0.12918267589084717,1235.2448979591836,27.091922760009766
2016-12-23,3908.122448979592,2846.4285714285716,6754.551020408163,0.142,7501.591836734694,20455.26530612245,32071.102040816328,99704.10204081633,132051.95918367346,157888.91836734695,616750.693877551,458861.7755102041,13.629795918367346,2.829183673469388,4.675714285714285,11.460204081632654,9.344489795918367,0.6616326530612245,0.019,0.1298444458624049,1237.5510204081634,27.145503997802734
2016-12-27,3927.0612244897957,2858.714285714286,6785.775510204082,0.142,7445.7959183673465,20515.632653061224,32107.551020408162,99852.55102040817,132220.97959183675,158214.95918367346,617169.3469387755,458954.387755102,13.644897959183673,2.8295918367346937,4.672857142857143,11.465102040816328,9.352244897959183,0.6608163265306123,0.019,0.1324915257486358,1246.7755102040817,27.317903518676758
2016-12-28,3931.795918367347,2861.785714285714,6793.581632653061,0.142,7431.84693877551,20530.724489795917,32116.663265306124,99889.66326530612,132263.23469387754,158296.4693877551,617274.0102040817,458977.5408163265,13.648673469387756,2.8296938775510205,4.672142857142857,11.466326530612246,9.354183673469388,0.6606122448979592,0.019,0.13315329572019352,1249.0816326530612,27.201417922973633
2016-12-29,3936.530612244898,2864.857142857143,6801.3877551020405,0.142,7417.897959183673,20545.816326530614,32125.775510204083,99926.77551020408,132305.48979591837,158377.97959183675,617378.6734693878,459000.693877551,13.652448979591837,2.829795918367347,4.671428571428572,11.467551020408164,9.35612244897959,0.6604081632653062,0.019,0.13381506569175122,1251.387755102041,27.194425582885742
2016-12-30,3941.265306122449,2867.9285714285716,6809.193877551021,0.142,7403.948979591837,20560.908163265307,32134.88775510204,99963.88775510204,132347.74489795917,158459.48979591837,617483.3367346938,459023.8469387755,13.65622448979592,2.8298979591836737,4.670714285714285,11.468775510204082,9.358061224489795,0.6602040816326531,0.019,0.13447683566330895,1253.6938775510205,26.98242950439453
2017-01-03,3938.4835164835163,2867.868131868132,6806.351648351649,0.142,7395.241758241758,20556.648351648353,32191.30769230769,100031.46153846153,132445.78021978022,158533.6813186813,622075.8021978022,463542.1208791209,13.752967032967033,2.8494505494505495,4.701318681318681,11.547472527472529,9.422307692307692,0.6623076923076924,0.018901098901098902,0.13339521098574983,1254.7142857142858,27.059309005737305
2017-01-04,3935.978021978022,2866.8241758241757,6802.802197802198,0.142,7396.989010989011,20550.197802197803,32207.076923076922,100041.61538461539,132464.37362637362,158531.24175824175,623571.7362637363,465040.4945054945,13.783956043956044,2.855934065934066,4.7117582417582415,11.573296703296704,9.443076923076923,0.6630769230769231,0.01886813186813187,0.1328140794360442,1254.2857142857142,27.029020309448242
2017-01-05,3933.4725274725274,2865.78021978022,6799.252747252747,0.142,7398.736263736264,20543.747252747253,32222.846153846152,100051.76923076923,132482.96703296702,158528.8021978022,625067.6703296703,466538.86813186813,13.814945054945055,2.8624175824175824,4.722197802197802,11.59912087912088,9.463846153846154,0.6638461538461539,0.018835164835164835,0.1322329478863386,1253.857142857143,27.166471481323242
2017-01-06,3930.967032967033,2864.736263736264,6795.7032967032965,0.142,7400.483516483517,20537.296703296703,32238.615384615383,100061.92307692308,132501.56043956045,158526.36263736265,626563.6043956043,468037.2417582418,13.845934065934067,2.868901098901099,4.732637362637362,11.624945054945055,9.484615384615385,0.6646153846153846,0.0188021978021978,0.13165181633663298,1253.4285714285713,27.469327926635742
2017-01-09,3923.4505494505493,2861.6043956043954,6785.054945054945,0.142,7405.725274725275,20517.945054945056,32285.923076923078,100092.38461538461,132557.34065934067,158519.04395604396,631051.4065934066,472532.3626373626,13.938901098901098,2.8883516483516485,4.7639560439560436,11.702417582417583,9.546923076923076,0.666923076923077,0.018703296703296703,0.12990842168751612,1252.142857142857,27.7209415435791
2017-01-10,3920.945054945055,2860.5604395604396,6781.505494505494,0.142,7407.472527472528,20511.494505494506,32301.69230769231,100102.53846153847,132575.93406593407,158516.6043956044,632547.3406593406,474030.73626373627,13.96989010989011,2.8948351648351647,4.774395604395604,11.728241758241758,9.567692307692306,0.6676923076923077,0.01867032967032967,0.12932729013781052,1251.7142857142858,27.74889373779297
2017-01-11,3918.4395604395604,2859.5164835164837,6777.956043956044,0.142,7409.219780219781,20505.043956043955,32317.46153846154,100112.69230769231,132594.52747252746,158514.16483516485,634043.2747252748,475529.10989010986,14.000879120879121,2.9013186813186813,4.784835164835165,11.754065934065935,9.588461538461537,0.6684615384615384,0.018637362637362636,0.1287461585881049,1251.2857142857142,27.897994995117188
2017-01-12,3915.934065934066,2858.4725274725274,6774.406593406594,0.142,7410.9670329670325,20498.593406593405,32333.23076923077,100122.84615384616,132613.1208791209,158511.72527472526,635539.2087912088,477027.4835164835,14.031868131868132,2.907802197802198,4.795274725274726,11.779890109890111,9.609230769230768,0.6692307692307693,0.018604395604395606,0.12816502703839927,1250.857142857143,27.781513214111328
2017-01-13,3913.4285714285716,2857.4285714285716,6770.857142857143,0.142,7412.714285714285,20492.14285714286,32349.0,100133.0,132631.7142857143,158509.2857142857,637035.1428571428,478525.85714285716,14.062857142857142,2.914285714285714,4.805714285714286,11.805714285714286,9.629999999999999,0.67,0.018571428571428572,0.12758389548869367,1250.4285714285713,27.732585906982422
2017-01-17,3903.4065934065934,2853.252747252747,6756.659340659341,0.142,7419.7032967032965,20466.340659340658,32412.076923076922,100173.61538461539,132706.0879120879,158499.52747252746,643018.8791208791,484519.35164835164,14.186813186813186,2.9402197802197803,4.847472527472528,11.909010989010989,9.713076923076922,0.6730769230769231,0.01843956043956044,0.1252593692898712,1248.7142857142858,27.956233978271484
2017-01-18,3900.901098901099,2852.2087912087914,6753.10989010989,0.142,7421.450549450549,20459.89010989011,32427.846153846152,100183.76923076923,132724.6813186813,158497.0879120879,644514.8131868131,486017.7252747253,14.217802197802198,2.946703296703297,4.857912087912088,11.934835164835166,9.733846153846153,0.6738461538461539,0.018406593406593407,0.12467823774016558,1248.2857142857142,27.953907012939453
2017-01-19,3898.3956043956046,2851.164835164835,6749.56043956044,0.142,7423.197802197802,20453.43956043956,32443.615384615383,100193.92307692308,132743.27472527474,158494.64835164836,646010.7472527473,487516.0989010989,14.248791208791209,2.953186813186813,4.8683516483516485,11.96065934065934,9.754615384615384,0.6746153846153846,0.018373626373626373,0.12409710619045997,1247.857142857143,27.90498161315918
2017-01-20,3895.8901098901097,2850.120879120879,6746.010989010989,0.142,7424.945054945055,20446.98901098901,32459.384615384617,100204.07692307692,132761.86813186813,158492.2087912088,647506.6813186813,489014.47252747254,14.27978021978022,2.9596703296703297,4.878791208791209,11.986483516483517,9.775384615384615,0.6753846153846154,0.01834065934065934,0.12351597464075434,1247.4285714285713,27.956233978271484
2017-01-23,3888.3736263736264,2846.989010989011,6735.3626373626375,0.142,7430.186813186813,20427.637362637364,32506.69230769231,100234.53846153847,132817.64835164836,158484.8901098901,651994.4835164836,493509.5934065934,14.372747252747253,2.979120879120879,4.91010989010989,12.063956043956045,9.837692307692308,0.6776923076923077,0.018241758241758242,0.1217725799916375,1246.142857142857,27.974872589111328
2017-01-24,3885.868131868132,2845.945054945055,6731.813186813187,0.142,7431.934065934066,20421.186813186814,32522.46153846154,100244.69230769231,132836.24175824175,158482.45054945056,653490.4175824176,495007.967032967,14.403736263736263,2.985604395604396,4.9205494505494505,12.08978021978022,9.858461538461539,0.6784615384615384,0.01820879120879121,0.12119144844193189,1245.7142857142858,27.949247360229492
2017-01-25,3883.3626373626375,2844.901098901099,6728.263736263736,0.142,7433.681318681319,20414.736263736264,32538.23076923077,100254.84615384616,132854.83516483515,158480.010989011,654986.3516483516,496506.34065934067,14.434725274725276,2.992087912087912,4.930989010989011,12.115604395604397,9.87923076923077,0.6792307692307693,0.018175824175824175,0.12061031689222626,1245.2857142857142,28.39421844482422
2017-01-26,3880.8571428571427,2843.8571428571427,6724.714285714285,0.142,7435.428571428572,20408.285714285714,32554.0,100265.0,132873.42857142858,158477.57142857142,656482.2857142857,498004.7142857143,14.465714285714286,2.9985714285714287,4.941428571428571,12.141428571428571,9.9,0.68,0.01814285714285714,0.12002918534252065,1244.857142857143,28.408193588256836
2017-01-27,3878.3516483516482,2842.813186813187,6721.1648351648355,0.142,7437.175824175824,20401.835164835164,32569.76923076923,100275.15384615384,132892.02197802198,158475.13186813187,657978.2197802198,499503.0879120879,14.496703296703297,3.005054945054945,4.951868131868132,12.167252747252748,9.920769230769231,0.6807692307692308,0.01810989010989011,0.11944805379281503,1244.4285714285713,28.4105281829834
2017-01-30,3870.835164835165,2839.6813186813188,6710.516483516483,0.142,7442.417582417583,20382.483516483517,32617.076923076922,100305.61538461539,132947.8021978022,158467.81318681317,662466.021978022,503998.2087912088,14.58967032967033,3.0245054945054943,4.983186813186813,12.244725274725274,9.983076923076922,0.6830769230769231,0.01801098901098901,0.11770465914369818,1243.142857142857,28.335973739624023
2017-01-31,3868.3296703296705,2838.6373626373625,6706.9670329670325,0.142,7444.1648351648355,20376.032967032967,32632.846153846152,100315.76923076923,132966.3956043956,158465.37362637362,663961.9560439561,505496.5824175824,14.62065934065934,3.030989010989011,4.993626373626373,12.270549450549451,10.003846153846153,0.6838461538461539,0.01797802197802198,0.11712352759399255,1242.7142857142858,28.270742416381836
2017-02-01,3865.8241758241757,2837.5934065934066,6703.417582417583,0.142,7445.912087912088,20369.582417582416,32648.615384615383,100325.92307692308,132984.989010989,158462.93406593407,665457.8901098901,506994.95604395604,14.651648351648351,3.0374725274725276,5.004065934065934,12.296373626373628,10.024615384615384,0.6846153846153846,0.017945054945054946,0.11654239604428694,1242.2857142857142,29.994714736938477
2017-02-02,3863.3186813186812,2836.5494505494507,6699.868131868132,0.142,7447.659340659341,20363.13186813187,32664.384615384617,100336.07692307692,133003.58241758242,158460.4945054945,666953.8241758242,508493.3296703297,14.682637362637363,3.043956043956044,5.014505494505494,12.322197802197802,10.045384615384615,0.6853846153846154,0.017912087912087912,0.11596126449458133,1241.857142857143,29.943464279174805
2017-02-03,3860.813186813187,2835.5054945054944,6696.318681318681,0.142,7449.406593406594,20356.68131868132,32680.153846153848,100346.23076923077,133022.17582417582,158458.05494505496,668449.7582417582,509991.7032967033,14.713626373626374,3.0504395604395604,5.024945054945055,12.348021978021979,10.066153846153846,0.6861538461538461,0.01787912087912088,0.11538013294487572,1241.4285714285713,30.071590423583984
2017-02-06,3853.2967032967035,2832.3736263736264,6685.67032967033,0.142,7454.648351648351,20337.32967032967,32727.46153846154,100376.69230769231,133077.95604395604,158450.73626373627,672937.5604395604,514486.8241758242,14.806593406593407,3.06989010989011,5.056263736263737,12.425494505494505,10.128461538461538,0.6884615384615385,0.01778021978021978,0.11363673829575886,1240.142857142857,30.35348129272461
2017-02-07,3850.7912087912086,2831.3296703296705,6682.120879120879,0.142,7456.395604395604,20330.879120879123,32743.23076923077,100386.84615384616,133096.54945054944,158448.2967032967,674433.4945054945,515985.19780219777,14.837582417582418,3.0763736263736265,5.066703296703297,12.451318681318682,10.149230769230769,0.6892307692307692,0.017747252747252747,0.11305560674605325,1239.7142857142858,30.64236068725586
2017-02-08,3848.285714285714,2830.285714285714,6678.571428571428,0.142,7458.142857142857,20324.428571428572,32759.0,100397.0,133115.14285714287,158445.85714285713,675929.4285714285,517483.5714285714,14.868571428571428,3.0828571428571427,5.077142857142857,12.477142857142857,10.17,0.6900000000000001,0.017714285714285714,0.11247447519634762,1239.2857142857142,30.76117515563965
2017-02-09,3845.78021978022,2829.2417582417584,6675.021978021978,0.142,7459.89010989011,20317.978021978022,32774.769230769234,100407.15384615384,133133.73626373627,158443.41758241758,677425.3626373627,518981.94505494507,14.899560439560439,3.0893406593406594,5.087582417582418,12.502967032967033,10.19076923076923,0.6907692307692308,0.01768131868131868,0.11189334364664201,1238.857142857143,30.983457565307617
2017-02-10,3843.2747252747254,2828.197802197802,6671.472527472528,0.142,7461.6373626373625,20311.527472527472,32790.53846153846,100417.30769230769,133152.32967032967,158440.97802197802,678921.2967032967,520480.31868131866,14.930549450549451,3.095824175824176,5.098021978021978,12.528791208791208,10.211538461538462,0.6915384615384615,0.01764835164835165,0.1113122120969364,1238.4285714285713,30.91326332092285
2017-02-13,3835.7582417582416,2825.065934065934,6660.824175824176,0.142,7466.879120879121,20292.175824175825,32837.846153846156,100447.76923076923,133208.1098901099,158433.65934065933,683409.098901099,524975.4395604396,15.023516483516484,3.115274725274725,5.129340659340659,12.606263736263736,10.273846153846154,0.6938461538461539,0.01754945054945055,0.10956881744781954,1237.142857142857,31.18702507019043
2017-02-14,3833.252747252747,2824.021978021978,6657.274725274725,0.142,7468.626373626374,20285.725274725275,32853.61538461538,100457.92307692308,133226.7032967033,158431.21978021978,684905.032967033,526473.8131868131,15.054505494505495,3.1217582417582417,5.13978021978022,12.632087912087913,10.294615384615385,0.6946153846153846,0.017516483516483515,0.10898768589811393,1236.7142857142858,31.591800689697266
2017-02-15,3830.747252747253,2822.978021978022,6653.725274725275,0.142,7470.373626373626,20279.274725274725,32869.38461538462,100468.07692307692,133245.2967032967,158428.78021978022,686400.967032967,527972.1868131869,15.085494505494506,3.1282417582417583,5.15021978021978,12.657912087912088,10.315384615384616,0.6953846153846154,0.017483516483516485,0.10840655434840832,1236.2857142857142,31.706445693969727
2017-02-16,3828.2417582417584,2821.934065934066,6650.175824175824,0.142,7472.120879120879,20272.824175824175,32885.153846153844,100478.23076923077,133263.8901098901,158426.34065934067,687896.901098901,529470.5604395604,15.116483516483516,3.134725274725275,5.160659340659341,12.683736263736265,10.336153846153845,0.6961538461538461,0.01745054945054945,0.10782542279870269,1235.857142857143,31.669010162353516
2017-02-17,3825.736263736264,2820.8901098901097,6646.626373626374,0.142,7473.868131868132,20266.37362637363,32900.92307692308,100488.38461538461,133282.4835164835,158423.9010989011,689392.8351648352,530968.934065934,15.147472527472528,3.141208791208791,5.171098901098901,12.70956043956044,10.356923076923076,0.696923076923077,0.017417582417582417,0.10724429124899708,1235.4285714285713,31.755592346191406
2017-02-21,3815.714285714286,2816.714285714286,6632.428571428572,0.142,7480.857142857143,20240.571428571428,32964.0,100529.0,133356.85714285713,158414.14285714287,695376.5714285715,536962.4285714286,15.271428571428572,3.1671428571428573,5.212857142857143,12.812857142857144,10.44,0.7,0.017285714285714286,0.10491976505017461,1233.7142857142858,31.984880447387695
2017-02-22,3813.2087912087914,2815.6703296703295,6628.879120879121,0.142,7482.604395604396,20234.120879120877,32979.769230769234,100539.15384615384,133375.45054945056,158411.7032967033,696872.5054945055,538460.8021978022,15.302417582417583,3.1736263736263735,5.223296703296703,12.838681318681319,10.46076923076923,0.7007692307692308,0.017252747252747253,0.10433863350046899,1233.2857142857142,32.080814361572266
2017-02-23,3810.7032967032965,2814.6263736263736,6625.32967032967,0.142,7484.351648351649,20227.67032967033,32995.53846153846,100549.30769230769,133394.04395604396,158409.26373626373,698368.4395604396,539959.1758241758,15.333406593406593,3.18010989010989,5.233736263736263,12.864505494505496,10.481538461538461,0.7015384615384616,0.01721978021978022,0.10375750195076337,1232.857142857143,31.945114135742188
2017-02-24,3808.197802197802,2813.5824175824177,6621.780219780219,0.142,7486.0989010989015,20221.21978021978,33011.307692307695,100559.46153846153,133412.63736263735,158406.82417582418,699864.3736263736,541457.5494505494,15.364395604395604,3.1865934065934067,5.244175824175825,12.89032967032967,10.502307692307692,0.7023076923076923,0.017186813186813185,0.10317637040105776,1232.4285714285713,31.975528717041016
2017-02-27,3800.6813186813188,2810.4505494505493,6611.131868131868,0.142,7491.340659340659,20201.86813186813,33058.61538461538,100589.92307692308,133468.41758241758,158399.5054945055,704352.1758241758,545952.6703296703,15.457362637362637,3.206043956043956,5.275494505494506,12.967802197802198,10.564615384615385,0.7046153846153846,0.017087912087912088,0.10143297575194091,1231.142857142857,32.03868865966797
2017-02-28,3798.1758241758243,2809.4065934065934,6607.582417582417,0.142,7493.087912087912,20195.417582417584,33074.38461538462,100600.07692307692,133487.010989011,158397.06593406593,705848.1098901099,547451.0439560439,15.48835164835165,3.2125274725274724,5.285934065934066,12.993626373626373,10.585384615384616,0.7053846153846154,0.017054945054945054,0.1008518442022353,1230.7142857142858,32.05274963378906
2017-03-01,3795.6703296703295,2808.3626373626375,6604.0329670329675,0.142,7494.8351648351645,20188.967032967033,33090.153846153844,100610.23076923077,133505.6043956044,158394.62637362638,707344.0439560439,548949.4175824176,15.51934065934066,3.219010989010989,5.296373626373627,13.01945054945055,10.606153846153846,0.7061538461538461,0.017021978021978024,0.10027071265252968,1230.2857142857142,32.70787811279297
2017-03-02,3793.164835164835,2807.3186813186812,6600.483516483517,0.142,7496.582417582417,20182.516483516483,33105.92307692308,100620.38461538461,133524.1978021978,158392.18681318683,708839.978021978,550447.7912087912,15.55032967032967,3.2254945054945052,5.306813186813187,13.045274725274727,10.626923076923077,0.7069230769230769,0.01698901098901099,0.09968958110282405,1229.857142857143,32.51367950439453
2017-03-03,3790.6593406593406,2806.2747252747254,6596.934065934066,0.142,7498.32967032967,20176.065934065933,33121.692307692305,100630.53846153847,133542.7912087912,158389.74725274724,710335.9120879121,551946.1648351648,15.581318681318681,3.231978021978022,5.3172527472527475,13.071098901098901,10.647692307692308,0.7076923076923077,0.016956043956043956,0.09910844955311844,1229.4285714285713,32.70553970336914
