Date,Adj Close,2-year,5-year,10-year,T10Y2Y,VIXCLS,UNRATE,CPIAUCSL,FEDFUNDS,GDP
2018-08-17,52.09592056274414,2.61,2.75,2.87,0.26,12.64,3.7483870967741937,251.93087096774192,1.9306451612903226,20859.593467391303
2018-08-20,51.58832931518555,2.6,2.7,2.82,0.22,12.49,3.738709677419355,251.98109677419353,1.9345161290322581,20863.478369565215
2018-08-21,51.487762451171875,2.61,2.73,2.85,0.24,12.86,3.735483870967742,251.9978387096774,1.9358064516129032,20864.77333695652
2018-08-22,51.49015808105469,2.6,2.7,2.82,0.22,12.25,3.732258064516129,252.0145806451613,1.9370967741935483,20866.068304347824
2018-08-23,51.59550476074219,2.61,2.72,2.82,0.21,12.41,3.729032258064516,252.03132258064517,1.9383870967741934,20867.36327173913
2018-08-24,51.75592041015625,2.63,2.72,2.82,0.19,11.99,3.7258064516129035,252.04806451612902,1.9396774193548387,20868.658239130433
2018-08-27,52.18212127685547,2.67,2.74,2.85,0.18,12.16,3.7161290322580647,252.09829032258062,1.9435483870967742,20872.543141304348
2018-08-28,52.603519439697266,2.67,2.77,2.88,0.21,12.5,3.7129032258064516,252.1150322580645,1.9448387096774193,20873.83810869565
2018-08-29,53.38886642456055,2.67,2.78,2.89,0.22,12.25,3.709677419354839,252.13177419354838,1.9461290322580644,20875.133076086957
2018-08-30,53.87969207763672,2.64,2.75,2.86,0.22,13.53,3.706451612903226,252.14851612903226,1.9474193548387095,20876.42804347826
2018-08-31,54.502227783203125,2.62,2.74,2.86,0.24,12.86,3.7032258064516133,252.1652580645161,1.9487096774193549,20877.723010869566
2018-09-04,54.6770133972168,2.66,2.78,2.9,0.24,13.16,3.71,252.24099999999999,1.974,20882.90288043478
2018-09-05,54.320255279541016,2.66,2.77,2.9,0.24,13.91,3.7133333333333334,252.26066666666665,1.982,20884.197847826086
2018-09-06,53.417598724365234,2.64,2.76,2.88,0.24,14.65,3.716666666666667,252.28033333333332,1.99,20885.49281521739
2018-09-07,52.986610412597656,2.71,2.82,2.94,0.23,14.88,3.72,252.29999999999998,1.998,20886.787782608695
2018-09-10,52.27548599243164,2.73,2.83,2.94,0.21,14.16,3.73,252.35899999999998,2.022,20890.672684782607
2018-09-11,53.597171783447266,2.76,2.87,2.98,0.22,13.22,3.7333333333333334,252.37866666666665,2.03,20891.967652173913
2018-09-12,52.931549072265625,2.74,2.87,2.97,0.23,13.14,3.736666666666667,252.3983333333333,2.038,20893.262619565216
2018-09-13,54.210121154785156,2.76,2.87,2.97,0.21,12.37,3.74,252.41799999999998,2.046,20894.557586956522
2018-09-14,53.59477615356445,2.78,2.9,2.99,0.21,12.07,3.743333333333333,252.43766666666664,2.054,20895.852554347824
2018-09-17,52.16775894165039,2.78,2.89,2.99,0.21,13.68,3.7533333333333334,252.49666666666667,2.078,20899.737456521736
2018-09-18,52.25395202636719,2.81,2.94,3.05,0.24,12.79,3.756666666666667,252.51633333333334,2.086,20901.032423913042
2018-09-19,52.28507614135742,2.81,2.96,3.08,0.27,11.75,3.76,252.536,2.094,20902.327391304345
2018-09-20,52.68254089355469,2.81,2.96,3.07,0.26,11.8,3.763333333333333,252.55566666666667,2.102,20903.62235869565
2018-09-21,52.11507797241211,2.81,2.95,3.07,0.26,11.68,3.7666666666666666,252.57533333333333,2.11,20904.917326086954
2018-09-24,52.8645133972168,2.83,2.96,3.08,0.25,12.2,3.7766666666666664,252.63433333333333,2.134,20908.80222826087
2018-09-25,53.19970703125,2.83,2.99,3.1,0.27,12.42,3.78,252.654,2.142,20910.09719565217
2018-09-26,52.77591323852539,2.83,2.96,3.06,0.23,12.89,3.783333333333333,252.67366666666666,2.15,20911.392163043478
2018-09-27,53.86054992675781,2.83,2.96,3.06,0.23,12.41,3.7866666666666666,252.69333333333333,2.158,20912.68713043478
2018-09-28,54.049705505371094,2.81,2.94,3.05,0.24,12.12,3.79,252.713,2.166,20913.982097826087
2018-10-01,54.41364288330078,2.82,2.96,3.09,0.27,12.0,3.8,252.772,2.19,20917.867
2018-10-02,54.897281646728516,2.82,2.94,3.05,0.23,12.05,3.8,252.7662580645161,2.1903225806451614,20919.89163043478
2018-10-03,55.56531524658203,2.85,3.02,3.15,0.3,11.61,3.8,252.76051612903225,2.1906451612903224,20921.916260869562
2018-10-04,54.58842086791992,2.87,3.05,3.19,0.32,14.22,3.8,252.75477419354837,2.190967741935484,20923.940891304348
2018-10-05,53.70252227783203,2.88,3.07,3.23,0.35,14.82,3.8,252.74903225806452,2.1912903225806453,20925.96552173913
2018-10-08,53.5780143737793,,,,0.35,15.69,3.8,252.7318064516129,2.192258064516129,20932.039413043476
2018-10-09,54.320255279541016,2.88,3.05,3.21,0.33,15.95,3.8,252.72606451612901,2.19258064516129,20934.064043478258
2018-10-10,51.803810119628906,2.88,3.05,3.22,0.34,22.96,3.8,252.72032258064516,2.1929032258064516,20936.088673913044
2018-10-11,51.34648895263672,2.85,3.0,3.14,0.29,24.98,3.8,252.71458064516128,2.193225806451613,20938.113304347826
2018-10-12,53.18055725097656,2.85,3.0,3.15,0.3,21.31,3.8,252.70883870967742,2.193548387096774,20940.137934782608
2018-10-15,52.043251037597656,2.85,3.01,3.16,0.31,21.3,3.8,252.6916129032258,2.194516129032258,20946.211826086954
2018-10-16,53.19013977050781,2.87,3.02,3.16,0.29,17.62,3.8,252.68587096774192,2.1948387096774193,20948.23645652174
2018-10-17,52.96027374267578,2.89,3.04,3.19,0.3,17.4,3.8,252.68012903225807,2.195161290322581,20950.26108695652
2018-10-18,51.722412109375,2.87,3.03,3.17,0.3,20.06,3.8,252.67438709677418,2.1954838709677422,20952.285717391303
2018-10-19,52.510135650634766,2.92,3.05,3.2,0.28,19.89,3.8,252.66864516129033,2.195806451612903,20954.310347826085
2018-10-22,52.83098220825195,2.92,3.05,3.2,0.28,19.64,3.8,252.6514193548387,2.196774193548387,20960.384239130435
2018-10-23,53.32900619506836,2.89,3.01,3.17,0.28,20.71,3.8,252.64567741935483,2.1970967741935485,20962.408869565217
2018-10-24,51.49972152709961,2.84,2.94,3.1,0.26,25.23,3.8,252.63993548387097,2.19741935483871,20964.4335
2018-10-25,52.62746810913086,2.86,2.98,3.14,0.28,24.22,3.8,252.6341935483871,2.197741935483871,20966.45813043478
2018-10-26,51.78944778442383,2.81,2.91,3.08,0.27,24.16,3.8,252.6284516129032,2.1980645161290324,20968.482760869563
2018-10-29,50.81734848022461,2.81,2.91,3.08,0.27,24.7,3.8,252.6112258064516,2.1990322580645163,20974.556652173913
2018-10-30,51.07114791870117,2.84,2.94,3.12,0.28,23.35,3.8,252.60548387096773,2.1993548387096777,20976.581282608695
2018-10-31,52.40239715576172,2.87,2.98,3.15,0.28,21.23,3.8,252.59974193548388,2.1996774193548387,20978.605913043477
2018-11-01,53.206905364990234,2.84,2.96,3.14,0.3,19.34,3.8,252.594,2.2,20980.63054347826
2018-11-02,49.677650451660156,2.91,3.04,3.22,0.31,19.51,3.8033333333333332,252.59976666666665,2.2023333333333337,20982.655173913045
2018-11-05,48.26737594604492,2.91,3.03,3.2,0.29,19.96,3.813333333333333,252.61706666666666,2.2093333333333334,20988.72906521739
2018-11-06,48.78935241699219,2.93,3.05,3.22,0.29,19.91,3.8166666666666664,252.62283333333332,2.211666666666667,20990.753695652173
2018-11-07,50.269039154052734,2.96,3.07,3.22,0.26,16.36,3.82,252.6286,2.214,20992.778326086955
2018-11-08,50.09364318847656,2.98,3.09,3.24,0.26,16.72,3.8233333333333333,252.63436666666666,2.2163333333333335,20994.80295652174
2018-11-09,49.127769470214844,2.94,3.05,3.19,0.25,17.36,3.8266666666666667,252.64013333333332,2.218666666666667,20996.827586956522
2018-11-12,46.65299987792969,,,,0.25,20.45,3.8366666666666664,252.65743333333333,2.2256666666666667,21002.90147826087
2018-11-13,46.1868896484375,2.89,2.99,3.14,0.25,20.02,3.84,252.6632,2.228,21004.92610869565
2018-11-14,44.88221740722656,2.86,2.95,3.12,0.26,21.25,3.8433333333333333,252.66896666666665,2.2303333333333333,21006.950739130436
2018-11-15,45.9898567199707,2.86,2.94,3.11,0.25,19.98,3.8466666666666667,252.67473333333334,2.232666666666667,21008.975369565218
2018-11-16,46.49922180175781,2.81,2.9,3.08,0.27,18.14,3.8499999999999996,252.6805,2.2350000000000003,21011.0
2018-11-19,44.65636444091797,2.79,2.87,3.06,0.27,20.1,3.86,252.6978,2.242,21017.07389130435
2018-11-20,42.52278518676758,2.79,2.88,3.06,0.27,22.48,3.8633333333333333,252.70356666666666,2.2443333333333335,21019.09852173913
2018-11-21,42.4747314453125,2.81,2.89,3.06,0.25,20.8,3.8666666666666667,252.70933333333332,2.2466666666666666,21021.123152173914
2018-11-23,41.39591979980469,2.81,2.88,3.05,0.24,21.52,3.873333333333333,252.72086666666667,2.251333333333333,21025.172413043478
2018-11-26,41.95574951171875,2.84,2.9,3.07,0.23,18.9,3.8833333333333333,252.73816666666667,2.2583333333333333,21031.246304347827
2018-11-27,41.864437103271484,2.83,2.89,3.06,0.23,19.02,3.8866666666666667,252.74393333333333,2.260666666666667,21033.27093478261
2018-11-28,43.4742431640625,2.81,2.87,3.06,0.25,18.49,3.8899999999999997,252.7497,2.263,21035.29556521739
2018-11-29,43.14027404785156,2.81,2.85,3.03,0.22,18.79,3.893333333333333,252.75546666666665,2.2653333333333334,21037.320195652173
2018-11-30,42.90720748901367,2.8,2.84,3.01,0.21,18.07,3.8966666666666665,252.76123333333334,2.2676666666666665,21039.344826086955
2018-12-03,44.40648651123047,2.83,2.83,2.98,0.15,16.44,3.9064516129032256,252.7638387096774,2.2783870967741935,21045.418717391305
2018-12-04,42.453094482421875,2.8,2.79,2.91,0.11,20.74,3.9096774193548387,252.76225806451612,2.2825806451612904,21047.443347826087
2018-12-06,41.97977066040039,2.75,2.75,2.87,0.12,21.19,3.9161290322580644,252.75909677419355,2.290967741935484,21051.49260869565
2018-12-07,40.48290252685547,2.72,2.7,2.85,0.13,23.23,3.9193548387096775,252.75751612903224,2.2951612903225804,21053.517239130437
2018-12-10,40.74959182739258,2.72,2.71,2.85,0.13,22.64,3.9290322580645163,252.7527741935484,2.307741935483871,21059.591130434783
2018-12-11,40.51654052734375,2.78,2.75,2.89,0.11,21.76,3.932258064516129,252.75119354838708,2.311935483870968,21061.615760869565
2018-12-12,40.62946319580078,2.77,2.77,2.91,0.14,21.46,3.935483870967742,252.7496129032258,2.3161290322580643,21063.64039130435
2018-12-13,41.07395553588867,2.75,2.75,2.91,0.16,20.65,3.9387096774193546,252.7480322580645,2.3203225806451613,21065.665021739132
2018-12-14,39.75968551635742,2.73,2.73,2.89,0.16,21.63,3.9419354838709677,252.74645161290323,2.3245161290322582,21067.689652173915
2018-12-17,39.389671325683594,2.7,2.69,2.86,0.16,24.52,3.9516129032258065,252.74170967741935,2.337096774193548,21073.76354347826
2018-12-18,39.90144729614258,2.65,2.65,2.82,0.17,25.58,3.954838709677419,252.74012903225807,2.341290322580645,21075.788173913046
2018-12-19,38.65684509277344,2.63,2.62,2.77,0.14,25.58,3.958064516129032,252.73854838709676,2.3454838709677417,21077.81280434783
2018-12-20,37.68136215209961,2.67,2.65,2.79,0.12,28.38,3.9612903225806453,252.73696774193547,2.3496774193548386,21079.83743478261
2018-12-21,36.21572494506836,2.63,2.64,2.79,0.16,30.11,3.964516129032258,252.7353870967742,2.3538709677419356,21081.862065217392
2018-12-24,35.27867126464844,2.55,2.58,2.74,0.19,36.07,3.9741935483870967,252.7306451612903,2.3664516129032256,21087.935956521742
2018-12-26,37.7630500793457,2.61,2.67,2.81,0.2,30.41,3.9806451612903224,252.72748387096775,2.3748387096774195,21091.985217391306
2018-12-27,37.517974853515625,2.56,2.6,2.77,0.21,29.96,3.9838709677419355,252.72590322580643,2.379032258064516,21094.009847826088
2018-12-28,37.537208557128906,2.52,2.56,2.72,0.2,28.34,3.9870967741935486,252.72432258064515,2.383225806451613,21096.03447826087
2018-12-31,37.900001525878906,2.48,2.51,2.69,0.21,25.42,3.996774193548387,252.71958064516127,2.395806451612903,21102.10836956522
2019-01-02,37.943241119384766,2.5,2.49,2.66,0.16,23.22,3.9935483870967743,252.73748387096774,2.4,21107.251244444447
2019-01-03,34.1638298034668,2.39,2.37,2.56,0.17,25.45,3.9870967741935486,252.75696774193548,2.4,21110.36948888889
2019-01-04,35.622257232666016,2.5,2.49,2.67,0.17,21.38,3.9806451612903224,252.77645161290323,2.4,21113.487733333335
2019-01-07,35.542972564697266,2.53,2.53,2.7,0.17,21.4,3.9612903225806453,252.83490322580644,2.4,21122.84246666667
2019-01-08,36.22052764892578,2.58,2.58,2.73,0.15,20.47,3.954838709677419,252.8543870967742,2.4,21125.960711111115
2019-01-09,36.83561325073242,2.56,2.57,2.74,0.18,19.98,3.9483870967741934,252.87387096774194,2.4,21129.078955555557
2019-01-10,36.95335006713867,2.56,2.56,2.74,0.18,19.5,3.9419354838709677,252.89335483870968,2.4,21132.197200000002
2019-01-11,36.590538024902344,2.55,2.52,2.71,0.16,18.19,3.935483870967742,252.9128387096774,2.4,21135.315444444444
2019-01-14,36.04032897949219,2.53,2.53,2.71,0.18,19.07,3.9161290322580644,252.97129032258064,2.4,21144.670177777778
2019-01-15,36.777950286865234,2.53,2.53,2.72,0.19,18.6,3.9096774193548387,252.9907741935484,2.4,21147.788422222224
2019-01-16,37.227264404296875,2.55,2.54,2.73,0.18,19.04,3.903225806451613,253.01025806451614,2.4,21150.90666666667
2019-01-17,37.448299407958984,2.56,2.58,2.75,0.19,18.06,3.896774193548387,253.02974193548386,2.4,21154.02491111111
2019-01-18,37.67896270751953,2.62,2.62,2.79,0.17,17.8,3.890322580645161,253.0492258064516,2.4,21157.143155555557
2019-01-22,36.833221435546875,2.58,2.57,2.74,0.16,20.8,3.864516129032258,253.1271612903226,2.4,21169.616133333337
2019-01-23,36.982177734375,2.58,2.59,2.76,0.18,19.52,3.858064516129032,253.1466451612903,2.4,21172.73437777778
2019-01-24,36.68904113769531,2.56,2.55,2.72,0.16,18.89,3.8516129032258064,253.16612903225806,2.4,21175.852622222224
2019-01-25,37.90481185913086,2.6,2.59,2.76,0.16,17.42,3.8451612903225807,253.1856129032258,2.4,21178.970866666667
2019-01-28,37.554019927978516,2.6,2.58,2.75,0.15,18.87,3.825806451612903,253.24406451612904,2.4,21188.3256
2019-01-29,37.16477966308594,2.56,2.55,2.72,0.16,19.13,3.8193548387096774,253.26354838709676,2.4,21191.443844444446
2019-01-30,39.70442581176758,2.52,2.49,2.7,0.18,17.66,3.8129032258064512,253.2830322580645,2.4,21194.56208888889
2019-01-31,39.99034118652344,2.45,2.43,2.63,0.18,16.57,3.8064516129032255,253.30251612903226,2.4,21197.680333333334
2019-02-01,40.00957107543945,2.52,2.51,2.7,0.18,16.14,3.8,253.322,2.4,21200.79857777778
2019-02-04,41.14604187011719,2.53,2.53,2.73,0.2,15.73,3.8,253.41628571428572,2.4010714285714285,21210.153311111113
2019-02-05,41.85002136230469,2.53,2.51,2.71,0.18,15.57,3.8,253.44771428571428,2.4014285714285712,21213.27155555556
2019-02-06,41.864437103271484,2.52,2.5,2.7,0.18,15.38,3.8,253.47914285714285,2.4017857142857144,21216.3898
2019-02-07,41.0715446472168,2.48,2.46,2.65,0.17,16.37,3.8,253.51057142857144,2.402142857142857,21219.508044444447
2019-02-08,41.11981201171875,2.45,2.44,2.63,0.18,15.72,3.8,253.542,2.4025,21222.62628888889
2019-02-11,40.88334274291992,2.48,2.47,2.65,0.17,15.97,3.8,253.63628571428572,2.4035714285714285,21231.981022222222
2019-02-12,41.23563766479492,2.5,2.49,2.68,0.18,15.43,3.8,253.66771428571428,2.4039285714285716,21235.099266666668
2019-02-13,41.0643196105957,2.53,2.53,2.71,0.18,15.65,3.8,253.69914285714285,2.4042857142857144,21238.217511111114
2019-02-14,41.21392822265625,2.5,2.48,2.66,0.16,16.22,3.8,253.73057142857144,2.404642857142857,21241.335755555556
2019-02-15,41.12222671508789,2.52,2.49,2.66,0.14,14.91,3.8,253.762,2.4050000000000002,21244.454
2019-02-19,41.24528884887695,2.5,2.47,2.65,0.15,14.88,3.8,253.88771428571428,2.4064285714285716,21256.92697777778
2019-02-20,41.510711669921875,2.5,2.47,2.65,0.15,14.02,3.8,253.91914285714284,2.4067857142857143,21260.045222222223
2019-02-21,41.27665328979492,2.53,2.51,2.69,0.16,14.46,3.8,253.95057142857144,2.407142857142857,21263.16346666667
2019-02-22,41.7375373840332,2.48,2.47,2.65,0.17,13.51,3.8,253.982,2.4075,21266.281711111114
2019-02-25,42.04158020019531,2.51,2.48,2.67,0.16,14.85,3.8,254.07628571428572,2.408571428571429,21275.636444444444
2019-02-26,42.06570816040039,2.48,2.45,2.64,0.16,15.17,3.8,254.10771428571428,2.4089285714285715,21278.75468888889
2019-02-27,42.196006774902344,2.5,2.49,2.69,0.19,14.7,3.8,254.13914285714284,2.4092857142857143,21281.872933333336
2019-02-28,41.78097152709961,2.52,2.52,2.73,0.21,14.7,3.8,254.17057142857144,2.4096428571428574,21284.991177777778
2019-03-01,42.22014617919922,2.55,2.56,2.76,0.21,13.57,3.8,254.202,2.41,21288.109422222224
2019-03-04,42.432491302490234,2.55,2.53,2.72,0.17,14.63,3.7806451612903222,254.29964516129033,2.410967741935484,21297.464155555557
2019-03-05,42.355262756347656,2.55,2.53,2.72,0.17,14.74,3.7741935483870965,254.3321935483871,2.4112903225806455,21300.582400000003
2019-03-06,42.11155319213867,2.52,2.49,2.69,0.17,15.74,3.767741935483871,254.36474193548386,2.4116129032258065,21303.700644444445
2019-03-07,41.6241340637207,2.47,2.44,2.64,0.17,16.59,3.761290322580645,254.39729032258066,2.411935483870968,21306.81888888889
2019-03-08,41.72306823730469,2.45,2.42,2.62,0.17,16.05,3.7548387096774194,254.42983870967743,2.4122580645161293,21309.937133333337
2019-03-11,43.16844940185547,2.47,2.44,2.64,0.17,14.33,3.735483870967742,254.52748387096776,2.4132258064516128,21319.291866666666
2019-03-12,43.65345764160156,2.45,2.41,2.61,0.16,13.77,3.729032258064516,254.56003225806452,2.413548387096774,21322.410111111112
2019-03-13,43.84649658203125,2.45,2.42,2.61,0.16,13.41,3.7225806451612904,254.5925806451613,2.4138709677419357,21325.528355555558
2019-03-14,44.33392333984375,2.46,2.43,2.63,0.17,13.5,3.7161290322580642,254.62512903225806,2.4141935483870967,21328.6466
2019-03-15,44.91062927246094,2.43,2.4,2.59,0.16,12.88,3.7096774193548385,254.65767741935485,2.414516129032258,21331.764844444446
2019-03-18,45.36909866333008,2.45,2.42,2.6,0.15,13.1,3.6903225806451614,254.75532258064516,2.415483870967742,21341.11957777778
2019-03-19,45.00956344604492,2.46,2.42,2.61,0.15,13.56,3.6838709677419357,254.78787096774195,2.4158064516129034,21344.237822222225
2019-03-20,45.402889251708984,2.4,2.34,2.54,0.14,13.91,3.6774193548387095,254.82041935483872,2.4161290322580644,21347.356066666667
2019-03-21,47.07508850097656,2.41,2.34,2.54,0.13,13.63,3.670967741935484,254.8529677419355,2.416451612903226,21350.474311111113
2019-03-22,46.10023498535156,2.31,2.24,2.44,0.13,16.48,3.664516129032258,254.88551612903225,2.4167741935483873,21353.59255555556
2019-03-25,45.54283142089844,2.26,2.21,2.43,0.17,16.33,3.6451612903225805,254.98316129032258,2.4177419354838707,21362.94728888889
2019-03-26,45.072296142578125,2.24,2.18,2.41,0.17,14.68,3.638709677419355,255.01570967741935,2.418064516129032,21366.065533333334
2019-03-27,45.477684020996094,2.22,2.18,2.39,0.17,15.15,3.632258064516129,255.04825806451615,2.4183870967741936,21369.18377777778
2019-03-28,45.53799819946289,2.23,2.2,2.39,0.16,14.43,3.6258064516129034,255.08080645161291,2.4187096774193546,21372.302022222222
2019-03-29,45.834800720214844,2.27,2.23,2.41,0.14,13.71,3.6193548387096777,255.11335483870968,2.419032258064516,21375.420266666668
2019-04-01,46.14607620239258,2.33,2.31,2.49,0.16,13.4,3.6,255.211,2.42,21384.775
2019-04-02,46.81688690185547,2.3,2.28,2.48,0.18,13.36,3.6033333333333335,255.21363333333335,2.419,21388.176175824177
2019-04-03,47.137821197509766,2.33,2.32,2.52,0.19,13.74,3.606666666666667,255.21626666666668,2.418,21391.577351648353
2019-04-04,47.21985626220703,2.33,2.32,2.51,0.18,13.58,3.6100000000000003,255.21890000000002,2.417,21394.97852747253
2019-04-05,47.53595733642578,2.35,2.31,2.5,0.15,12.82,3.6133333333333333,255.22153333333335,2.416,21398.379703296705
2019-04-08,48.28398513793945,2.36,2.33,2.52,0.16,13.18,3.6233333333333335,255.22943333333333,2.413,21408.583230769233
2019-04-09,48.13920974731445,2.35,2.31,2.51,0.16,14.28,3.626666666666667,255.23206666666667,2.412,21411.98440659341
2019-04-10,48.40946960449219,2.31,2.28,2.48,0.17,13.3,3.63,255.2347,2.411,21415.385582417584
2019-04-11,48.00650405883789,2.35,2.31,2.51,0.16,13.02,3.6333333333333333,255.23733333333334,2.41,21418.78675824176
2019-04-12,47.98719787597656,2.4,2.38,2.56,0.16,12.01,3.6366666666666667,255.23996666666667,2.409,21422.187934065936
2019-04-15,48.074058532714844,2.4,2.37,2.55,0.15,12.32,3.646666666666667,255.24786666666668,2.406,21432.391461538464
2019-04-16,48.078895568847656,2.41,2.41,2.6,0.19,12.18,3.6500000000000004,255.2505,2.4050000000000002,21435.79263736264
2019-04-17,49.01513671875,2.4,2.4,2.59,0.19,12.6,3.6533333333333333,255.25313333333332,2.404,21439.193813186816
2019-04-18,49.191287994384766,2.38,2.38,2.57,0.19,12.09,3.6566666666666667,255.25576666666666,2.403,21442.59498901099
2019-04-22,49.35295104980469,2.38,2.39,2.59,0.21,12.42,3.67,255.2663,2.399,21456.199692307695
2019-04-23,50.064781188964844,2.36,2.36,2.57,0.21,12.28,3.6733333333333333,255.26893333333334,2.398,21459.60086813187
2019-04-24,49.987571716308594,2.32,2.32,2.53,0.21,13.14,3.6766666666666667,255.27156666666667,2.3970000000000002,21463.002043956043
2019-04-25,49.5339241027832,2.33,2.33,2.54,0.21,13.25,3.68,255.2742,2.396,21466.40321978022
2019-04-26,49.29744338989258,2.28,2.29,2.51,0.23,12.73,3.6833333333333336,255.27683333333334,2.395,21469.804395604395
2019-04-29,49.372257232666016,2.3,2.32,2.54,0.24,13.11,3.6933333333333334,255.28473333333332,2.392,21480.007923076922
2019-04-30,48.42152404785156,2.27,2.28,2.51,0.24,13.12,3.6966666666666668,255.28736666666666,2.391,21483.4090989011
2019-05-01,50.798336029052734,2.31,2.31,2.52,0.21,14.8,3.7,255.29,2.39,21486.810274725274
2019-05-02,50.46775817871094,2.35,2.34,2.55,0.2,14.42,3.696774193548387,255.28577419354838,2.3896774193548387,21490.21145054945
2019-05-03,51.095130920410156,2.33,2.33,2.54,0.21,12.87,3.6935483870967745,255.28154838709676,2.3893548387096777,21493.612626373626
2019-05-06,50.30607604980469,2.31,2.3,2.51,0.2,15.44,3.6838709677419357,255.26887096774192,2.388387096774194,21503.816153846154
2019-05-07,48.949981689453125,2.28,2.25,2.45,0.17,19.32,3.6806451612903226,255.2646451612903,2.3880645161290324,21507.21732967033
2019-05-08,48.95962905883789,2.3,2.28,2.49,0.19,19.4,3.67741935483871,255.2604193548387,2.387741935483871,21510.618505494505
2019-05-09,48.43360137939453,2.26,2.25,2.45,0.19,19.1,3.674193548387097,255.2561935483871,2.38741935483871,21514.01968131868
2019-05-10,47.76262664794922,2.26,2.26,2.47,0.21,16.04,3.670967741935484,255.2519677419355,2.3870967741935485,21517.420857142857
2019-05-13,44.98668670654297,2.18,2.18,2.4,0.22,20.55,3.6612903225806455,255.23929032258064,2.3861290322580646,21527.624384615385
2019-05-14,45.69883346557617,2.2,2.2,2.42,0.22,18.06,3.6580645161290324,255.23506451612903,2.385806451612903,21531.02556043956
2019-05-15,46.24627685546875,2.16,2.15,2.37,0.21,16.44,3.6548387096774193,255.2308387096774,2.385483870967742,21534.426736263737
2019-05-16,46.04280471801758,2.2,2.18,2.4,0.2,15.29,3.6516129032258067,255.2266129032258,2.3851612903225807,21537.827912087912
2019-05-17,45.781192779541016,2.2,2.17,2.39,0.19,15.96,3.6483870967741936,255.22238709677418,2.3848387096774193,21541.22908791209
2019-05-20,44.3496208190918,2.21,2.21,2.41,0.2,16.31,3.638709677419355,255.20970967741934,2.3838709677419354,21551.432615384616
2019-05-21,45.19984436035156,2.26,2.23,2.43,0.17,14.95,3.635483870967742,255.20548387096773,2.383548387096774,21554.83379120879
2019-05-22,44.2745361328125,2.23,2.19,2.39,0.16,14.75,3.632258064516129,255.2012580645161,2.383225806451613,21558.234967032968
2019-05-23,43.51877975463867,2.12,2.11,2.31,0.19,16.92,3.629032258064516,255.1970322580645,2.3829032258064515,21561.636142857144
2019-05-24,43.35164260864258,2.16,2.12,2.32,0.16,15.85,3.6258064516129034,255.19280645161288,2.38258064516129,21565.03731868132
2019-05-28,43.172393798828125,2.12,2.06,2.26,0.14,17.5,3.6129032258064515,255.17590322580645,2.381290322580645,21578.642021978023
2019-05-29,42.96649932861328,2.09,2.05,2.25,0.16,17.9,3.609677419354839,255.17167741935484,2.3809677419354838,21582.0431978022
2019-05-30,43.18935012817383,2.06,2.03,2.22,0.16,17.3,3.606451612903226,255.16745161290322,2.3806451612903223,21585.444373626375
2019-05-31,42.40694808959961,1.95,1.93,2.14,0.19,18.71,3.603225806451613,255.1632258064516,2.3803225806451613,21588.84554945055
2019-06-03,41.97821044921875,1.82,1.83,2.07,0.25,18.86,3.606666666666667,255.19406666666666,2.381333333333333,21599.04907692308
2019-06-04,43.51393127441406,1.88,1.89,2.12,0.24,16.97,3.6100000000000003,255.2116,2.3819999999999997,21602.450252747254
2019-06-05,44.216400146484375,1.83,1.86,2.12,0.29,16.09,3.6133333333333333,255.22913333333332,2.3826666666666667,21605.85142857143
2019-06-06,44.86558151245117,1.88,1.88,2.12,0.24,15.93,3.6166666666666667,255.24666666666667,2.3833333333333333,21609.252604395606
2019-06-07,46.059757232666016,1.85,1.85,2.09,0.24,16.3,3.62,255.2642,2.384,21612.65378021978
2019-06-10,46.64836883544922,1.9,1.91,2.15,0.25,15.94,3.63,255.3168,2.386,21622.857307692306
2019-06-11,47.18854522705078,1.93,1.92,2.15,0.22,15.99,3.6333333333333333,255.33433333333332,2.3866666666666667,21626.25848351648
2019-06-12,47.03837585449219,1.88,1.88,2.13,0.25,15.91,3.6366666666666667,255.35186666666667,2.3873333333333333,21629.659659340658
2019-06-13,47.02867889404297,1.83,1.84,2.1,0.27,15.82,3.64,255.36939999999998,2.388,21633.060835164833
2019-06-14,46.687129974365234,1.84,1.85,2.09,0.25,15.28,3.6433333333333335,255.38693333333333,2.3886666666666665,21636.46201098901
2019-06-17,46.9656982421875,1.86,1.85,2.09,0.23,15.35,3.6533333333333333,255.43953333333334,2.3906666666666667,21646.665538461537
2019-06-18,48.070255279541016,1.86,1.83,2.06,0.2,15.15,3.6566666666666667,255.45706666666666,2.3913333333333333,21650.066714285713
2019-06-19,47.92976379394531,1.74,1.77,2.03,0.29,14.33,3.66,255.4746,2.392,21653.46789010989
2019-06-20,48.314903259277344,1.72,1.74,2.01,0.29,14.75,3.6633333333333336,255.49213333333333,2.3926666666666665,21656.869065934065
2019-06-21,48.15019607543945,1.77,1.8,2.07,0.3,15.4,3.666666666666667,255.50966666666667,2.393333333333333,21660.27024175824
2019-06-24,48.101749420166016,1.72,1.75,2.02,0.3,15.26,3.6766666666666667,255.56226666666666,2.3953333333333333,21670.473769230768
2019-06-25,47.37263107299805,1.71,1.73,2.0,0.29,16.28,3.68,255.5798,2.396,21673.874945054944
2019-06-26,48.39726638793945,1.77,1.8,2.05,0.28,16.21,3.6833333333333336,255.59733333333332,2.3966666666666665,21677.27612087912
