Date,Revenue,Cost of Revenue,Gross Profit,EBITDA,Receivables,Total Current Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Other Long-Term Liabilities,Total Liabilities,Shareholders' Equity,Book Value Per Share,Market Capitalization,Enterprise Value,PS Ratio,PB Ratio,P/OCF Ratio,Share-Based Compensation,Operating Cash Flow,Adj Close
2018-05-03,3203.3076923076924,1139.3956043956043,2063.912087912088,1377.2857142857142,1239.4285714285713,9508.791208791208,270.6703296703297,2013.7142857142858,11522.505494505494,650.4285714285714,3758.120879120879,7764.384615384615,3.1993406593406597,137635.3186813187,132307.0989010989,12.488021978021978,17.724615384615383,29.43967032967033,129.17582417582418,1421.6153846153845,57.675132751464844
2018-05-04,3202.3846153846152,1139.4945054945056,2062.8901098901097,1375.857142857143,1244.2857142857142,9523.989010989011,270.08791208791206,2014.142857142857,11538.131868131868,650.2857142857143,3761.901098901099,7776.2307692307695,3.2041758241758242,137811.64835164836,132476.37362637362,12.492527472527474,17.72076923076923,29.462087912087913,129.21978021978023,1415.7692307692307,59.17771530151367
2018-05-07,3199.6153846153848,1139.7912087912089,2059.8241758241757,1371.5714285714287,1258.857142857143,9569.582417582418,268.34065934065933,2015.4285714285713,11585.010989010989,649.8571428571429,3773.2417582417584,7811.7692307692305,3.218681318681319,138340.63736263735,132984.1978021978,12.506043956043957,17.709230769230768,29.52934065934066,129.35164835164835,1398.2307692307693,61.559078216552734
2018-05-08,3198.6923076923076,1139.89010989011,2058.802197802198,1370.142857142857,1263.7142857142858,9584.78021978022,267.75824175824175,2015.857142857143,11600.637362637362,649.7142857142857,3777.021978021978,7823.615384615385,3.223516483516484,138516.96703296702,133153.47252747254,12.510549450549451,17.705384615384613,29.551758241758243,129.3956043956044,1392.3846153846155,61.984859466552734
2018-05-09,3197.769230769231,1139.989010989011,2057.78021978022,1368.7142857142858,1268.5714285714287,9599.978021978022,267.1758241758242,2016.2857142857142,11616.263736263736,649.5714285714286,3780.802197802198,7835.461538461538,3.2283516483516483,138693.2967032967,133322.74725274724,12.515054945054946,17.701538461538462,29.574175824175825,129.43956043956044,1386.5384615384614,63.316650390625
2018-05-10,3196.846153846154,1140.0879120879122,2056.7582417582416,1367.2857142857142,1273.4285714285713,9615.175824175823,266.5934065934066,2016.7142857142858,11631.89010989011,649.4285714285714,3784.5824175824177,7847.307692307692,3.2331868131868133,138869.62637362638,133492.02197802198,12.51956043956044,17.697692307692307,29.596593406593406,129.4835164835165,1380.6923076923076,64.39347076416016
2018-05-11,3195.923076923077,1140.1868131868132,2055.736263736264,1365.857142857143,1278.2857142857142,9630.373626373626,266.010989010989,2017.142857142857,11647.516483516483,649.2857142857143,3788.3626373626375,7859.153846153846,3.2380219780219783,139045.95604395604,133661.2967032967,12.524065934065934,17.693846153846152,29.61901098901099,129.52747252747253,1374.8461538461538,63.00722122192383
2018-05-14,3193.153846153846,1140.4835164835165,2052.6703296703295,1361.5714285714287,1292.857142857143,9675.967032967033,264.2637362637363,2018.4285714285713,11694.395604395604,648.8571428571429,3799.7032967032965,7894.692307692308,3.252527472527473,139574.94505494504,134169.1208791209,12.537582417582419,17.682307692307692,29.686263736263736,129.65934065934067,1357.3076923076924,63.21268081665039
2018-05-15,3192.230769230769,1140.5824175824175,2051.6483516483518,1360.142857142857,1297.7142857142858,9691.164835164835,263.68131868131866,2018.857142857143,11710.021978021978,648.7142857142857,3803.4835164835163,7906.538461538462,3.2573626373626374,139751.27472527474,134338.3956043956,12.542087912087913,17.678461538461537,29.70868131868132,129.7032967032967,1351.4615384615386,60.786746978759766
2018-05-16,3191.3076923076924,1140.6813186813188,2050.6263736263736,1358.7142857142858,1302.5714285714287,9706.362637362638,263.0989010989011,2019.2857142857142,11725.648351648351,648.5714285714286,3807.263736263736,7918.384615384615,3.2621978021978024,139927.6043956044,134507.67032967033,12.546593406593407,17.674615384615382,29.731098901098903,129.74725274725276,1345.6153846153845,60.89813995361328
2018-05-17,3190.3846153846152,1140.7802197802198,2049.6043956043954,1357.2857142857142,1307.4285714285713,9721.560439560439,262.5164835164835,2019.7142857142858,11741.274725274725,648.4285714285714,3811.043956043956,7930.2307692307695,3.267032967032967,140103.93406593407,134676.94505494504,12.551098901098902,17.67076923076923,29.753516483516485,129.7912087912088,1339.7692307692307,61.3189697265625
2018-05-18,3189.4615384615386,1140.8791208791208,2048.5824175824177,1355.857142857143,1312.2857142857142,9736.758241758242,261.9340659340659,2020.142857142857,11756.901098901099,648.2857142857143,3814.8241758241757,7942.076923076923,3.271868131868132,140280.26373626373,134846.21978021978,12.555604395604396,17.666923076923077,29.775934065934067,129.83516483516485,1333.923076923077,60.880828857421875
2018-05-21,3186.6923076923076,1141.1758241758241,2045.5164835164835,1351.5714285714287,1326.857142857143,9782.351648351649,260.1868131868132,2021.4285714285713,11803.78021978022,647.8571428571429,3826.164835164835,7977.615384615385,3.2863736263736265,140809.25274725276,135354.04395604396,12.569120879120879,17.655384615384616,29.843186813186815,129.96703296703296,1316.3846153846155,60.459999084472656
2018-05-22,3185.769230769231,1141.2747252747254,2044.4945054945056,1350.142857142857,1331.7142857142858,9797.54945054945,259.6043956043956,2021.857142857143,11819.406593406593,647.7142857142857,3829.945054945055,7989.461538461538,3.2912087912087915,140985.58241758242,135523.3186813187,12.573626373626375,17.65153846153846,29.865604395604397,130.01098901098902,1310.5384615384614,60.07876968383789
2018-05-23,3184.846153846154,1141.3736263736264,2043.4725274725274,1348.7142857142858,1336.5714285714284,9812.747252747253,259.02197802197804,2022.2857142857142,11835.032967032967,647.5714285714286,3833.7252747252746,8001.307692307692,3.296043956043956,141161.9120879121,135692.5934065934,12.57813186813187,17.647692307692306,29.88802197802198,130.05494505494505,1304.6923076923076,61.31478500366211
2018-05-24,3183.923076923077,1141.4725274725274,2042.4505494505495,1347.2857142857142,1341.4285714285713,9827.945054945056,258.4395604395604,2022.7142857142858,11850.65934065934,647.4285714285714,3837.5054945054944,8013.153846153846,3.300879120879121,141338.24175824175,135861.86813186813,12.582637362637364,17.64384615384615,29.910439560439563,130.0989010989011,1298.8461538461538,61.35194778442383
2018-05-25,3183.0,1141.5714285714287,2041.4285714285713,1345.857142857143,1346.2857142857142,9843.142857142857,257.85714285714283,2023.142857142857,11866.285714285714,647.2857142857143,3841.285714285714,8025.0,3.305714285714286,141514.57142857142,136031.14285714287,12.587142857142858,17.64,29.932857142857145,130.14285714285714,1293.0,61.74577713012695
2018-05-29,3179.3076923076924,1141.967032967033,2037.3406593406594,1340.142857142857,1365.7142857142858,9903.934065934065,255.52747252747253,2024.857142857143,11928.791208791208,646.7142857142857,3856.4065934065934,8072.384615384615,3.325054945054945,142219.8901098901,136708.24175824175,12.605164835164835,17.624615384615385,30.022527472527475,130.3186813186813,1269.6153846153845,61.57486343383789
2018-05-30,3178.3846153846152,1142.065934065934,2036.3186813186812,1338.7142857142858,1370.5714285714284,9919.131868131868,254.94505494505495,2025.2857142857142,11944.417582417582,646.5714285714286,3860.186813186813,8084.2307692307695,3.32989010989011,142396.21978021978,136877.5164835165,12.60967032967033,17.62076923076923,30.044945054945057,130.36263736263737,1263.7692307692307,62.66473388671875
2018-05-31,3177.4615384615386,1142.1648351648353,2035.2967032967033,1337.2857142857142,1375.4285714285713,9934.329670329671,254.36263736263737,2025.7142857142858,11960.043956043955,646.4285714285714,3863.967032967033,8096.076923076923,3.3347252747252747,142572.54945054944,137046.7912087912,12.614175824175826,17.616923076923076,30.06736263736264,130.4065934065934,1257.923076923077,62.466575622558594
2018-06-01,3176.5384615384614,1142.2637362637363,2034.2747252747254,1335.857142857143,1380.2857142857142,9949.527472527472,253.78021978021977,2026.142857142857,11975.670329670329,646.2857142857143,3867.747252747253,8107.923076923077,3.3395604395604397,142748.8791208791,137216.06593406593,12.61868131868132,17.61307692307692,30.08978021978022,130.45054945054946,1252.076923076923,63.81157302856445
2018-06-04,3173.769230769231,1142.5604395604396,2031.2087912087911,1331.5714285714287,1394.857142857143,9995.12087912088,252.03296703296704,2027.4285714285713,12022.54945054945,645.8571428571429,3879.087912087912,8143.461538461538,3.3540659340659342,143277.86813186813,137723.8901098901,12.632197802197803,17.60153846153846,30.15703296703297,130.58241758241758,1234.5384615384614,65.60240173339844
2018-06-05,3172.846153846154,1142.6593406593406,2030.1868131868132,1330.142857142857,1399.7142857142858,10010.318681318682,251.45054945054946,2027.857142857143,12038.175824175823,645.7142857142857,3882.868131868132,8155.307692307692,3.3589010989010992,143454.1978021978,137893.16483516485,12.636703296703297,17.597692307692306,30.17945054945055,130.62637362637363,1228.6923076923076,65.65690612792969
2018-06-06,3171.923076923077,1142.7582417582419,2029.1648351648353,1328.7142857142858,1404.5714285714284,10025.516483516483,250.86813186813185,2028.2857142857142,12053.802197802197,645.5714285714286,3886.6483516483518,8167.153846153846,3.3637362637362638,143630.52747252746,138062.43956043955,12.641208791208792,17.593846153846155,30.20186813186813,130.67032967032966,1222.8461538461538,65.67670440673828
2018-06-07,3171.0,1142.857142857143,2028.142857142857,1327.2857142857142,1409.4285714285713,10040.714285714286,250.28571428571428,2028.7142857142858,12069.42857142857,645.4285714285714,3890.4285714285716,8179.0,3.3685714285714288,143806.85714285713,138231.7142857143,12.645714285714286,17.59,30.224285714285717,130.71428571428572,1217.0,65.119384765625
2018-06-08,3170.076923076923,1142.956043956044,2027.1208791208792,1325.857142857143,1414.2857142857142,10055.912087912087,249.7032967032967,2029.142857142857,12085.054945054944,645.2857142857143,3894.2087912087914,8190.846153846154,3.3734065934065933,143983.18681318683,138400.98901098903,12.65021978021978,17.586153846153845,30.2467032967033,130.75824175824175,1211.1538461538462,64.96582794189453
2018-06-11,3167.3076923076924,1143.2527472527472,2024.0549450549452,1321.5714285714287,1428.857142857143,10101.505494505494,247.95604395604394,2030.4285714285713,12131.934065934065,644.8571428571429,3905.5494505494507,8226.384615384615,3.387912087912088,144512.17582417582,138908.81318681317,12.663736263736265,17.574615384615385,30.313956043956043,130.8901098901099,1193.6153846153848,64.55464935302734
2018-06-12,3166.3846153846152,1143.3516483516485,2023.032967032967,1320.142857142857,1433.7142857142858,10116.703296703297,247.37362637362637,2030.857142857143,12147.560439560439,644.7142857142857,3909.3296703296705,8238.23076923077,3.392747252747253,144688.5054945055,139078.0879120879,12.66824175824176,17.57076923076923,30.33637362637363,130.93406593406593,1187.7692307692307,65.04011535644531
2018-06-13,3165.4615384615386,1143.4505494505495,2022.010989010989,1318.7142857142858,1438.5714285714284,10131.901098901099,246.7912087912088,2031.2857142857142,12163.186813186814,644.5714285714286,3913.1098901098903,8250.076923076924,3.397582417582418,144864.83516483515,139247.36263736265,12.672747252747254,17.566923076923075,30.35879120879121,130.97802197802199,1181.923076923077,64.99554443359375
2018-06-14,3164.5384615384614,1143.5494505494505,2020.989010989011,1317.2857142857142,1443.4285714285713,10147.098901098901,246.2087912087912,2031.7142857142858,12178.813186813186,644.4285714285714,3916.8901098901097,8261.923076923076,3.4024175824175824,145041.16483516485,139416.63736263735,12.677252747252748,17.563076923076924,30.381208791208792,131.02197802197801,1176.076923076923,66.1126708984375
2018-06-15,3163.6153846153848,1143.6483516483515,2019.967032967033,1315.857142857143,1448.2857142857142,10162.296703296703,245.62637362637363,2032.142857142857,12194.439560439561,644.2857142857143,3920.6703296703295,8273.76923076923,3.4072527472527474,145217.4945054945,139585.9120879121,12.681758241758242,17.55923076923077,30.403626373626373,131.06593406593407,1170.2307692307693,65.7039566040039
2018-06-18,3160.846153846154,1143.9450549450548,2016.901098901099,1311.5714285714287,1462.857142857143,10207.89010989011,243.87912087912088,2033.4285714285713,12241.318681318682,643.8571428571429,3932.010989010989,8309.307692307691,3.421758241758242,145746.4835164835,140093.73626373627,12.695274725274725,17.54769230769231,30.470879120879122,131.1978021978022,1152.6923076923076,65.66185760498047
2018-06-19,3159.923076923077,1144.043956043956,2015.8791208791208,1310.142857142857,1467.7142857142858,10223.087912087913,243.2967032967033,2033.857142857143,12256.945054945056,643.7142857142857,3935.7912087912086,8321.153846153846,3.4265934065934065,145922.81318681317,140263.01098901097,12.699780219780221,17.543846153846154,30.493296703296703,131.24175824175825,1146.8461538461538,64.44318389892578
2018-06-20,3159.0,1144.142857142857,2014.857142857143,1308.7142857142858,1472.5714285714284,10238.285714285714,242.71428571428572,2034.2857142857142,12272.57142857143,643.5714285714286,3939.5714285714284,8333.0,3.4314285714285715,146099.14285714287,140432.2857142857,12.704285714285716,17.54,30.515714285714285,131.28571428571428,1141.0,64.97325897216797
2018-06-21,3158.076923076923,1144.2417582417581,2013.8351648351647,1307.2857142857142,1477.4285714285713,10253.483516483517,242.13186813186815,2034.7142857142858,12288.197802197803,643.4285714285714,3943.3516483516482,8344.846153846154,3.4362637362637365,146275.47252747254,140601.56043956045,12.70879120879121,17.536153846153844,30.53813186813187,131.32967032967034,1135.1538461538462,63.68522644042969
2018-06-22,3157.153846153846,1144.3406593406594,2012.8131868131868,1305.857142857143,1482.2857142857142,10268.681318681318,241.54945054945054,2035.142857142857,12303.824175824177,643.2857142857143,3947.131868131868,8356.692307692309,3.441098901098901,146451.8021978022,140770.83516483515,12.713296703296704,17.532307692307693,30.560549450549452,131.37362637362637,1129.3076923076924,62.15943145751953
2018-06-25,3154.3846153846152,1144.6373626373627,2009.7472527472528,1301.5714285714287,1496.857142857143,10314.274725274725,239.8021978021978,2036.4285714285713,12350.703296703297,642.8571428571429,3958.4725274725274,8392.23076923077,3.4556043956043956,146980.7912087912,141278.65934065933,12.726813186813187,17.52076923076923,30.627802197802197,131.5054945054945,1111.7692307692307,59.22917556762695
2018-06-26,3153.4615384615386,1144.7362637362637,2008.7252747252746,1300.142857142857,1501.7142857142858,10329.472527472528,239.2197802197802,2036.857142857143,12366.329670329671,642.7142857142857,3962.252747252747,8404.076923076924,3.4604395604395606,147157.1208791209,141447.93406593407,12.731318681318681,17.516923076923078,30.650219780219782,131.54945054945054,1105.923076923077,59.9400634765625
2018-06-27,3152.5384615384614,1144.8351648351647,2007.7032967032967,1298.7142857142858,1506.5714285714284,10344.670329670329,238.63736263736263,2037.2857142857142,12381.956043956045,642.5714285714286,3966.032967032967,8415.923076923076,3.4652747252747256,147333.45054945056,141617.2087912088,12.735824175824176,17.513076923076923,30.672637362637364,131.5934065934066,1100.076923076923,58.38701629638672
2018-06-28,3151.6153846153848,1144.934065934066,2006.6813186813188,1297.2857142857142,1511.4285714285713,10359.868131868132,238.05494505494505,2037.7142857142858,12397.582417582418,642.4285714285714,3969.813186813187,8427.76923076923,3.47010989010989,147509.78021978022,141786.4835164835,12.740329670329672,17.50923076923077,30.695054945054945,131.63736263736263,1094.2307692307693,59.66017150878906
2018-06-29,3150.6923076923076,1145.032967032967,2005.6593406593406,1295.857142857143,1516.2857142857142,10375.065934065933,237.47252747252747,2038.142857142857,12413.208791208792,642.2857142857143,3973.5934065934066,8439.615384615385,3.474945054945055,147686.1098901099,141955.75824175825,12.744835164835166,17.505384615384614,30.717472527472527,131.6813186813187,1088.3846153846155,58.679298400878906
2018-07-02,3147.923076923077,1145.3296703296703,2002.5934065934066,1291.5714285714287,1530.857142857143,10420.65934065934,235.72527472527472,2039.4285714285713,12460.087912087913,641.8571428571429,3984.934065934066,8475.153846153846,3.4894505494505497,148215.0989010989,142463.58241758242,12.758351648351649,17.493846153846153,30.784725274725275,131.8131868131868,1070.8461538461538,60.00199508666992
2018-07-03,3147.0,1145.4285714285713,2001.5714285714287,1290.142857142857,1535.7142857142858,10435.857142857143,235.14285714285714,2039.857142857143,12475.714285714286,641.7142857142857,3988.714285714286,8487.0,3.494285714285714,148391.42857142858,142632.85714285713,12.762857142857143,17.49,30.807142857142857,131.85714285714286,1065.0,58.664432525634766
2018-07-05,3145.153846153846,1145.6263736263736,1999.5274725274726,1287.2857142857142,1545.4285714285713,10466.252747252747,233.97802197802199,2040.7142857142858,12506.967032967033,641.4285714285714,3996.2747252747254,8510.692307692309,3.503956043956044,148744.0879120879,142971.4065934066,12.771868131868132,17.482307692307693,30.851978021978024,131.94505494505495,1053.3076923076924,60.12336349487305
2018-07-06,3144.230769230769,1145.7252747252746,1998.5054945054944,1285.857142857143,1550.2857142857142,10481.45054945055,233.39560439560438,2041.142857142857,12522.593406593407,641.2857142857143,4000.054945054945,8522.538461538461,3.5087912087912088,148920.41758241758,143140.6813186813,12.776373626373626,17.478461538461538,30.874395604395605,131.98901098901098,1047.4615384615386,61.26277542114258
2018-07-09,3141.4615384615386,1146.021978021978,1995.4395604395604,1281.5714285714287,1564.857142857143,10527.043956043955,231.64835164835165,2042.4285714285713,12569.472527472528,640.8571428571429,4011.3956043956046,8558.076923076924,3.5232967032967033,149449.4065934066,143648.5054945055,12.789890109890111,17.466923076923077,30.941648351648354,132.12087912087912,1029.923076923077,61.73834228515625
2018-07-10,3140.5384615384614,1146.1208791208792,1994.4175824175825,1280.142857142857,1569.7142857142858,10542.241758241758,231.06593406593407,2042.857142857143,12585.098901098901,640.7142857142857,4015.1758241758243,8569.923076923076,3.5281318681318683,149625.73626373627,143817.78021978022,12.794395604395605,17.463076923076922,30.964065934065935,132.16483516483515,1024.076923076923,62.7291259765625
2018-07-11,3139.6153846153848,1146.2197802197802,1993.3956043956043,1278.7142857142858,1574.5714285714284,10557.439560439561,230.4835164835165,2043.2857142857142,12600.725274725275,640.5714285714286,4018.956043956044,8581.76923076923,3.532967032967033,149802.06593406593,143987.05494505496,12.7989010989011,17.459230769230768,30.986483516483517,132.2087912087912,1018.2307692307693,61.31230926513672
2018-07-12,3138.6923076923076,1146.3186813186812,1992.3736263736264,1277.2857142857142,1579.4285714285713,10572.637362637362,229.9010989010989,2043.7142857142858,12616.351648351649,640.4285714285714,4022.736263736264,8593.615384615385,3.537802197802198,149978.3956043956,144156.32967032967,12.803406593406594,17.455384615384617,31.0089010989011,132.25274725274724,1012.3846153846155,62.22878646850586
2018-07-13,3137.769230769231,1146.4175824175825,1991.3516483516482,1275.857142857143,1584.2857142857142,10587.835164835165,229.3186813186813,2044.142857142857,12631.978021978022,640.2857142857143,4026.5164835164833,8605.461538461539,3.542637362637363,150154.72527472526,144325.6043956044,12.807912087912088,17.451538461538462,31.03131868131868,132.2967032967033,1006.5384615384615,61.75569152832031
2018-07-16,3135.0,1146.7142857142858,1988.2857142857142,1271.5714285714287,1598.857142857143,10633.42857142857,227.57142857142856,2045.4285714285713,12678.857142857143,639.8571428571429,4037.8571428571427,8641.0,3.5571428571428574,150683.7142857143,144833.42857142858,12.821428571428573,17.44,31.09857142857143,132.42857142857142,989.0,61.478271484375
2018-07-17,3134.076923076923,1146.8131868131868,1987.2637362637363,1270.142857142857,1603.7142857142858,10648.626373626374,226.98901098901098,2045.857142857143,12694.483516483517,639.7142857142857,4041.6373626373625,8652.846153846154,3.561978021978022,150860.04395604396,145002.7032967033,12.825934065934067,17.436153846153847,31.12098901098901,132.47252747252747,983.1538461538462,62.83811569213867
2018-07-18,3133.153846153846,1146.9120879120878,1986.2417582417584,1268.7142857142858,1608.5714285714284,10663.824175824175,226.4065934065934,2046.2857142857142,12710.10989010989,639.5714285714286,4045.4175824175823,8664.692307692309,3.566813186813187,151036.37362637362,145171.97802197802,12.830439560439562,17.432307692307692,31.143406593406596,132.5164835164835,977.3076923076924,62.34519577026367
2018-07-19,3132.230769230769,1147.010989010989,1985.2197802197802,1267.2857142857142,1613.4285714285713,10679.021978021978,225.82417582417582,2046.7142857142858,12725.736263736264,639.4285714285714,4049.197802197802,8676.538461538461,3.571648351648352,151212.7032967033,145341.25274725276,12.834945054945056,17.428461538461537,31.165824175824177,132.56043956043956,971.4615384615386,62.426944732666016
2018-07-20,3131.3076923076924,1147.10989010989,1984.1978021978023,1265.857142857143,1618.2857142857142,10694.21978021978,225.24175824175825,2047.142857142857,12741.362637362638,639.2857142857143,4052.978021978022,8688.384615384615,3.5764835164835165,151389.03296703298,145510.52747252746,12.83945054945055,17.424615384615386,31.18824175824176,132.6043956043956,965.6153846153846,62.14457702636719
2018-07-23,3128.5384615384614,1147.4065934065934,1981.131868131868,1261.5714285714287,1632.857142857143,10739.813186813186,223.4945054945055,2048.4285714285716,12788.241758241758,638.8571428571429,4064.3186813186812,8723.923076923076,3.590989010989011,151918.02197802198,146018.35164835164,12.852967032967033,17.413076923076922,31.255494505494507,132.73626373626374,948.0769230769231,61.77798080444336
2018-07-24,3127.6153846153848,1147.5054945054944,1980.10989010989,1260.142857142857,1637.7142857142858,10755.010989010989,222.9120879120879,2048.8571428571427,12803.868131868132,638.7142857142857,4068.098901098901,8735.76923076923,3.595824175824176,152094.35164835164,146187.62637362638,12.857472527472527,17.40923076923077,31.27791208791209,132.78021978021977,942.2307692307693,61.604591369628906
2018-07-25,3126.6923076923076,1147.6043956043957,1979.0879120879122,1258.7142857142858,1642.5714285714284,10770.208791208792,222.32967032967034,2049.285714285714,12819.494505494506,638.5714285714286,4071.879120879121,8747.615384615385,3.6006593406593406,152270.6813186813,146356.90109890111,12.861978021978024,17.405384615384616,31.30032967032967,132.82417582417582,936.3846153846155,62.38729476928711
2018-07-26,3125.769230769231,1147.7032967032967,1978.065934065934,1257.2857142857142,1647.4285714285713,10785.406593406593,221.74725274725273,2049.714285714286,12835.12087912088,638.4285714285714,4075.6593406593406,8759.461538461539,3.6054945054945056,152447.01098901097,146526.17582417582,12.866483516483518,17.40153846153846,31.322747252747252,132.86813186813185,930.5384615384615,63.12297058105469
2018-07-27,3124.846153846154,1147.8021978021977,1977.043956043956,1255.857142857143,1652.2857142857142,10800.604395604396,221.16483516483515,2050.1428571428573,12850.747252747253,638.2857142857143,4079.4395604395604,8771.307692307691,3.6103296703296706,152623.34065934067,146695.45054945056,12.870989010989012,17.39769230769231,31.345164835164837,132.9120879120879,924.6923076923077,62.424468994140625
2018-07-30,3123.6373626373625,1149.2307692307693,1974.4065934065934,1252.021978021978,1668.1208791208792,10837.098901098901,221.01098901098902,2053.4175824175823,12890.516483516483,637.4395604395604,4088.043956043956,8802.472527472528,3.622967032967033,152619.78021978022,146681.52747252746,12.845164835164836,17.33868131868132,31.36021978021978,133.05494505494505,908.3186813186813,60.47014617919922
2018-07-31,3124.2747252747254,1150.4615384615386,1973.8131868131868,1251.043956043956,1674.2417582417581,10843.197802197803,222.02197802197801,2055.835164835165,12899.032967032967,636.8791208791209,4089.087912087912,8809.945054945056,3.625934065934066,152263.56043956045,146329.05494505496,12.81032967032967,17.287362637362637,31.33043956043956,133.1098901098901,903.6373626373627,60.650962829589844
2018-08-01,3124.912087912088,1151.6923076923076,1973.2197802197802,1250.065934065934,1680.3626373626373,10849.296703296703,223.03296703296704,2058.252747252747,12907.54945054945,636.3186813186813,4090.131868131868,8817.417582417582,3.628901098901099,151907.34065934067,145976.58241758242,12.775494505494507,17.236043956043957,31.30065934065934,133.16483516483515,898.9560439560439,61.04975128173828
2018-08-02,3125.5494505494507,1152.923076923077,1972.6263736263736,1249.0879120879122,1686.4835164835165,10855.395604395604,224.04395604395603,2060.6703296703295,12916.065934065935,635.7582417582418,4091.1758241758243,8824.89010989011,3.631868131868132,151551.1208791209,145624.1098901099,12.740659340659342,17.184725274725274,31.270879120879123,133.21978021978023,894.2747252747253,62.077693939208984
2018-08-03,3126.186813186813,1154.1538461538462,1972.032967032967,1248.10989010989,1692.6043956043957,10861.494505494506,225.05494505494505,2063.087912087912,12924.582417582418,635.1978021978022,4092.21978021978,8832.362637362638,3.634835164835165,151194.9010989011,145271.63736263735,12.705824175824176,17.133406593406594,31.2410989010989,133.27472527472528,889.5934065934066,62.44428253173828
2018-08-06,3128.098901098901,1157.8461538461538,1970.2527472527472,1245.1758241758241,1710.967032967033,10879.791208791208,228.0879120879121,2070.3406593406594,12950.131868131868,633.5164835164835,4095.3516483516482,8854.78021978022,3.643736263736264,150126.24175824175,144214.21978021978,12.601318681318682,16.97945054945055,31.15175824175824,133.43956043956044,875.5494505494505,62.92233657836914
2018-08-07,3128.736263736264,1159.076923076923,1969.6593406593406,1244.1978021978023,1717.0879120879122,10885.89010989011,229.0989010989011,2072.7582417582416,12958.648351648351,632.9560439560439,4096.395604395604,8862.252747252747,3.6467032967032966,149770.02197802198,143861.74725274724,12.566483516483517,16.928131868131867,31.121978021978023,133.4945054945055,870.8681318681319,63.64561462402344
2018-08-08,3129.3736263736264,1160.3076923076924,1969.065934065934,1243.2197802197802,1723.2087912087911,10891.989010989011,230.1098901098901,2075.1758241758243,12967.164835164835,632.3956043956044,4097.43956043956,8869.725274725275,3.6496703296703297,149413.8021978022,143509.27472527474,12.531648351648352,16.876813186813187,31.092197802197802,133.54945054945054,866.1868131868132,64.00971984863281
2018-08-09,3130.010989010989,1161.5384615384614,1968.4725274725274,1242.2417582417581,1729.3296703296703,10898.087912087913,231.12087912087912,2077.5934065934066,12975.681318681318,631.8351648351648,4098.483516483517,8877.197802197803,3.6526373626373627,149057.58241758242,143156.8021978022,12.496813186813188,16.825494505494508,31.062417582417584,133.6043956043956,861.5054945054945,63.52423095703125
2018-08-10,3130.6483516483518,1162.7692307692307,1967.8791208791208,1241.2637362637363,1735.4505494505495,10904.186813186812,232.13186813186815,2080.010989010989,12984.197802197803,631.2747252747253,4099.527472527472,8884.670329670329,3.6556043956043958,148701.36263736265,142804.32967032967,12.461978021978023,16.774175824175824,31.032637362637363,133.65934065934067,856.8241758241759,63.1105842590332
2018-08-13,3132.5604395604396,1166.4615384615386,1966.098901098901,1238.3296703296703,1753.8131868131868,10922.483516483517,235.16483516483515,2087.263736263736,13009.747252747253,629.5934065934066,4102.659340659341,8907.087912087913,3.6645054945054945,147632.7032967033,141746.9120879121,12.357472527472527,16.62021978021978,30.943296703296703,133.82417582417582,842.7802197802198,63.44001770019531
2018-08-14,3133.197802197802,1167.6923076923076,1965.5054945054944,1237.3516483516485,1759.934065934066,10928.582417582418,236.17582417582418,2089.6813186813188,13018.263736263736,629.032967032967,4103.7032967032965,8914.560439560439,3.6674725274725275,147276.4835164835,141394.43956043955,12.322637362637364,16.5689010989011,30.913516483516485,133.87912087912088,838.0989010989011,64.75527954101562
2018-08-15,3133.835164835165,1168.923076923077,1964.9120879120878,1236.3736263736264,1766.0549450549452,10934.681318681318,237.1868131868132,2092.098901098901,13026.78021978022,628.4725274725274,4104.747252747253,8922.032967032967,3.6704395604395605,146920.26373626373,141041.96703296702,12.287802197802199,16.517582417582418,30.883736263736264,133.93406593406593,833.4175824175824,64.17321014404297
2018-08-16,3134.4725274725274,1170.1538461538462,1964.3186813186812,1235.3956043956043,1772.1758241758241,10940.78021978022,238.1978021978022,2094.5164835164837,13035.296703296703,627.9120879120879,4105.791208791209,8929.505494505494,3.6734065934065936,146564.04395604396,140689.4945054945,12.252967032967033,16.466263736263738,30.853956043956046,133.98901098901098,828.7362637362637,63.76698684692383
2018-08-17,3135.1098901098903,1171.3846153846155,1963.7252747252746,1234.4175824175825,1778.2967032967033,10946.87912087912,239.2087912087912,2096.934065934066,13043.813186813186,627.3516483516484,4106.8351648351645,8936.978021978022,3.6763736263736266,146207.82417582418,140337.02197802198,12.218131868131868,16.414945054945054,30.824175824175825,134.04395604395606,824.054945054945,60.64105224609375
2018-08-20,3137.021978021978,1175.076923076923,1961.9450549450548,1231.4835164835165,1796.6593406593406,10965.175824175823,242.24175824175825,2104.186813186813,13069.362637362638,625.6703296703297,4109.9670329670325,8959.395604395604,3.6852747252747253,145139.16483516485,139279.6043956044,12.113626373626374,16.26098901098901,30.734835164835165,134.2087912087912,810.010989010989,61.38909912109375
