Date,Adj Close,Volume,USD_KRX_close,5-year,10-year,20-year,T10Y2Y,VIXCLS
2022-07-08,145.970078,64547800.0,1297.650024,3.13,3.09,3.53,-0.03,24.64
2022-07-11,143.815887,63141600.0,1293.790039,3.05,2.99,3.43,-0.08,26.17
2022-07-12,144.79866,77588800.0,1310.859985,3.01,2.96,3.37,-0.07,27.29
2022-07-13,144.431366,71185600.0,1305.829956,3.02,2.91,3.35,-0.22,26.82
2022-07-14,147.389694,78140700.0,1304.849976,3.06,2.96,3.36,-0.19,26.4
2022-07-15,149.077301,76259900.0,1316.180054,3.05,2.93,3.34,-0.2,24.23
2022-07-18,145.999878,81420900.0,1318.119995,3.06,2.96,3.39,-0.19,25.3
2022-07-19,149.901276,82982400.0,1318.910034,3.14,3.01,3.42,-0.22,24.5
2022-07-20,151.926422,64823400.0,1305.5,3.18,3.04,3.43,-0.21,23.88
2022-07-21,154.219635,65086600.0,1312.869995,3.0,2.91,3.33,-0.19,23.11
2022-07-22,152.968796,66675400.0,1306.849976,2.87,2.77,3.23,-0.21,23.03
2022-07-25,151.837097,53623900.0,1309.319946,2.89,2.81,3.28,-0.19,23.36
2022-07-26,150.496902,55138700.0,1310.400024,2.89,2.81,3.27,-0.21,24.69
2022-07-27,155.649124,78620700.0,1310.900024,2.82,2.78,3.26,-0.18,23.24
2022-07-28,156.205078,81378700.0,1305.949951,2.69,2.68,3.23,-0.17,22.33
2022-07-29,161.327515,101786900.0,1295.150024,2.7,2.67,3.2,-0.22,21.33
2022-08-01,160.334793,67829400.0,1302.280029,2.66,2.6,3.12,-0.3,22.84
2022-08-02,158.845688,59907000.0,1306.75,2.85,2.75,3.22,-0.31,23.93
2022-08-03,164.921188,82507500.0,1314.630005,2.86,2.73,3.17,-0.37,21.95
2022-08-04,164.603516,55474100.0,1307.380005,2.76,2.68,3.15,-0.35,21.44
2022-08-05,164.374878,56697000.0,1302.079956,2.97,2.83,3.27,-0.41,21.15
2022-08-08,163.89769,60276900.0,1302.73999,2.91,2.77,3.22,-0.44,21.29
2022-08-09,163.947403,63135500.0,1299.030029,2.97,2.8,3.24,-0.48,21.77
2022-08-10,168.241943,70170500.0,1307.560059,2.93,2.78,3.27,-0.45,19.74
2022-08-11,167.496353,57149200.0,1296.699951,2.98,2.87,3.38,-0.36,20.2
2022-08-12,171.085068,68039400.0,1306.829956,2.97,2.84,3.34,-0.41,19.53
2022-08-15,172.168625,54091700.0,1301.380005,2.91,2.79,3.31,-0.41,19.95
2022-08-16,172.009567,56377100.0,1313.180054,2.95,2.82,3.31,-0.43,19.69
2022-08-17,173.520615,79542000.0,1311.0,3.04,2.89,3.37,-0.39,19.9
2022-08-18,173.122955,62290100.0,1314.829956,3.02,2.88,3.35,-0.34,19.56
2022-08-19,170.508469,70346300.0,1326.910034,3.11,2.98,3.44,-0.27,20.6
2022-08-22,166.581787,69026800.0,1334.859985,3.17,3.03,3.48,-0.29,23.8
2022-08-23,166.24379,54147100.0,1343.359985,3.18,3.05,3.49,-0.24,24.11
2022-08-24,166.542007,53841500.0,1339.079956,3.2,3.11,3.55,-0.25,22.82
2022-08-25,169.027267,51218200.0,1340.0,3.15,3.03,3.47,-0.32,21.78
2022-08-26,162.655045,78961000.0,1334.439941,3.2,3.04,3.44,-0.33,25.56
2022-08-29,160.428284,73314000.0,1341.180054,3.27,3.12,3.5,-0.3,26.21
2022-08-30,157.972855,77906200.0,1345.72998,3.27,3.11,3.49,-0.35,26.21
2022-08-31,156.292801,87991100.0,1350.189941,3.3,3.15,3.53,-0.3,25.87
2022-09-01,157.028458,74229900.0,1342.26001,3.39,3.26,3.64,-0.25,25.56
2022-09-02,154.891113,76957800.0,1355.099976,3.3,3.2,3.61,-0.2,25.47
2022-09-06,153.618683,73714800.0,1361.810059,3.43,3.33,3.74,-0.17,26.91
2022-09-07,155.040237,87449600.0,1378.109985,3.37,3.27,3.67,-0.18,24.64
2022-09-08,153.549103,84923800.0,1374.310059,3.39,3.29,3.69,-0.19,23.61
2022-09-09,156.441925,68028800.0,1383.0,3.45,3.33,3.71,-0.23,22.79
2022-09-12,162.466171,104956000.0,1379.060059,3.47,3.37,3.76,-0.21,23.87
2022-09-13,152.932739,122656600.0,1375.810059,3.58,3.42,3.75,-0.33,27.27
2022-09-14,154.394058,87965400.0,1393.469971,3.6,3.41,3.73,-0.37,26.16
2022-09-15,151.471405,90481100.0,1391.180054,3.66,3.45,3.75,-0.42,26.27
2022-09-16,149.811264,162278800.0,1398.630005,3.62,3.45,3.79,-0.4,26.3
2022-09-19,153.568954,81474200.0,1385.22998,3.69,3.49,3.77,-0.46,25.76
2022-09-20,155.974701,107689800.0,1390.109985,3.75,3.57,3.83,-0.39,27.16
2022-09-21,152.813446,101696800.0,1392.51001,3.74,3.51,3.73,-0.51,27.99
2022-09-22,151.839218,86652500.0,1397.560059,3.91,3.7,3.9,-0.41,27.35
2022-09-23,149.542847,96029900.0,1403.660034,3.96,3.69,3.87,-0.51,29.92
2022-09-26,149.880844,93339400.0,1421.810059,4.15,3.88,4.01,-0.39,32.26
2022-09-27,150.865021,84442700.0,1429.77002,4.21,3.97,4.15,-0.33,32.6
2022-09-28,148.956329,146691400.0,1426.26001,3.92,3.72,3.98,-0.35,30.18
2022-09-29,141.63974,128138200.0,1421.949951,3.98,3.76,4.0,-0.4,31.84
2022-09-30,137.384964,124925300.0,1430.170044,4.06,3.83,4.08,-0.39,31.62
2022-10-03,141.609909,114311700.0,1439.22998,3.9,3.67,4.0,-0.45,30.1
2022-10-04,145.238388,87830100.0,1433.339966,3.84,3.62,3.95,-0.48,29.07
2022-10-05,145.536606,79471000.0,1416.530029,3.96,3.76,4.05,-0.39,28.55
2022-10-06,144.572342,68402200.0,1416.76001,4.05,3.83,4.08,-0.4,30.52
2022-10-07,139.263824,85925600.0,1408.449951,4.14,3.89,4.13,-0.41,31.36
2022-10-10,139.591873,74899000.0,1415.97998,,,,-0.41,32.45
2022-10-11,138.160385,77033700.0,1428.349976,4.14,3.93,4.19,-0.37,33.63
2022-10-12,137.524139,70433700.0,1430.800049,4.12,3.91,4.18,-0.37,33.57
2022-10-13,142.146729,113224000.0,1423.900024,4.21,3.97,4.25,-0.5,31.94
2022-10-14,137.563919,88598000.0,1430.300049,4.25,4.0,4.26,-0.48,32.02
2022-10-17,141.57016,85250900.0,1440.76001,4.24,4.02,4.29,-0.43,31.37
2022-10-18,142.902252,99136600.0,1430.150024,4.21,4.01,4.27,-0.42,30.5
2022-10-19,143.011612,61758300.0,1425.02002,4.35,4.14,4.38,-0.41,30.76
2022-10-20,142.544357,64522000.0,1435.01001,4.45,4.24,4.47,-0.38,29.98
2022-10-21,146.401505,86548600.0,1430.310059,4.34,4.21,4.54,-0.28,29.69
2022-10-24,148.568634,75981900.0,1428.109985,4.36,4.25,4.59,-0.25,29.85
2022-10-25,151.441589,74732300.0,1443.959961,4.25,4.1,4.45,-0.32,28.46
2022-10-26,148.469238,88194300.0,1426.930054,4.2,4.04,4.38,-0.35,27.28
2022-10-27,143.94606,109180200.0,1412.689941,4.09,3.96,4.32,-0.34,27.39
2022-10-28,154.821548,164762400.0,1420.650024,4.19,4.02,4.38,-0.39,25.75
2022-10-31,152.435684,97943200.0,1421.650024,4.27,4.1,4.44,-0.41,25.88
2022-11-01,149.761536,80379300.0,1424.670044,4.27,4.07,4.37,-0.47,25.81
2022-11-02,144.174698,93604600.0,1416.599976,4.3,4.1,4.41,-0.51,25.86
2022-11-03,138.060989,97918500.0,1423.099976,4.36,4.14,4.42,-0.57,25.3
2022-11-04,137.79213,140814800.0,1423.650024,4.33,4.17,4.49,-0.49,24.55
2022-11-07,138.329819,83374600.0,1402.109985,4.39,4.22,4.55,-0.5,24.35
2022-11-08,138.907364,89908500.0,1392.699951,4.31,4.14,4.47,-0.53,25.54
2022-11-09,134.297028,74917800.0,1374.150024,4.27,4.12,4.5,-0.49,26.09
2022-11-10,146.246033,118854000.0,1370.550049,3.95,3.82,4.24,-0.52,23.53
2022-11-11,149.064026,93979700.0,1349.369995,,,,-0.52,22.52
2022-11-14,147.650055,73374100.0,1313.030029,4.0,3.88,4.28,-0.52,23.73
2022-11-15,149.402573,89868300.0,1324.079956,3.93,3.8,4.2,-0.57,24.54
2022-11-16,148.157883,64218300.0,1316.26001,3.83,3.67,4.03,-0.68,24.11
2022-11-17,150.079681,80389400.0,1336.430054,3.93,3.77,4.1,-0.66,23.93
2022-11-18,150.647263,74829600.0,1342.75,3.99,3.82,4.13,-0.69,23.12
2022-11-21,147.38121,58724100.0,1339.030029,3.97,3.83,4.14,-0.65,22.36
2022-11-22,149.541977,51804100.0,1359.75,3.93,3.76,4.05,-0.71,21.29
2022-11-23,150.428207,58301400.0,1352.689941,3.88,3.71,3.97,-0.75,20.35
2022-11-25,147.480789,35195900.0,1317.890015,3.85,3.68,3.97,-0.74,20.5
2022-11-28,143.607315,69246000.0,1334.560059,3.88,3.69,3.97,-0.77,22.21
2022-11-29,140.570267,83763800.0,1340.119995,3.92,3.75,4.02,-0.73,21.89
2022-11-30,147.401123,111380900.0,1325.369995,3.82,3.68,4.0,-0.7,20.58
2022-12-01,147.679932,71250400.0,1279.800049,3.68,3.53,3.85,-0.72,19.84
2022-12-02,147.182068,65447400.0,1303.25,3.67,3.51,3.79,-0.77,19.06
2022-12-05,146.00708,68826400.0,1299.170044,3.8,3.6,3.84,-0.81,20.75
2022-12-06,142.302872,64727200.0,1304.369995,3.73,3.51,3.77,-0.83,22.17
2022-12-07,140.341248,69721100.0,1319.709961,3.62,3.42,3.66,-0.84,22.68
2022-12-08,142.043976,62128300.0,1314.099976,3.71,3.48,3.71,-0.83,22.29
2022-12-09,141.556061,76097000.0,1316.630005,3.75,3.57,3.82,-0.76,22.83
2022-12-12,143.87616,70462700.0,1303.170044,3.8,3.61,3.84,-0.78,25.0
2022-12-13,144.852005,93886200.0,1305.920044,3.66,3.51,3.74,-0.71,22.55
2022-12-14,142.601608,82291200.0,1288.97998,3.64,3.49,3.74,-0.74,21.14
2022-12-15,135.920105,98931900.0,1295.680054,3.62,3.44,3.69,-0.79,22.83
2022-12-16,133.938568,160156900.0,1317.099976,3.61,3.48,3.73,-0.69,22.62
2022-12-19,131.807632,79592600.0,1308.859985,3.7,3.57,3.82,-0.68,22.42
2022-12-20,131.737946,77432800.0,1301.329956,3.79,3.69,3.94,-0.56,21.48
2022-12-21,134.874573,85928000.0,1283.640015,3.78,3.68,3.93,-0.53,20.07
2022-12-22,131.668243,77852100.0,1280.77002,3.79,3.67,3.91,-0.57,21.97
2022-12-23,131.29982,63814900.0,1290.199951,3.86,3.75,3.99,-0.56,20.87
2022-12-27,129.477585,69007800.0,1275.130005,3.94,3.84,4.1,-0.48,21.65
2022-12-28,125.504539,85438400.0,1272.280029,3.97,3.88,4.13,-0.43,22.14
2022-12-29,129.059372,75703700.0,1274.319946,3.94,3.83,4.09,-0.51,21.44
2022-12-30,129.378006,77034200.0,1260.26001,3.99,3.88,4.14,-0.53,21.67
2023-01-03,124.538658,112117500.0,1270.099976,3.94,3.79,4.06,-0.61,22.9
2023-01-04,125.823189,89113600.0,1279.079956,3.85,3.69,3.97,-0.67,22.01
2023-01-05,124.488876,80962700.0,1271.079956,3.9,3.71,3.96,-0.74,22.46
2023-01-06,129.069336,87754700.0,1274.180054,3.69,3.55,3.84,-0.69,21.13
2023-01-09,129.597076,70790800.0,1252.880005,3.66,3.53,3.83,-0.66,21.97
2023-01-10,130.174622,63896200.0,1239.280029,3.72,3.61,3.91,-0.63,20.58
2023-01-11,132.922897,69458900.0,1240.160034,3.66,3.54,3.84,-0.66,21.09
2023-01-12,132.843231,71379600.0,1241.599976,3.53,3.43,3.73,-0.69,18.83
2023-01-13,134.1875,57809700.0,1239.130005,3.6,3.49,3.79,-0.73,18.35
2023-01-17,135.362488,63646600.0,1240.709961,3.6,3.53,3.81,-0.65,19.36
2023-01-18,134.63559,69672800.0,1237.0,3.43,3.37,3.65,-0.69,20.34
2023-01-19,134.695343,58280400.0,1237.880005,3.48,3.39,3.69,-0.7,20.52
2023-01-20,137.284286,80223600.0,1232.180054,3.56,3.48,3.77,-0.66,19.85
2023-01-23,140.510513,81760300.0,1230.030029,3.61,3.52,3.8,-0.69,19.81
2023-01-24,141.924484,66435100.0,1229.280029,3.58,3.46,3.73,-0.66,19.2
2023-01-25,141.257324,65799300.0,1232.660034,3.54,3.46,3.74,-0.65,19.08
2023-01-26,143.348419,54105100.0,1232.589966,3.58,3.49,3.75,-0.68,18.73
2023-01-27,145.310028,70555800.0,1231.849976,3.62,3.52,3.77,-0.67,18.51
2023-01-30,142.392502,64015300.0,1228.949951,3.68,3.55,3.79,-0.7,19.94
2023-01-31,143.677002,65874500.0,1231.5,3.63,3.52,3.78,-0.69,19.4
2023-02-01,144.812149,77663600.0,1232.150024,3.48,3.39,3.67,-0.7,17.87
2023-02-02,150.17926,118339000.0,1221.949951,3.49,3.4,3.67,-0.69,18.73
2023-02-03,153.843628,154357300.0,1224.900024,3.67,3.53,3.77,-0.77,18.33
2023-02-06,151.085403,69858300.0,1246.75,3.81,3.63,3.82,-0.81,19.43
2023-02-07,153.992996,83322600.0,1261.22998,3.85,3.67,3.87,-0.8,18.66
2023-02-08,151.274597,64120100.0,1255.349976,3.82,3.63,3.86,-0.82,19.63
2023-02-09,150.22905,56007100.0,1260.469971,3.87,3.67,3.9,-0.81,20.71
2023-02-10,150.598038,57450700.0,1264.550049,3.93,3.74,3.96,-0.76,20.53
2023-02-13,153.430313,62199000.0,1266.869995,3.93,3.72,3.92,-0.8,20.34
2023-02-14,152.782074,61707600.0,1272.939941,4.0,3.77,3.94,-0.83,18.91
2023-02-15,154.906265,65573800.0,1272.25,4.04,3.81,3.97,-0.81,18.23
2023-02-16,153.290695,68167900.0,1283.719971,4.06,3.86,4.05,-0.76,20.17
2023-02-17,152.13385,59144100.0,1288.959961,4.03,3.82,4.01,-0.78,20.02
2023-02-21,148.074951,58867200.0,1296.109985,4.16,3.95,4.12,-0.72,22.87
2023-02-22,148.503784,51011300.0,1305.829956,4.13,3.93,4.09,-0.73,22.29
2023-02-23,148.992432,48394200.0,1302.829956,4.09,3.88,4.04,-0.78,21.14
2023-02-24,146.309784,55469600.0,1298.079956,4.19,3.95,4.11,-0.83,21.67
2023-02-27,147.516479,44998500.0,1313.699951,4.17,3.92,4.11,-0.86,20.95
2023-02-28,147.007874,50547000.0,1318.349976,4.18,3.92,4.1,-0.89,20.7
2023-03-01,144.913589,55479000.0,1321.599976,4.27,4.01,4.17,-0.88,20.58
2023-03-02,145.511963,52238100.0,1305.72998,4.32,4.08,4.24,-0.81,19.59
2023-03-03,150.617996,70732300.0,1311.060059,4.26,3.97,4.12,-0.89,18.49
2023-03-06,153.410355,87558000.0,1294.780029,4.27,3.98,4.14,-0.91,18.61
2023-03-07,151.186447,56182000.0,1299.0,4.31,3.97,4.11,-1.03,19.59
2023-03-08,152.452972,47204800.0,1317.900024,4.34,3.98,4.11,-1.07,19.11
2023-03-09,150.179184,53833600.0,1316.449951,4.22,3.93,4.09,-0.97,22.61
2023-03-10,148.094894,68572400.0,1325.550049,3.96,3.7,3.9,-0.9,24.8
2023-03-13,150.059525,84457100.0,1319.540039,3.68,3.55,3.85,-0.48,26.52
2023-03-14,152.173737,73695900.0,1296.380005,3.78,3.64,3.91,-0.56,23.73
2023-03-15,152.572662,77167900.0,1304.579956,3.59,3.51,3.82,-0.42,26.14
2023-03-16,155.42485,76161100.0,1311.73999,3.72,3.56,3.87,-0.58,22.99
2023-03-17,154.577164,98944600.0,1301.619995,3.44,3.39,3.76,-0.42,25.51
2023-03-20,156.970612,73641400.0,1307.650024,3.56,3.47,3.83,-0.45,24.15
2023-03-21,158.845474,73938300.0,1304.939941,3.73,3.59,3.9,-0.58,21.38
2023-03-22,157.399445,75701800.0,1303.439941,3.54,3.48,3.83,-0.48,22.26
2023-03-23,158.496429,67622100.0,1298.25,3.39,3.38,3.78,-0.38,22.61
2023-03-24,159.812851,59196500.0,1286.290039,3.41,3.38,3.77,-0.38,21.74
2023-03-27,157.848221,52390300.0,1294.829956,3.59,3.53,3.9,-0.41,20.6
2023-03-28,157.219925,45992200.0,1297.800049,3.63,3.55,3.9,-0.47,19.97
2023-03-29,160.331436,51305700.0,1296.97998,3.67,3.57,3.91,-0.51,19.12
2023-03-30,161.917099,49501700.0,1307.130005,3.66,3.55,3.88,-0.55,19.02
2023-03-31,164.45015,68749800.0,1296.5,3.6,3.48,3.81,-0.58,18.7
2023-04-03,165.71669,56976200.0,1305.47998,3.52,3.43,3.78,-0.54,18.55
2023-04-04,165.178177,46278300.0,1308.050049,3.39,3.35,3.72,-0.49,19.0
2023-04-05,163.313263,51511700.0,1312.410034,3.36,3.3,3.67,-0.49,19.08
2023-04-06,164.210815,45390100.0,1316.209961,3.37,3.3,3.66,-0.52,18.4
2023-04-10,161.587982,47716900.0,1315.449951,3.52,3.41,3.74,-0.59,18.97
2023-04-11,160.361343,47644200.0,1320.880005,3.54,3.43,3.75,-0.6,19.1
2023-04-12,159.663254,50133100.0,1322.089966,3.46,3.41,3.75,-0.54,19.09
2023-04-13,165.108353,68445600.0,1322.829956,3.51,3.45,3.8,-0.51,17.8
2023-04-14,164.759323,49386500.0,1301.430054,3.6,3.52,3.85,-0.56,17.07
2023-04-17,164.779251,41516200.0,1303.380005,3.69,3.6,3.92,-0.58,16.95
2023-04-18,166.015884,49923000.0,1316.069946,3.69,3.58,3.91,-0.61,16.83
2023-04-19,167.172729,47720200.0,1315.900024,3.71,3.6,3.9,-0.64,16.46
2023-04-20,166.195374,52456400.0,1326.76001,3.63,3.54,3.87,-0.6,17.17
2023-04-21,164.569839,58337300.0,1323.599976,3.66,3.57,3.9,-0.6,16.77
2023-04-24,164.878983,41949600.0,1329.380005,3.6,3.52,3.85,-0.6,16.89
2023-04-25,163.323242,48714100.0,1332.800049,3.43,3.4,3.77,-0.46,18.76
2023-04-26,163.313263,45498800.0,1341.0,3.46,3.43,3.81,-0.47,18.84
2023-04-27,167.950592,64902300.0,1337.829956,3.6,3.53,3.88,-0.54,17.03
2023-04-28,169.217117,55209200.0,1339.390015,3.51,3.44,3.8,-0.6,15.78
2023-05-01,169.127365,52472900.0,1337.170044,3.64,3.59,3.95,-0.55,16.08
2023-05-02,168.080215,48425700.0,1342.790039,3.46,3.44,3.82,-0.53,17.78
2023-05-03,166.993195,65136000.0,1342.300049,3.37,3.38,3.79,-0.51,18.34
2023-05-04,165.337723,81235400.0,1335.22998,3.29,3.37,3.8,-0.38,20.09
2023-05-05,173.096512,113316400.0,1320.150024,3.41,3.44,3.85,-0.48,17.19
2023-05-08,173.026688,55962800.0,1316.959961,3.49,3.52,3.92,-0.48,16.98
2023-05-09,171.301422,45326900.0,1322.410034,3.51,3.53,3.94,-0.48,17.71
2023-05-10,173.086533,53724500.0,1326.050049,3.37,3.43,3.88,-0.47,16.94
2023-05-11,173.276016,49514700.0,1318.050049,3.36,3.39,3.82,-0.5,16.93
2023-05-12,172.33728,45497800.0,1329.880005,3.45,3.46,3.87,-0.52,17.03
2023-05-15,171.837967,37266700.0,1341.52002,3.46,3.5,3.92,-0.49,17.12
2023-05-16,171.837967,42110300.0,1335.400024,3.52,3.54,3.96,-0.52,17.99
2023-05-17,172.457123,57951600.0,1342.430054,3.58,3.57,3.96,-0.55,16.87
2023-05-18,174.813934,65496700.0,1334.150024,3.69,3.65,4.02,-0.59,16.05
2023-05-19,174.923798,55772400.0,1334.73999,3.76,3.7,4.07,-0.58,16.81
2023-05-22,173.965073,43570900.0,1324.209961,3.77,3.72,4.09,-0.57,17.21
2023-05-23,171.328644,50747300.0,1313.829956,3.76,3.7,4.08,-0.56,18.53
2023-05-24,171.608261,45143500.0,1319.839966,3.75,3.73,4.1,-0.58,20.03
2023-05-25,172.756714,56058300.0,1318.52002,3.9,3.83,4.16,-0.67,19.14
2023-05-26,175.19342,54835000.0,1330.890015,3.92,3.8,4.13,-0.74,17.95
2023-05-30,177.060898,55964400.0,1324.589966,3.81,3.69,4.06,-0.77,17.46
2023-05-31,177.010971,99625300.0,1319.790039,3.74,3.64,4.01,-0.76,17.94
2023-06-01,179.847137,68901800.0,1321.73999,3.7,3.61,3.98,-0.72,15.65
2023-06-02,180.705978,61945900.0,1312.849976,3.84,3.69,4.03,-0.81,14.6
2023-06-05,179.33783,121946500.0,1305.140015,3.82,3.69,4.03,-0.77,14.73
2023-06-06,178.968338,64848400.0,1299.790039,3.85,3.7,4.02,-0.81,13.96
2023-06-07,177.5802,61944600.0,1299.199951,3.93,3.79,4.12,-0.77,13.94
2023-06-08,180.326492,50214900.0,1308.339966,3.87,3.73,4.05,-0.79,13.65
2023-06-09,180.715973,48870700.0,1296.329956,3.92,3.75,4.05,-0.84,13.83
2023-06-12,183.542145,54274900.0,1286.689941,3.89,3.73,4.04,-0.82,15.01
2023-06-13,183.06279,54929100.0,1284.579956,4.01,3.84,4.12,-0.83,14.61
2023-06-14,183.701935,57462900.0,1267.619995,4.06,3.83,4.09,-0.91,13.88
2023-06-15,185.759155,65433200.0,1273.98999,3.91,3.72,4.02,-0.9,14.5
2023-06-16,184.670624,101235600.0,1270.050049,3.99,3.77,4.05,-0.93,13.54
2023-06-20,184.760498,49799100.0,1283.23999,3.96,3.74,4.01,-0.94,13.88
2023-06-21,183.711929,49515700.0,1287.540039,3.95,3.72,3.99,-0.96,13.2
2023-06-22,186.747818,51245300.0,1288.380005,4.03,3.8,4.06,-0.97,12.91
2023-06-23,186.428238,53079300.0,1298.209961,3.99,3.74,4.01,-0.97,13.44
2023-06-26,185.020157,48088700.0,1307.670044,3.96,3.72,4.01,-0.93,14.25
2023-06-27,187.806381,50730800.0,1302.660034,4.02,3.77,4.03,-0.97,13.74
2023-06-28,188.994781,51216800.0,1296.599976,3.97,3.71,4.0,-1.0,13.43
2023-06-29,189.33432,46347300.0,1309.01001,4.14,3.85,4.11,-1.02,13.54
2023-06-30,193.70842,85069600.0,1323.069946,4.13,3.81,4.06,-1.06,13.59
2023-07-03,192.20047,31458200.0,1315.300049,4.19,3.86,4.08,-1.08,13.57
2023-07-05,191.071976,46920300.0,1295.5,4.25,3.95,4.17,-0.99,14.18
2023-07-06,191.551331,45094300.0,1302.969971,4.37,4.05,4.23,-0.94,15.44
2023-07-07,190.422852,46778000.0,1309.219971,4.35,4.06,4.27,-0.88,14.83
2023-07-10,188.355652,59922200.0,1297.369995,4.25,4.01,4.24,-0.84,15.07
2023-07-11,187.82637,46638100.0,1299.540039,4.24,3.99,4.22,-0.89,14.84
2023-07-12,189.514084,60750200.0,1291.51001,4.07,3.86,4.14,-0.86,13.54
2023-07-13,190.283035,41342300.0,1274.699951,3.93,3.76,4.07,-0.83,13.61
2023-07-14,190.432846,41573900.0,1266.829956,4.04,3.83,4.11,-0.91,13.34
2023-07-17,193.728394,50520200.0,1268.339966,4.02,3.81,4.1,-0.93,13.48
2023-07-18,193.468735,48353800.0,1265.449951,4.0,3.8,4.08,-0.94,13.3
2023-07-19,194.836899,80507300.0,1264.939941,3.98,3.75,4.01,-0.99,13.76
2023-07-20,192.869553,59581200.0,1265.089966,4.08,3.85,4.1,-0.95,13.99
2023-07-21,191.681168,71917800.0,1278.400024,4.09,3.84,4.1,-0.98,13.6
2023-07-24,192.490067,45377800.0,1285.650024,4.13,3.86,4.11,-0.95,13.91
2023-07-25,193.358887,37283200.0,1280.530029,4.15,3.91,4.14,-0.94,13.86
2023-07-26,194.237701,47471900.0,1274.119995,4.09,3.86,4.12,-0.96,13.19
2023-07-27,192.959427,47460200.0,1275.170044,4.24,4.01,4.26,-0.9,14.41
2023-07-28,195.565918,48291400.0,1283.880005,4.18,3.96,4.22,-0.91,13.33
2023-07-31,196.185074,38824100.0,1272.390015,4.18,3.97,4.22,-0.91,13.63
2023-08-01,195.346207,35175100.0,1277.930054,4.24,4.05,4.3,-0.87,13.93
2023-08-02,192.320297,50389300.0,1289.050049,4.24,4.08,4.35,-0.8,16.09
2023-08-03,190.912201,61235200.0,1295.369995,4.3,4.2,4.49,-0.7,15.92
2023-08-04,181.744583,115799700.0,1296.400024,4.15,4.05,4.36,-0.73,17.1
2023-08-07,178.60881,97576100.0,1303.050049,4.16,4.09,4.42,-0.67,15.77
2023-08-08,179.557526,67823000.0,1307.75,4.1,4.02,4.35,-0.72,15.99
2023-08-09,177.949707,60378500.0,1316.670044,4.12,4.0,4.33,-0.79,15.96
2023-08-10,177.729996,54686900.0,1313.640015,4.21,4.09,4.41,-0.73,15.85
2023-08-11,177.789993,51988100.0,1318.329956,4.31,4.16,4.45,-0.73,14.84
2023-08-14,179.460007,43675600.0,1329.609985,4.36,4.19,4.46,-0.77,14.82
2023-08-15,177.449997,43622600.0,1334.73999,4.36,4.21,4.49,-0.71,16.46
2023-08-16,176.570007,46964900.0,1338.73999,4.42,4.28,4.55,-0.69,16.78
2023-08-17,174.0,66062900.0,1343.329956,4.42,4.3,4.58,-0.64,17.89
2023-08-18,174.490005,61114200.0,1339.079956,4.38,4.26,4.55,-0.66,17.3
2023-08-21,175.839996,46311900.0,1339.170044,4.46,4.34,4.64,-0.63,17.13
2023-08-22,177.229996,42084200.0,1339.73999,4.49,4.34,4.61,-0.68,16.97
2023-08-23,181.119995,52722800.0,1339.689941,4.36,4.19,4.46,-0.76,15.98
2023-08-24,176.380005,54945800.0,1327.780029,4.39,4.23,4.49,-0.75,17.2
2023-08-25,178.610001,51449600.0,1326.619995,4.44,4.25,4.5,-0.78,15.68
2023-08-28,180.190002,43820700.0,1323.609985,4.38,4.2,4.48,-0.78,15.08
2023-08-29,184.119995,53003900.0,1322.819946,4.26,4.12,4.42,-0.75,14.45
2023-08-30,187.649994,60813900.0,1321.069946,4.27,4.12,4.42,-0.78,13.88
2023-08-31,187.869995,60794500.0,1323.030029,4.23,4.09,4.39,-0.76,13.57
2023-09-01,189.460007,45732600.0,1324.640015,4.29,4.18,4.48,-0.69,13.09
2023-09-05,189.699997,45280000.0,1317.949951,4.37,4.27,4.56,-0.67,14.01
2023-09-06,182.910004,81755800.0,1331.72998,4.44,4.3,4.56,-0.71,14.45
2023-09-07,177.559998,112488800.0,1333.459961,4.38,4.27,4.55,-0.67,14.4
