Date,Revenue,Gross Profit,Operating Income,Pretax Income,Net Income,Shares Outstanding (Diluted),EPS (Diluted),Free Cash Flow,EBITDA,EBIT,Adj Close
2018-05-02,58368.82417582418,22366.703296703297,14739.89010989011,15153.846153846154,13012.153846153846,20074.263736263736,0.6448351648351649,11035.57142857143,18677.813186813186,15964.835164835165,41.9671745300293
2018-05-03,58282.318681318684,22333.725274725275,14703.824175824177,15122.153846153846,12986.846153846154,20068.021978021978,0.6437362637362638,11038.714285714286,18645.9010989011,15933.736263736264,42.043235778808594
2018-05-04,58195.81318681319,22300.747252747253,14667.758241758242,15090.461538461539,12961.538461538461,20061.78021978022,0.6426373626373627,11041.857142857143,18613.98901098901,15902.637362637362,43.69273376464844
2018-05-07,57936.296703296706,22201.813186813186,14559.560439560439,14995.384615384615,12885.615384615385,20043.054945054944,0.6393406593406593,11051.285714285714,18518.252747252747,15809.34065934066,44.00884628295898
2018-05-08,57849.79120879121,22168.835164835164,14523.494505494506,14963.692307692309,12860.307692307691,20036.813186813186,0.6382417582417582,11054.42857142857,18486.340659340658,15778.241758241758,44.22038269042969
2018-05-09,57763.28571428572,22135.85714285714,14487.42857142857,14932.0,12835.0,20030.571428571428,0.6371428571428571,11057.57142857143,18454.428571428572,15747.142857142857,44.53174591064453
2018-05-10,57676.78021978022,22102.879120879123,14451.362637362638,14900.307692307691,12809.692307692309,20024.32967032967,0.636043956043956,11060.714285714286,18422.516483516483,15716.043956043955,45.16873550415039
2018-05-11,57590.27472527472,22069.9010989011,14415.296703296703,14868.615384615385,12784.384615384615,20018.08791208791,0.6349450549450549,11063.857142857143,18390.604395604394,15684.945054945056,44.99692916870117
2018-05-14,57330.758241758245,21970.967032967033,14307.098901098901,14773.538461538461,12708.461538461539,19999.362637362636,0.6316483516483516,11073.285714285714,18294.868131868134,15591.648351648351,44.89195251464844
2018-05-15,57244.25274725274,21937.98901098901,14271.032967032967,14741.846153846154,12683.153846153846,19993.120879120877,0.6305494505494506,11076.42857142857,18262.956043956045,15560.54945054945,44.48395538330078
2018-05-16,57157.74725274725,21905.01098901099,14234.967032967033,14710.153846153846,12657.846153846154,19986.879120879123,0.6294505494505495,11079.57142857143,18231.043956043955,15529.45054945055,44.89910888671875
2018-05-17,57071.241758241755,21872.032967032967,14198.901098901099,14678.461538461539,12632.538461538461,19980.637362637364,0.6283516483516484,11082.714285714286,18199.131868131866,15498.351648351649,44.61518096923828
2018-05-18,56984.73626373627,21839.054945054944,14162.835164835165,14646.76923076923,12607.23076923077,19974.395604395606,0.6272527472527473,11085.857142857143,18167.21978021978,15467.252747252747,44.452938079833984
2018-05-21,56725.21978021978,21740.120879120877,14054.637362637362,14551.692307692309,12531.307692307691,19955.67032967033,0.623956043956044,11095.285714285714,18071.483516483517,15373.956043956045,44.76788330078125
2018-05-22,56638.71428571428,21707.14285714286,14018.57142857143,14520.0,12506.0,19949.428571428572,0.6228571428571429,11098.42857142857,18039.571428571428,15342.857142857143,44.655757904052734
2018-05-23,56552.20879120879,21674.164835164836,13982.505494505494,14488.307692307691,12480.692307692309,19943.186813186814,0.6217582417582418,11101.57142857143,18007.659340659342,15311.758241758242,44.94205856323242
2018-05-24,56465.703296703294,21641.186813186814,13946.439560439561,14456.615384615385,12455.384615384615,19936.945054945056,0.6206593406593407,11104.714285714286,17975.747252747253,15280.65934065934,44.89195251464844
2018-05-25,56379.1978021978,21608.20879120879,13910.373626373626,14424.923076923076,12430.076923076924,19930.703296703297,0.6195604395604395,11107.857142857143,17943.835164835164,15249.560439560439,44.99455261230469
2018-05-29,56033.17582417582,21476.296703296703,13766.10989010989,14298.153846153846,12328.846153846154,19905.736263736264,0.6151648351648351,11120.42857142857,17816.186813186814,15125.164835164835,44.832305908203125
2018-05-30,55946.67032967033,21443.31868131868,13730.043956043955,14266.461538461539,12303.538461538461,19899.494505494506,0.614065934065934,11123.57142857143,17784.274725274725,15094.065934065933,44.73686599731445
2018-05-31,55860.16483516483,21410.340659340658,13693.978021978022,14234.76923076923,12278.23076923077,19893.252747252747,0.6129670329670329,11126.714285714286,17752.362637362636,15062.967032967033,44.5865478515625
2018-06-01,55773.65934065934,21377.362637362636,13657.912087912087,14203.076923076924,12252.923076923076,19887.01098901099,0.6118681318681318,11129.857142857143,17720.45054945055,15031.868131868132,45.390621185302734
2018-06-04,55514.142857142855,21278.428571428572,13549.714285714286,14108.0,12177.0,19868.285714285714,0.6085714285714285,11139.285714285714,17624.714285714286,14938.57142857143,45.77000045776367
2018-06-05,55427.63736263736,21245.45054945055,13513.648351648351,14076.307692307691,12151.692307692309,19862.043956043955,0.6074725274725274,11142.42857142857,17592.802197802197,14907.472527472528,46.12311553955078
2018-06-06,55341.131868131866,21212.472527472528,13477.582417582418,14044.615384615385,12126.384615384615,19855.802197802197,0.6063736263736264,11145.57142857143,17560.89010989011,14876.373626373626,46.28297424316406
2018-06-07,55254.62637362637,21179.494505494506,13441.516483516483,14012.923076923076,12101.076923076924,19849.56043956044,0.6052747252747253,11148.714285714286,17528.978021978022,14845.274725274725,46.15890884399414
2018-06-08,55168.12087912088,21146.516483516483,13405.45054945055,13981.23076923077,12075.76923076923,19843.31868131868,0.6041758241758242,11151.857142857143,17497.065934065933,14814.175824175825,45.73897171020508
2018-06-11,54908.604395604394,21047.582417582416,13297.252747252747,13886.153846153846,11999.846153846154,19824.593406593405,0.6008791208791209,11161.285714285714,17401.32967032967,14720.87912087912,45.626834869384766
2018-06-12,54822.0989010989,21014.604395604394,13261.186813186814,13854.461538461539,11974.538461538461,19818.351648351647,0.5997802197802198,11164.42857142857,17369.417582417584,14689.78021978022,45.87735748291016
2018-06-13,54735.593406593405,20981.62637362637,13225.12087912088,13822.76923076923,11949.23076923077,19812.10989010989,0.5986813186813187,11167.57142857143,17337.505494505494,14658.68131868132,45.50037384033203
2018-06-14,54649.08791208791,20948.648351648353,13189.054945054944,13791.076923076922,11923.923076923076,19805.86813186813,0.5975824175824176,11170.714285714286,17305.593406593405,14627.582417582418,45.52423095703125
2018-06-15,54562.58241758242,20915.67032967033,13152.989010989011,13759.384615384615,11898.615384615385,19799.62637362637,0.5964835164835165,11173.857142857143,17273.68131868132,14596.483516483517,45.05657577514648
2018-06-18,54303.06593406593,20816.736263736264,13044.791208791208,13664.307692307691,11822.692307692309,19780.9010989011,0.5931868131868132,11183.285714285714,17177.945054945056,14503.186813186814,45.03273010253906
2018-06-19,54216.56043956044,20783.75824175824,13008.725274725275,13632.615384615385,11797.384615384615,19774.659340659342,0.592087912087912,11186.42857142857,17146.032967032967,14472.087912087913,44.30500411987305
2018-06-20,54130.054945054944,20750.78021978022,12972.65934065934,13600.923076923076,11772.076923076924,19768.417582417584,0.5909890109890109,11189.57142857143,17114.120879120877,14440.989010989011,44.49827194213867
2018-06-21,54043.54945054945,20717.802197802197,12936.593406593407,13569.23076923077,11746.76923076923,19762.175824175825,0.5898901098901098,11192.714285714286,17082.20879120879,14409.89010989011,44.2501335144043
2018-06-22,53957.043956043955,20684.824175824175,12900.527472527472,13537.538461538461,11721.461538461539,19755.934065934067,0.5887912087912087,11195.857142857143,17050.296703296703,14378.791208791208,44.12128829956055
2018-06-25,53697.52747252747,20585.89010989011,12792.329670329671,13442.461538461539,11645.538461538461,19737.20879120879,0.5854945054945054,11205.285714285714,16954.56043956044,14285.494505494506,43.46515274047852
2018-06-26,53611.02197802198,20552.91208791209,12756.263736263736,13410.76923076923,11620.23076923077,19730.967032967033,0.5843956043956043,11208.42857142857,16922.648351648353,14254.395604395604,44.00436782836914
2018-06-27,53524.51648351648,20519.934065934067,12720.197802197803,13379.076923076922,11594.923076923078,19724.725274725275,0.5832967032967032,11211.57142857143,16890.736263736264,14223.296703296703,43.93995666503906
2018-06-28,53438.01098901099,20486.956043956045,12684.131868131868,13347.384615384615,11569.615384615385,19718.483516483517,0.5821978021978022,11214.714285714286,16858.824175824175,14192.197802197803,44.25967025756836
2018-06-29,53351.505494505494,20453.978021978022,12648.065934065933,13315.692307692309,11544.307692307691,19712.24175824176,0.581098901098901,11217.857142857143,16826.91208791209,14161.098901098901,44.166622161865234
2018-07-02,53476.758241758245,20501.505494505494,12689.054945054944,13352.945054945056,11576.274725274725,19699.054945054944,0.5832967032967032,11336.626373626374,16866.384615384617,14199.42857142857,44.66051483154297
2018-07-03,53582.63736263736,20541.75824175824,12727.582417582418,13387.417582417582,11604.912087912087,19695.582417582416,0.5849450549450549,11394.439560439561,16902.076923076922,14234.142857142857,43.882694244384766
2018-07-05,53794.395604395606,20622.263736263736,12804.637362637362,13456.362637362638,11662.186813186814,19688.637362637364,0.5882417582417582,11510.065934065935,16973.46153846154,14303.57142857143,44.23580932617188
2018-07-06,53900.27472527473,20662.516483516483,12843.164835164835,13490.835164835165,11690.824175824177,19685.164835164836,0.5898901098901098,11567.87912087912,17009.153846153848,14338.285714285714,44.849002838134766
2018-07-09,54217.91208791209,20783.274725274725,12958.747252747253,13594.252747252747,11776.736263736264,19674.747252747253,0.5948351648351649,11741.318681318682,17116.23076923077,14442.42857142857,45.47175598144531
2018-07-10,54323.79120879121,20823.527472527472,12997.274725274725,13628.725274725275,11805.373626373626,19671.274725274725,0.5964835164835165,11799.131868131868,17151.923076923078,14477.142857142857,45.416873931884766
2018-07-11,54429.67032967033,20863.78021978022,13035.802197802197,13663.197802197803,11834.010989010989,19667.802197802197,0.5981318681318681,11856.945054945056,17187.615384615383,14511.857142857143,44.82752990722656
2018-07-12,54535.54945054945,20904.032967032967,13074.329670329671,13697.670329670329,11862.648351648351,19664.32967032967,0.5997802197802198,11914.758241758242,17223.30769230769,14546.57142857143,45.5791130065918
2018-07-13,54641.42857142857,20944.285714285714,13112.857142857143,13732.142857142857,11891.285714285714,19660.85714285714,0.6014285714285714,11972.57142857143,17259.0,14581.285714285714,45.650691986083984
2018-07-16,54959.06593406593,21065.043956043955,13228.439560439561,13835.560439560439,11977.197802197803,19650.43956043956,0.6063736263736264,12146.010989010989,17366.076923076922,14685.42857142857,45.55048751831055
2018-07-17,55064.945054945056,21105.296703296703,13266.967032967033,13870.032967032967,12005.835164835165,19646.967032967033,0.608021978021978,12203.824175824177,17401.76923076923,14720.142857142857,45.679325103759766
2018-07-18,55170.82417582418,21145.54945054945,13305.494505494506,13904.505494505494,12034.472527472528,19643.494505494506,0.6096703296703296,12261.637362637362,17437.46153846154,14754.857142857143,45.42879486083984
2018-07-19,55276.703296703294,21185.802197802197,13344.021978021978,13938.978021978022,12063.10989010989,19640.021978021978,0.6113186813186813,12319.45054945055,17473.153846153848,14789.57142857143,45.78191757202149
2018-07-20,55382.58241758242,21226.054945054944,13382.54945054945,13973.45054945055,12091.747252747253,19636.54945054945,0.6129670329670329,12377.263736263736,17508.846153846152,14824.285714285714,45.67694854736328
2018-07-23,55700.21978021978,21346.813186813186,13498.131868131868,14076.868131868132,12177.65934065934,19626.13186813187,0.6179120879120878,12550.703296703297,17615.923076923078,14928.42857142857,45.71750259399414
2018-07-24,55806.0989010989,21387.065934065933,13536.65934065934,14111.34065934066,12206.296703296703,19622.659340659342,0.6195604395604395,12608.516483516483,17651.615384615383,14963.142857142857,46.04914855957031
2018-07-25,55911.97802197802,21427.31868131868,13575.186813186814,14145.813186813186,12234.934065934067,19619.186813186814,0.6212087912087911,12666.329670329671,17687.30769230769,14997.857142857143,46.4833984375
2018-07-26,56017.857142857145,21467.571428571428,13613.714285714286,14180.285714285714,12263.57142857143,19615.714285714286,0.6228571428571428,12724.142857142857,17723.0,15032.57142857143,46.33786010742188
2018-07-27,56123.73626373626,21507.824175824175,13652.241758241758,14214.758241758242,12292.208791208792,19612.24175824176,0.6245054945054944,12781.956043956045,17758.69230769231,15067.285714285714,45.56718063354492
2018-07-30,56441.37362637363,21628.582417582416,13767.824175824175,14318.175824175825,12378.12087912088,19601.824175824175,0.6294505494505495,12955.395604395604,17865.76923076923,15171.428571428572,45.31188201904297
2018-07-31,56547.25274725274,21668.835164835164,13806.351648351649,14352.648351648351,12406.758241758242,19598.351648351647,0.6310989010989011,13013.208791208792,17901.46153846154,15206.142857142857,45.40254974365234
2018-08-01,56653.131868131866,21709.08791208791,13844.87912087912,14387.12087912088,12435.395604395604,19594.879120879123,0.6327472527472527,13071.021978021978,17937.153846153848,15240.857142857143,48.07722473144531
2018-08-02,56759.01098901099,21749.340659340658,13883.406593406593,14421.593406593407,12464.032967032967,19591.406593406595,0.6343956043956044,13128.835164835165,17972.846153846152,15275.57142857143,49.482547760009766
2018-08-03,56864.89010989011,21789.593406593405,13921.934065934067,14456.065934065933,12492.670329670329,19587.934065934067,0.636043956043956,13186.648351648351,18008.53846153846,15310.285714285714,49.62571334838867
2018-08-06,57182.52747252747,21910.351648351647,14037.516483516483,14559.483516483517,12578.582417582418,19577.516483516483,0.640989010989011,13360.087912087913,18115.615384615383,15414.428571428572,49.883392333984375
2018-08-07,57288.406593406595,21950.604395604394,14076.043956043955,14593.956043956045,12607.21978021978,19574.043956043955,0.6426373626373626,13417.901098901099,18151.30769230769,15449.142857142857,49.41574478149414
2018-08-08,57394.28571428571,21990.85714285714,14114.571428571428,14628.428571428572,12635.857142857143,19570.571428571428,0.6442857142857142,13475.714285714286,18187.0,15483.857142857143,49.44915008544922
2018-08-09,57500.16483516483,22031.10989010989,14153.098901098901,14662.901098901099,12664.494505494506,19567.0989010989,0.6459340659340659,13533.527472527472,18222.69230769231,15518.57142857143,49.83806610107422
2018-08-10,57606.043956043955,22071.36263736264,14191.626373626374,14697.373626373626,12693.131868131868,19563.626373626375,0.6475824175824175,13591.34065934066,18258.384615384617,15553.285714285714,49.68961715698242
2018-08-13,57923.681318681316,22192.120879120877,14307.208791208792,14800.791208791208,12779.043956043955,19553.20879120879,0.6525274725274725,13764.78021978022,18365.46153846154,15657.428571428572,50.01045608520508
2018-08-14,58029.56043956044,22232.37362637363,14345.736263736264,14835.263736263736,12807.68131868132,19549.736263736264,0.6541758241758242,13822.593406593407,18401.153846153848,15692.142857142857,50.22114562988281
2018-08-15,58135.43956043956,22272.626373626375,14384.263736263736,14869.736263736264,12836.318681318682,19546.263736263736,0.6558241758241758,13880.406593406593,18436.846153846152,15726.857142857143,50.33849334716797
2018-08-16,58241.318681318684,22312.879120879123,14422.791208791208,14904.208791208792,12864.956043956045,19542.79120879121,0.6574725274725275,13938.21978021978,18472.53846153846,15761.57142857143,51.07594299316406
2018-08-17,58347.1978021978,22353.13186813187,14461.31868131868,14938.68131868132,12893.593406593407,19539.31868131868,0.6591208791208791,13996.032967032967,18508.23076923077,15796.285714285714,52.095924377441406
2018-08-20,58664.83516483517,22473.89010989011,14576.901098901099,15042.098901098901,12979.505494505494,19528.9010989011,0.6640659340659341,14169.472527472528,18615.30769230769,15900.428571428572,51.588321685791016
2018-08-21,58770.71428571428,22514.14285714286,14615.42857142857,15076.57142857143,13008.142857142857,19525.428571428572,0.6657142857142857,14227.285714285714,18651.0,15935.142857142857,51.48775863647461
2018-08-22,58876.593406593405,22554.395604395606,14653.956043956045,15111.043956043955,13036.78021978022,19521.956043956045,0.6673626373626373,14285.098901098901,18686.69230769231,15969.857142857143,51.49016189575195
2018-08-23,58982.47252747253,22594.648351648353,14692.483516483517,15145.516483516483,13065.417582417582,19518.483516483517,0.669010989010989,14342.912087912087,18722.384615384617,16004.57142857143,51.595516204833984
2018-08-24,59088.35164835165,22634.9010989011,14731.010989010989,15179.989010989011,13094.054945054944,19515.01098901099,0.6706593406593406,14400.725274725275,18758.076923076922,16039.285714285714,51.75592803955078
2018-08-27,59405.98901098901,22755.659340659342,14846.593406593407,15283.406593406593,13179.967032967033,19504.593406593405,0.6756043956043956,14574.164835164835,18865.153846153848,16143.428571428572,52.18211364746094
2018-08-28,59511.868131868134,22795.91208791209,14885.12087912088,15317.87912087912,13208.604395604396,19501.120879120877,0.6772527472527472,14631.978021978022,18900.846153846152,16178.142857142857,52.60351943969727
2018-08-29,59617.74725274726,22836.164835164836,14923.648351648351,15352.351648351649,13237.241758241758,19497.648351648353,0.6789010989010988,14689.791208791208,18936.53846153846,16212.857142857143,53.38886642456055
2018-08-30,59723.62637362637,22876.417582417584,14962.175824175823,15386.824175824177,13265.87912087912,19494.175824175825,0.6805494505494505,14747.604395604396,18972.23076923077,16247.571428571428,53.87969970703125
2018-08-31,59829.505494505494,22916.67032967033,15000.703296703297,15421.296703296703,13294.516483516483,19490.703296703297,0.6821978021978021,14805.417582417582,19007.923076923078,16282.285714285714,54.50223159790039
2018-09-04,60253.02197802198,23077.68131868132,15154.813186813186,15559.186813186814,13409.065934065935,19476.813186813186,0.6887912087912088,15036.670329670329,19150.69230769231,16421.14285714286,54.6770133972168
2018-09-05,60358.9010989011,23117.934065934067,15193.34065934066,15593.65934065934,13437.703296703297,19473.340659340658,0.6904395604395605,15094.483516483517,19186.384615384617,16455.857142857145,54.32025909423828
2018-09-06,60464.78021978022,23158.186813186814,15231.868131868132,15628.131868131868,13466.34065934066,19469.86813186813,0.6920879120879121,15152.296703296703,19222.076923076922,16490.571428571428,53.41759490966797
2018-09-07,60570.65934065934,23198.43956043956,15270.395604395604,15662.604395604396,13494.978021978022,19466.395604395606,0.6937362637362637,15210.10989010989,19257.76923076923,16525.285714285714,52.986610412597656
2018-09-10,60888.2967032967,23319.197802197803,15385.978021978022,15766.021978021978,13580.89010989011,19455.978021978022,0.6986813186813187,15383.54945054945,19364.846153846152,16629.428571428572,52.27549362182617
2018-09-11,60994.17582417582,23359.45054945055,15424.505494505494,15800.494505494506,13609.527472527472,19452.505494505494,0.7003296703296703,15441.362637362638,19400.53846153846,16664.14285714286,53.59716796875
2018-09-12,61100.054945054944,23399.703296703297,15463.032967032967,15834.967032967033,13638.164835164835,19449.032967032967,0.701978021978022,15499.175824175825,19436.23076923077,16698.857142857145,52.931549072265625
2018-09-13,61205.93406593407,23439.956043956045,15501.560439560439,15869.439560439561,13666.802197802197,19445.56043956044,0.7036263736263736,15556.989010989011,19471.923076923078,16733.571428571428,54.21012115478516
2018-09-14,61311.81318681319,23480.20879120879,15540.08791208791,15903.91208791209,13695.439560439561,19442.08791208791,0.7052747252747252,15614.802197802197,19507.615384615383,16768.285714285714,53.59477615356445
2018-09-17,61629.45054945055,23600.967032967033,15655.670329670329,16007.329670329671,13781.351648351649,19431.67032967033,0.7102197802197802,15788.241758241758,19614.69230769231,16872.428571428572,52.16775894165039
2018-09-18,61735.329670329666,23641.21978021978,15694.197802197803,16041.802197802197,13809.989010989011,19428.197802197803,0.7118681318681319,15846.054945054944,19650.384615384617,16907.14285714286,52.25395202636719
2018-09-19,61841.20879120879,23681.472527472528,15732.725274725275,16076.274725274725,13838.626373626374,19424.725274725275,0.7135164835164836,15903.868131868132,19686.076923076922,16941.857142857145,52.28508377075195
2018-09-20,61947.08791208791,23721.725274725275,15771.252747252747,16110.747252747253,13867.263736263736,19421.252747252747,0.7151648351648352,15961.68131868132,19721.76923076923,16976.571428571428,52.68252944946289
2018-09-21,62052.96703296703,23761.978021978022,15809.78021978022,16145.21978021978,13895.901098901099,19417.78021978022,0.7168131868131868,16019.494505494506,19757.46153846154,17011.285714285714,52.115081787109375
2018-09-24,62370.604395604394,23882.736263736264,15925.362637362638,16248.637362637362,13981.813186813186,19407.362637362636,0.7217582417582418,16192.934065934067,19864.53846153846,17115.428571428572,52.864501953125
2018-09-25,62476.48351648352,23922.98901098901,15963.89010989011,16283.10989010989,14010.45054945055,19403.89010989011,0.7234065934065934,16250.747252747253,19900.23076923077,17150.14285714286,53.19971466064453
2018-09-26,62582.36263736264,23963.24175824176,16002.417582417582,16317.582417582418,14039.087912087913,19400.417582417584,0.725054945054945,16308.560439560439,19935.923076923078,17184.857142857145,52.775909423828125
2018-09-27,62688.241758241755,24003.494505494506,16040.945054945056,16352.054945054944,14067.725274725275,19396.945054945056,0.7267032967032967,16366.373626373626,19971.615384615383,17219.571428571428,53.86054611206055
2018-09-28,62794.12087912088,24043.747252747253,16079.472527472528,16386.527472527472,14096.362637362638,19393.472527472528,0.7283516483516483,16424.186813186814,20007.30769230769,17254.285714285714,54.04969787597656
2018-10-01,63370.54945054945,24258.659340659342,16276.857142857143,16585.505494505494,14253.351648351649,19383.472527472528,0.7368131868131867,16632.615384615383,20222.076923076922,17453.98901098901,54.41363906860352
2018-10-02,63605.82417582418,24345.98901098901,16356.285714285714,16667.75824175824,14317.527472527472,19380.20879120879,0.7402197802197802,16707.923076923078,20311.615384615383,17536.483516483517,54.89729690551758
2018-10-03,63841.0989010989,24433.31868131868,16435.714285714286,16750.01098901099,14381.703296703297,19376.945054945056,0.7436263736263736,16783.23076923077,20401.153846153848,17618.978021978022,55.565311431884766
2018-10-04,64076.37362637363,24520.648351648353,16515.14285714286,16832.263736263736,14445.87912087912,19373.68131868132,0.7470329670329671,16858.53846153846,20490.69230769231,17701.472527472528,54.58843994140625
2018-10-05,64311.64835164835,24607.978021978022,16594.571428571428,16914.516483516483,14510.054945054944,19370.417582417584,0.7504395604395604,16933.846153846152,20580.23076923077,17783.967032967033,53.7025260925293
2018-10-08,65017.47252747253,24869.967032967033,16832.85714285714,17161.274725274725,14702.582417582418,19360.626373626375,0.7606593406593406,17159.76923076923,20848.846153846152,18031.45054945055,53.57801818847656
2018-10-09,65252.74725274726,24957.296703296703,16912.285714285714,17243.527472527472,14766.758241758242,19357.362637362636,0.764065934065934,17235.076923076922,20938.384615384617,18113.945054945056,54.32025909423828
2018-10-10,65488.02197802198,25044.626373626375,16991.714285714286,17325.78021978022,14830.934065934067,19354.0989010989,0.7674725274725275,17310.384615384617,21027.923076923078,18196.43956043956,51.803810119628906
2018-10-11,65723.2967032967,25131.956043956045,17071.14285714286,17408.032967032967,14895.10989010989,19350.835164835164,0.7708791208791209,17385.69230769231,21117.46153846154,18278.934065934067,51.34649658203125
2018-10-12,65958.57142857143,25219.285714285714,17150.571428571428,17490.285714285714,14959.285714285714,19347.571428571428,0.7742857142857142,17461.0,21207.0,18361.428571428572,53.1805534362793
2018-10-15,66664.3956043956,25481.274725274725,17388.85714285714,17737.043956043955,15151.813186813186,19337.78021978022,0.7845054945054944,17686.923076923078,21475.615384615383,18608.91208791209,52.04324722290039
2018-10-16,66899.67032967033,25568.604395604394,17468.285714285714,17819.296703296703,15215.989010989011,19334.516483516483,0.7879120879120879,17762.23076923077,21565.153846153848,18691.406593406595,53.19013595581055
2018-10-17,67134.94505494506,25655.934065934067,17547.714285714286,17901.54945054945,15280.164835164835,19331.252747252747,0.7913186813186813,17837.53846153846,21654.69230769231,18773.9010989011,52.96028518676758
2018-10-18,67370.21978021978,25743.263736263736,17627.14285714286,17983.802197802197,15344.34065934066,19327.98901098901,0.7947252747252748,17912.846153846152,21744.23076923077,18856.395604395606,51.722412109375
2018-10-19,67605.49450549451,25830.593406593405,17706.571428571428,18066.054945054944,15408.516483516483,19324.725274725275,0.7981318681318681,17988.153846153848,21833.76923076923,18938.89010989011,52.51014709472656
2018-10-22,68311.31868131868,26092.582417582416,17944.85714285714,18312.813186813186,15601.043956043955,19314.934065934067,0.8083516483516484,18214.076923076922,22102.384615384617,19186.373626373625,52.83097839355469
2018-10-23,68546.59340659341,26179.91208791209,18024.285714285714,18395.065934065933,15665.21978021978,19311.67032967033,0.8117582417582417,18289.384615384617,22191.923076923078,19268.86813186813,53.32900238037109
2018-10-24,68781.86813186813,26267.24175824176,18103.714285714286,18477.31868131868,15729.395604395604,19308.406593406595,0.8151648351648352,18364.69230769231,22281.46153846154,19351.362637362636,51.49973678588867
2018-10-25,69017.14285714286,26354.571428571428,18183.14285714286,18559.571428571428,15793.571428571428,19305.14285714286,0.8185714285714286,18440.0,22371.0,19433.85714285714,52.627471923828125
2018-10-26,69252.41758241758,26441.9010989011,18262.571428571428,18641.824175824175,15857.747252747253,19301.879120879123,0.8219780219780219,18515.30769230769,22460.53846153846,19516.351648351647,51.78945159912109
2018-10-29,69958.24175824175,26703.89010989011,18500.857142857145,18888.582417582416,16050.274725274725,19292.08791208791,0.8321978021978023,18741.23076923077,22729.153846153848,19763.835164835164,50.81735229492188
2018-10-30,70193.51648351649,26791.21978021978,18580.285714285714,18970.835164835164,16114.45054945055,19288.824175824175,0.8356043956043956,18816.53846153846,22818.69230769231,19846.32967032967,51.07114028930664
2018-10-31,70428.79120879121,26878.54945054945,18659.714285714286,19053.08791208791,16178.626373626374,19285.56043956044,0.839010989010989,18891.846153846152,22908.23076923077,19928.824175824175,52.40239715576172
2018-11-01,70664.06593406593,26965.879120879123,18739.14285714286,19135.340659340658,16242.802197802197,19282.296703296703,0.8424175824175825,18967.153846153848,22997.76923076923,20011.31868131868,53.20690155029297
2018-11-02,70899.34065934065,27053.20879120879,18818.571428571428,19217.593406593405,16306.978021978022,19279.032967032967,0.8458241758241758,19042.46153846154,23087.30769230769,20093.813186813186,49.677642822265625
2018-11-05,71605.16483516483,27315.197802197803,19056.857142857145,19464.351648351647,16499.505494505494,19269.24175824176,0.8560439560439561,19268.384615384617,23355.923076923078,20341.296703296703,48.267372131347656
2018-11-06,71840.43956043955,27402.527472527472,19136.285714285714,19546.604395604394,16563.68131868132,19265.978021978022,0.8594505494505494,19343.69230769231,23445.46153846154,20423.79120879121,48.78934097290039
2018-11-07,72075.71428571429,27489.857142857145,19215.714285714286,19628.857142857145,16627.85714285714,19262.714285714286,0.8628571428571429,19419.0,23535.0,20506.285714285714,50.26905059814453
2018-11-08,72310.98901098901,27577.186813186814,19295.14285714286,19711.10989010989,16692.032967032967,19259.45054945055,0.8662637362637362,19494.30769230769,23624.53846153846,20588.78021978022,50.09365081787109
2018-11-09,72546.26373626373,27664.516483516483,19374.571428571428,19793.36263736264,16756.20879120879,19256.186813186814,0.8696703296703296,19569.615384615383,23714.076923076922,20671.274725274725,49.12777328491211
2018-11-12,73252.08791208791,27926.505494505494,19612.857142857145,20040.120879120877,16948.736263736264,19246.395604395606,0.87989010989011,19795.53846153846,23982.69230769231,20918.75824175824,46.65299606323242
2018-11-13,73487.36263736263,28013.835164835164,19692.285714285714,20122.37362637363,17012.91208791209,19243.13186813187,0.8832967032967033,19870.846153846152,24072.23076923077,21001.252747252747,46.18687438964844
2018-11-14,73722.63736263737,28101.164835164836,19771.714285714286,20204.62637362637,17077.08791208791,19239.86813186813,0.8867032967032967,19946.153846153848,24161.76923076923,21083.747252747253,44.88222503662109
2018-11-15,73957.91208791209,28188.494505494506,19851.14285714286,20286.879120879123,17141.263736263736,19236.604395604394,0.8901098901098901,20021.46153846154,24251.30769230769,21166.24175824176,45.98986053466797
2018-11-16,74193.18681318681,28275.82417582418,19930.571428571428,20369.131868131866,17205.43956043956,19233.340659340658,0.8935164835164835,20096.76923076923,24340.846153846152,21248.736263736264,46.49922561645508
2018-11-19,74899.01098901099,28537.813186813186,20168.857142857145,20615.89010989011,17397.967032967033,19223.54945054945,0.9037362637362638,20322.69230769231,24609.46153846154,21496.21978021978,44.65636444091797
2018-11-20,75134.28571428571,28625.14285714286,20248.285714285714,20698.142857142855,17462.142857142855,19220.285714285714,0.9071428571428571,20398.0,24699.0,21578.714285714286,42.52278137207031
2018-11-21,75369.56043956045,28712.472527472528,20327.714285714286,20780.395604395606,17526.31868131868,19217.021978021978,0.9105494505494506,20473.30769230769,24788.53846153846,21661.20879120879,42.47472381591797
2018-11-23,75840.10989010989,28887.131868131866,20486.571428571428,20944.9010989011,17654.67032967033,19210.494505494506,0.9173626373626373,20623.923076923078,24967.615384615383,21826.197802197803,41.39591217041016
2018-11-26,76545.93406593407,29149.120879120877,20724.857142857145,21191.659340659342,17847.197802197803,19200.703296703297,0.9275824175824177,20849.846153846152,25236.23076923077,22073.68131868132,41.95574188232422
