Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA15,MA75,MA150,BOL_H,BOL_AVG,BOL_L,RSI,MACD,MACD_SIGNAL,OBV
2015-02-10,14.50333309173584,14.699999809265137,14.333333015441895,14.419333457946777,14.419333457946777,80857500,14.542266845703125,13.956222279866536,14.874791107177735,15.683662198384603,14.995647337390041,13.713199996948243,12.430752656506444,55.82305680802252,0.1070583656671289,-0.05266754348994071,-84114000
2015-02-11,14.147333145141602,14.315999984741211,13.8186674118042,14.186667442321777,14.186667442321777,146536500,14.465600395202637,14.028355662027995,14.854800008138021,15.679102198282878,15.039541593709105,13.741700029373169,12.443858465037232,51.61476283341606,0.09900225377462668,-0.022333584037027236,-230650500
2015-02-12,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,13.525333404541016,234744000,14.224133682250976,14.03395570119222,14.826035563151041,15.671733309427896,15.012066680207546,13.7756667137146,12.539266747221653,41.93722727673897,0.038806262767796085,-0.010105614676062571,-465394500
2015-02-13,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810547,13.584667205810547,92865000,14.042933654785156,14.044977951049805,14.81012446085612,15.665351092020671,14.971146875351064,13.81533341407776,12.659519952804455,42.97036311331739,-0.00406489433306767,-0.008897470607463591,-372529500
2015-02-17,13.713333129882812,13.713333129882812,13.433333396911621,13.623332977294922,13.623332977294922,59694000,13.867866897583008,14.035200119018555,14.775973332722982,15.655417760213217,14.929685580170023,13.852933406829834,12.776181233489645,43.67372667232872,-0.03452263514173559,-0.014022503514317991,-312835500
2015-02-18,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,13.630666732788086,40704000,13.71013355255127,14.028444544474285,14.746071116129558,15.648697757720948,14.863510785909488,13.89470009803772,12.925889410165952,43.815267589125334,-0.057407088212983126,-0.02269942045405102,-272131500
2015-02-19,13.666666984558105,14.162667274475098,13.583333015441895,14.11400032043457,14.11400032043457,77311500,13.695600128173828,14.083289019266765,14.72211555480957,15.646275539398193,14.846939794458793,13.945166778564452,13.043393762670112,52.31919921279375,-0.03612576567064707,-0.02538468949737023,-194820000
2015-02-20,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,14.473999977111816,89731500,13.885333442687989,14.136222330729167,14.700257784525553,15.647035541534423,14.895517965358218,13.996800136566161,13.098082307774105,57.48124419088408,0.009677246149262686,-0.018372302368043648,-105088500
2015-02-23,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887207,13.822667121887207,127497000,13.93293342590332,14.152844619750976,14.668924458821614,15.641399987538655,14.880354255229514,14.016966819763184,13.153579384296853,47.46819129894873,-0.006505661772136406,-0.0159989742488622,-232585500
2015-02-24,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,13.607333183288574,99054000,13.92973346710205,14.12248903910319,14.637973340352376,15.634097760518392,14.884353143844166,14.00883345603943,13.133313768234693,44.696120241507636,-0.03628807576660442,-0.020056794552410648,-331639500
2015-02-25,13.662667274475098,13.809332847595215,13.505332946777344,13.583999633789062,13.583999633789062,58642500,13.920400047302246,14.05760014851888,14.61378667195638,15.627066644032796,14.8886116003131,14.001433420181275,13.11425524004945,44.39358574117541,-0.06106970235178366,-0.02825937611228525,-390282000
2015-02-26,13.600000381469727,14.072667121887207,13.481332778930664,13.812666893005371,13.812666893005371,97093500,13.860133361816406,14.00711129506429,14.583537788391114,15.620266640981038,14.858550843725665,14.027500104904174,13.196449366082684,48.10100650196689,-0.06154829278899321,-0.03491715944762684,-293188500
2015-02-27,13.793333053588867,13.903332710266113,13.520000457763672,13.555999755859375,13.555999755859375,58231500,13.676533317565918,13.928666814168293,14.55077335357666,15.611288859049479,14.864391331574618,14.021300077438354,13.178208823302091,44.51352295860456,-0.08169672310000387,-0.04427307217810225,-351420000
2015-03-02,13.513333320617676,13.555999755859375,13.055333137512207,13.155332565307617,13.155332565307617,118831500,13.54306640625,13.839644495646159,14.511128883361817,15.599626630147299,14.905331350300207,14.000400066375732,13.095468782451258,39.554157735153666,-0.12851356862301522,-0.06112117146708485,-470251500
2015-03-03,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817871,13.303999900817871,66484500,13.48239974975586,13.760000038146973,14.46533332824707,15.588399963378906,14.916072546841315,13.962466716766357,13.0088608866914,42.1304815835945,-0.15186938870862576,-0.07927081491539303,-403767000
2015-03-04,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,13.496000289916992,63330000,13.464799880981445,13.698444493611653,14.423857777913412,15.578368854522704,14.842590746160154,13.909400081634521,12.976209417108889,45.36898615744632,-0.15312113250900516,-0.09404087843411546,-340437000
2015-03-05,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,13.375332832336426,73155000,13.377333068847657,13.64435551961263,14.378462206522624,15.565795516967773,14.758699038706236,13.849666738510132,12.940634438314028,43.713289130546286,-0.16198276734468742,-0.10762925621622987,-413592000
2015-03-06,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071289,12.925333023071289,100686000,13.251199722290039,13.604355494181315,14.320862210591635,15.552719955444337,14.658530737323252,13.759300041198731,12.86006934507421,38.125453040834266,-0.20297710685994907,-0.12669882634497373,-514278000
2015-03-09,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,12.725333213806152,101050500,13.165199851989746,13.547066561381023,14.264773330688477,15.533879954020183,14.611400099845904,13.671033334732055,12.730666569618206,35.92730590171496,-0.24873645044593573,-0.15110635116516613,-615328500
2015-03-10,12.564000129699707,12.899999618530273,12.506667137145996,12.687999725341797,12.687999725341797,83695500,13.041999816894531,13.484711011250814,14.204879989624024,15.512457733154298,14.533274929359361,13.580499982833862,12.627725036308362,35.515667950377065,-0.2847313546093684,-0.1778313518540066,-699024000
2015-03-11,12.743332862854004,13.078666687011719,12.734000205993652,12.916000366210938,12.916000366210938,74623500,12.92599983215332,13.437066586812337,14.15687998453776,15.492568848927815,14.41789216097184,13.50533332824707,12.5927744955223,40.03438576624657,-0.29149960327652025,-0.2005650021385093,-624400500
2015-03-12,12.916666984558105,12.963333129882812,12.649999618530273,12.73799991607666,12.73799991607666,62239500,12.798533248901368,13.34533322652181,14.105644416809081,15.466853294372559,14.347609810444194,13.432899951934814,12.518190093425435,37.80696362934426,-0.307679895510482,-0.22198798081290386,-686640000
2015-03-13,12.596667289733887,12.783332824707031,12.48799991607666,12.578666687011719,12.578666687011719,81514500,12.729199981689453,13.21897767384847,14.057555529276529,15.438537737528483,14.371450205566548,13.38556661605835,12.399683026550152,35.88244831935626,-0.3295607821091018,-0.24350254107214345,-768154500
2015-03-16,12.800000190734863,13.060667037963867,12.653332710266113,13.046667098999023,13.046667098999023,84432000,12.793466758728027,13.167244338989258,14.012204424540203,15.41523551940918,14.350692002770291,13.358666610717773,12.366641218665254,44.77470827995624,-0.3056148822530904,-0.25592500930833284,-683722500
2015-03-17,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,12.982000350952148,73411500,12.852266883850097,13.125555483500163,13.964773317972819,15.386528854370118,14.32377957216744,13.326599979400635,12.32942038663383,43.86935937173946,-0.28852965990521895,-0.2624459394277101,-757134000
2015-03-18,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,13.380666732788086,72313500,12.945200157165527,13.111999956766764,13.922346636454265,15.36019551595052,14.301943825811506,13.314099979400634,12.326256132989762,50.5127503342022,-0.24005326823373352,-0.2579674051889148,-684820500
2015-03-19,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,13.043333053588867,127128000,13.006266784667968,13.060711034138997,13.878906644185385,15.331457735697429,14.183099550665213,13.26056661605835,12.338033681451487,45.595252172807726,-0.22624734867528318,-0.2516233938861885,-811948500
2015-03-20,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,13.20533275604248,64042500,13.13159999847412,13.037333234151204,13.849075520833333,15.303324400583904,13.932726826055598,13.197133255004882,12.461539683954166,48.20312235396719,-0.19992937448161996,-0.2412845900052748,-747906000
2015-03-23,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,13.308667182922363,39474000,13.184000015258789,13.047555541992187,13.820808855692546,15.27559996287028,13.851643065462104,13.171433258056641,12.491223450651178,49.854316807510195,-0.168788279456491,-0.22678532789551806,-708432000
2015-03-24,13.438667297363281,13.586000442504883,13.316666603088379,13.447999954223633,13.447999954223633,54748500,13.277199935913085,13.057155545552572,13.796293296813964,15.249724413553874,13.826586185994355,13.163466596603394,12.500347007212433,52.07286580539006,-0.1313516075300729,-0.20769858382242903,-653683500
2015-03-25,13.218000411987305,13.239333152770996,12.846667289733887,12.953332901000977,12.953332901000977,85956000,13.191733169555665,13.020977719624836,13.766088841756185,15.221964416503907,13.771629915800307,13.13193325996399,12.492236604127672,44.53896368236098,-0.13998461687579677,-0.1941557904331026,-739639500
2015-03-26,12.928000450134277,12.986000061035156,12.646666526794434,12.694000244140625,12.694000244140625,61920000,13.121866607666016,12.97555554707845,13.736488850911458,15.192942199707032,13.661128178602713,13.075999927520751,12.49087167643879,41.17557488855954,-0.16584060973807802,-0.18849275429409768,-801559500
2015-03-27,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441895,12.333333015441895,129073500,12.9474666595459,12.936088879903158,13.710391070048015,15.162124423980712,13.640691479787076,13.014866590499878,12.38904170121268,36.9917283624708,-0.21297940746383226,-0.1933900849280446,-930633000
2015-03-30,12.390000343322754,12.816666603088379,12.119999885559082,12.704667091369629,12.704667091369629,151342500,12.826666641235352,12.934711138407389,13.686995519002279,15.13269775390625,13.628670024995843,12.992333316802979,12.355996608610115,43.3716162276535,-0.2178623066625498,-0.19828452927494566,-779290500
2015-03-31,12.902000427246094,12.917332649230957,12.560667037963867,12.584667205810547,12.584667205810547,75399000,12.654000091552735,12.927822303771972,13.668266639709472,15.09990665435791,13.599453869473342,12.956366682052613,12.313279494631884,41.89529310291898,-0.22877781905187256,-0.20438318723033105,-854689500
2015-04-01,12.579999923706055,12.819999694824219,12.403332710266113,12.505999565124512,12.505999565124512,56919000,12.56453342437744,12.900488917032877,13.649342193603516,15.06695109685262,13.528224302986768,12.906866645812988,12.285508988639208,40.91212488823394,-0.2409981853483547,-0.2117061868539358,-911608500
2015-04-02,12.682000160217285,12.881999969482422,12.666666984558105,12.733332633972168,12.733332633972168,75156000,12.57239990234375,12.900177764892579,13.635119959513347,15.034839986165364,13.461362231387485,12.874766635894776,12.288171040402068,44.93373004006867,-0.22969129663725774,-0.2153032088106002,-836452500
2015-04-06,13.199999809265137,13.850000381469727,13.166666984558105,13.539999961853027,13.539999961853027,186837000,12.813733291625976,12.964266649882,13.634284400939942,15.007835534413656,13.559955422024194,12.905499982833863,12.251044543643532,56.2996066766809,-0.15386552808237042,-0.20301567266495427,-649615500
2015-04-07,13.500666618347168,13.670666694641113,13.409333229064941,13.550000190734863,13.550000190734863,65218500,12.982799911499024,12.997822189331055,13.639119962056478,14.978302205403645,13.652491970537769,12.946733331680297,12.240974692822826,56.41969690789833,-0.091906682288597,-0.18079387458968282,-584397000
2015-04-08,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692383,13.844667434692383,94546500,13.23479995727539,13.05533332824707,13.640764427185058,14.944324429829916,13.799918821114394,13.004566717147828,12.209214613181262,59.91519237473655,-0.018809838547134916,-0.14839706738117325,-489850500
2015-04-09,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,14.005999565124512,57003000,13.534799957275391,13.097022183736165,13.633502197265624,14.912724424997965,13.964444353450396,13.059066677093506,12.153689000736616,61.72529835004681,0.051543925085887565,-0.10840886888776109,-432847500
2015-04-10,13.989999771118164,14.109999656677246,13.933333396911621,14.0600004196167,14.0600004196167,61015500,13.800133514404298,13.164800008138021,13.626044425964356,14.879328880310059,14.116120173383116,13.125166702270509,12.1342132311579,62.338337391307235,0.11038476048337564,-0.06465014301353375,-371832000
2015-04-13,14.029333114624023,14.199999809265137,13.936667442321777,13.985333442687988,13.985333442687988,56373000,13.889200210571289,13.216800053914389,13.614648869832356,14.849279994964599,14.220413001833707,13.195500040054322,12.170587078274936,60.886199671753936,0.14927084406848046,-0.02186594559713091,-428205000
2015-04-14,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053223,13.830666542053223,45390000,13.945333480834961,13.251600011189778,13.60263998667399,14.816102218627929,14.293263697650646,13.234700012207032,12.176136326763418,57.878573153029734,0.1656979562959897,0.015646834781493216,-473595000
2015-04-15,13.830666542053223,13.97266674041748,13.773332595825195,13.85533332824707,13.85533332824707,29286000,13.9474666595459,13.278755569458008,13.589813321431478,14.784702224731445,14.363353154113863,13.278366661071777,12.193380168029691,58.23292845411021,0.1786476259564136,0.048246993016477294,-444309000
2015-04-16,13.846667289733887,13.944666862487793,13.752667427062988,13.779999732971191,13.779999732971191,24886500,13.902266693115234,13.333866691589355,13.57103998819987,14.751635557810465,14.404604122620055,13.298333311080933,12.19206249954181,56.665051572166945,0.18074799058623192,0.07474719253042822,-469195500
2015-04-17,13.666000366210938,13.791999816894531,13.566666603088379,13.78600025177002,13.78600025177002,37048500,13.847466659545898,13.406666692097982,13.554222221374511,14.71896001180013,14.454787154826006,13.335466670989991,12.216146187153976,56.764905356644846,0.18081244311393085,0.09596024264712874,-432147000
2015-04-20,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605957,13.684666633605957,38389500,13.787333297729493,13.496755599975586,13.539146664937338,14.686102237701416,14.48707776426337,13.359433364868163,12.231788965472957,54.48179408535767,0.1707188059745235,0.1109119553126077,-470536500
2015-04-21,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,13.96066665649414,51487500,13.813333320617676,13.58048890431722,13.52759110768636,14.666346683502198,14.549233283023941,13.392033338546753,12.234833394069565,59.28510531505908,0.1828822680931399,0.12530601786871415,-419049000
2015-04-22,14.166666984558105,14.791999816894531,14.112667083740234,14.629332542419434,14.629332542419434,117945000,13.968133163452148,13.716799926757812,13.527706642150878,14.647991116841634,14.72809317711053,13.451099967956543,12.174106758802555,68.07480254520455,0.24366878608788411,0.14897857151254815,-301104000
2015-04-23,14.5513334274292,14.76533317565918,14.476667404174805,14.573332786560059,14.573332786560059,66168000,14.126799774169921,13.854622141520183,13.535271085103354,14.628977781931559,14.876270542620162,13.532099962234497,12.187929381848832,66.77465129259593,0.2840494816438408,0.17599275353880667,-367272000
2015-04-24,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,14.562000274658203,36417000,14.281999778747558,13.976533317565918,13.54162665049235,14.608804454803467,14.983276459081488,13.625499963760376,12.267723468439264,66.49786795419365,0.31154572955854043,0.20310334874275343,-403689000
2015-04-27,14.837332725524902,15.916666984558105,14.800000190734863,15.436667442321777,15.436667442321777,175089000,14.632399940490723,14.102977816263834,13.559937782287598,14.596462237040202,15.219199482161931,13.78066668510437,12.342133888046808,75.08268260463262,0.3993120143246056,0.2423450818591239,-228600000
2015-04-28,15.649999618530273,15.699999809265137,15.20199966430664,15.36533260345459,15.36533260345459,91281000,14.913333129882812,14.223999977111816,13.577591107686361,14.587773342132568,15.420107404911862,13.913699960708618,12.407292516505374,73.43005175858804,0.45783368032200933,0.285442801551701,-319881000
2015-04-29,15.33666706085205,15.664667129516602,15.175333023071289,15.49666690826416,15.49666690826416,59041500,15.086800003051758,14.334133275349934,13.600515556335449,14.579791119893391,15.586505637273127,14.059299945831299,12.53209425438947,74.54110973370268,0.5089433212412864,0.3301429054896181,-260839500
2015-04-30,15.359333038330078,15.526000022888184,15.011333465576172,15.069999694824219,15.069999694824219,58678500,15.18613338470459,14.405066617329915,13.621706657409668,14.568195559183756,15.597595920434557,14.187499952316283,12.77740398419801,65.02762395067833,0.5091504323282301,0.36594441085734053,-319518000
2015-05-01,15.329333305358887,15.451333045959473,14.694000244140625,15.0686674118042,15.0686674118042,79225500,15.28746681213379,14.472311083475748,13.641066665649413,14.558897787729899,15.595081726153614,14.304266691207886,13.013451656262157,64.99972760854007,0.5034041357328896,0.3934363558324504,-398743500
2015-05-04,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,15.36733341217041,66519000,15.273600006103516,14.564444414774577,13.674684448242187,14.551746673583985,15.715486924911247,14.395633363723755,13.075779802536264,68.28442894631127,0.5169904602445818,0.4181471767148767,-332224500
2015-05-05,15.850666999816895,15.966667175292969,15.275333404541016,15.529999732971191,15.529999732971191,86953500,15.306533432006836,14.677733294169109,13.711200002034506,14.546275552113851,15.842649572336812,14.494633340835572,13.146617109334331,69.93914085662335,0.534719618028511,0.4414616649776036,-245271000
2015-05-06,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,15.362000465393066,79063500,15.279600143432617,14.778177769978841,13.744408899943034,14.540831108093261,15.934354374279895,14.570499992370605,13.206645610461315,66.10324285437437,0.5291146619780225,0.45899226437768736,-324334500
2015-05-07,14.733332633972168,15.831999778747559,14.683333396911621,15.786666870117188,15.786666870117188,141838500,15.422933578491211,14.911955579121907,13.784293352762859,14.539302215576171,16.094967522942994,14.659533357620239,13.224099192297482,70.50671369402616,0.5525700402414966,0.4777078195504492,-182496000
2015-05-08,15.732666969299316,15.894000053405762,15.579999923706055,15.77400016784668,15.77400016784668,70023000,15.564000129699707,15.044488906860352,13.819884465535482,14.532719993591309,16.23103703229178,14.745233345031739,13.259429657771696,70.21371931257951,0.5636392174435318,0.4948940991290658,-252519000
2015-05-11,15.752667427062988,16.191999435424805,15.687333106994629,15.965999603271484,15.965999603271484,85084500,15.683733367919922,15.19657777150472,13.8535466893514,14.525733324686685,16.377546370468554,14.844266653060913,13.310986935653272,72.10589853071369,0.5812046050580086,0.5121562003148544,-167434500
2015-05-12,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,16.31599998474121,95451000,15.840933418273925,15.353599993387858,13.892168909708658,14.518675549825032,16.5550076021721,14.968533325195313,13.382059048218526,75.19883704047143,0.6162635049295222,0.532977661237788,-71983500
2015-05-13,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,16.211999893188477,81603000,16.010933303833006,15.459111150105795,13.92472890218099,14.511391105651855,16.674686782707298,15.086366653442383,13.49804652417747,72.6220570282944,0.6284120544493828,0.552064539880107,-153586500
2015-05-14,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,16.273332595825195,43438500,16.10826644897461,15.57244447072347,13.95861333211263,14.50464443206787,16.760566280704264,15.211033296585082,13.6615003124659,73.2051799689902,0.6356613951160295,0.5687839109272914,-110148000
2015-05-15,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,16.589332580566406,67914000,16.271332931518554,15.707599957784018,14.002586657206217,14.501013310750325,16.86654267784686,15.351199913024903,13.835857148202946,76.03708452015277,0.6593050494625157,0.5868881386343363,-42234000
2015-05-18,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,16.583332061767578,50298000,16.394799423217773,15.78404426574707,14.041297747294108,14.506275526682536,16.896277596400882,15.496133184432983,14.095988772465084,75.87310031469647,0.6698371583544454,0.6034779425783582,-92532000
2015-05-19,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,16.47599983215332,55113000,16.426799392700197,15.85808874766032,14.079999974568684,14.516297747294107,16.893761314563367,15.621899843215942,14.350038371868516,72.84679295386167,0.6618932235472155,0.6151609987721296,-147645000
2015-05-20,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,16.290000915527344,56334000,16.44239959716797,15.910977681477865,14.109697761535644,14.523982200622559,16.922425457774978,15.704933261871338,14.4874410659677,67.79995288238102,0.6332888798671483,0.6187865749911333,-203979000
2015-05-21,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,16.374666213989258,29559000,16.462666320800782,15.9979554494222,14.133928871154785,14.531057758331299,16.927891695153043,15.794999933242797,14.662108171332552,68.85760025108397,0.6104150289424943,0.6171122657814055,-174420000
2015-05-22,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,16.51533317565918,33346500,16.447866439819336,16.094399833679198,14.159866650899252,14.540559978485108,16.9149224241528,15.892666578292847,14.870410732432896,70.58624670000071,0.5967589201296981,0.6130415966510641,-141073500
2015-05-26,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,16.497333526611328,52480500,16.430666732788087,16.169733174641927,14.183395538330078,14.54943998336792,16.97783081908839,15.945699882507324,14.913568945926258,70.05042353848356,0.5778231486841765,0.6059979070576866,-193554000
2015-05-27,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,16.495332717895508,51123000,16.434533309936523,16.234088706970216,14.21012440999349,14.556977755228678,17.02473560041242,16.00219988822937,14.97966417604632,69.98682547319719,0.556242942455409,0.5960469141372311,-244677000
2015-05-28,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,16.76333236694336,54709500,16.529199600219727,16.327510833740234,14.240319951375325,14.564137751261393,17.111614745033226,16.06553316116333,15.019451577293436,73.46226920113149,0.5543753119443178,0.5877125936986485,-189967500
2015-05-29,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,16.719999313354492,56839500,16.598266220092775,16.389732996622723,14.270995496114095,14.572893301645914,17.1250231650956,16.148033142089844,15.171043119084086,72.01028264595746,0.5431376334861522,0.5787976016561492,-246807000
2015-06-01,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,16.6299991607666,37576500,16.62119941711426,16.446799596150715,14.303573252360026,14.579186630249023,17.088412961164632,16.226099729537964,15.363786497911297,68.96158654526053,0.5209640825391411,0.5672308978327476,-284383500
2015-06-02,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,16.55666732788086,32022000,16.633066177368164,16.486177444458008,14.343991038004557,14.585013300577799,17.062610843393436,16.285566425323488,15.50852200725354,66.4914585537118,0.49180489689416973,0.5521456976450321,-316405500
2015-06-03,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,16.599332809448242,26722500,16.65386619567871,16.505066299438475,14.384186579386393,14.597155520121257,17.044637046548385,16.339033079147338,15.633429111746294,67.2269835291498,0.4667582810649442,0.5350682143290145,-289683000
2015-06-04,16.5,16.6200008392334,16.380666732788086,16.39466667175293,16.39466667175293,36804000,16.580133056640626,16.517244084676108,14.4211376953125,14.598555514017741,16.935564028964585,16.39066638946533,15.845768749966078,60.38014512755569,0.42548903795165316,0.5131523790535423,-326487000
2015-06-05,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,16.609333038330078,45330000,16.55799980163574,16.539644114176433,14.46085324605306,14.60346218109131,16.907977792793442,16.431799697875977,15.955621602958512,64.46777489044644,0.4054310899636171,0.49160812123555725,-281157000
2015-06-08,16.72333335876465,17.25,16.687332153320312,17.086000442504883,17.086000442504883,75255000,16.6492000579834,16.57275530497233,14.50047991434733,14.61129773457845,16.954113855669963,16.497399711608885,16.040685567547808,71.49931038455273,0.4231206263178322,0.47791062225201225,-205902000
2015-06-09,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,17.066667556762695,39166500,16.751200103759764,16.60497767130534,14.535048815409342,14.617653299967447,17.004991471071214,16.55243310928345,16.099874747495683,70.88659638181805,0.4306158376892206,0.4684516653394539,-245068500
2015-06-10,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,16.713333129882812,51817500,16.77400016784668,16.620799891153972,14.573591028849284,14.62125774383545,17.016403328101745,16.572299766540528,16.12819620497931,60.655945126633966,0.40339462920984204,0.45544025811353156,-296886000
2015-06-11,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,16.76066780090332,30661500,16.847200393676758,16.65217768351237,14.61563549041748,14.626804415384928,17.018482385433888,16.59973316192627,16.180983938418652,61.45844773035613,0.3812463669303696,0.44060147987689924,-266224500
2015-06-12,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,16.71266746520996,21334500,16.867867279052735,16.674711100260417,14.657351061503093,14.635568866729736,17.01497350783416,16.62169990539551,16.22842630295686,60.119292900721945,0.3557199652380909,0.4236251769491376,-287559000
2015-06-15,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,16.691999435424805,32793000,16.78906707763672,16.68648885091146,14.695742162068685,14.6396399752299,17.020962157995797,16.62683324813843,16.23270433828106,59.517930166434105,0.33001812717451884,0.4049037669942139,-320352000
2015-06-16,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,16.874666213989258,29770500,16.75066680908203,16.71164436340332,14.739991048177083,14.645382200876872,17.049314906262726,16.641399955749513,16.2334850052363,63.03705289630355,0.3206921779540721,0.38806144918618557,-290581500
2015-06-17,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,17.360666275024414,82693500,16.880133438110352,16.769333267211913,14.79606216430664,14.653595523834229,17.192156354496987,16.685633277893068,16.17911020128915,70.40778483481256,0.34850014650548644,0.38014918865004577,-207888000
2015-06-18,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,17.459333419799805,41740500,17.01986656188965,16.815733337402342,14.8514666112264,14.658399969736735,17.31969492633387,16.74409990310669,16.16850487987951,71.6440432251722,0.37418638815599436,0.37895662855123546,-166147500
2015-06-19,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,17.500667572021484,36945000,17.177466583251952,16.867777887980143,14.904862174987793,14.664359976450601,17.437434913204914,16.8003999710083,16.163365028811686,72.16859464852284,0.39334401540235575,0.38183410592145955,-129202500
2015-06-22,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,17.319332122802734,68416500,17.302933120727538,16.913733418782552,14.957448832194011,14.667955519358317,17.501625541605936,16.840599918365477,16.17957429512502,66.36814323710462,0.38940549361607424,0.3833483834603825,-197619000
2015-06-23,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,17.844667434692383,58062000,17.496933364868163,16.999600092569988,15.023039957682292,14.671951084136962,17.680537478032985,16.90796661376953,16.135395749506078,73.11078682921826,0.4237891781380654,0.39143654239591913,-139557000
2015-06-24,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,17.67799949645996,36184500,17.560400009155273,17.071511205037435,15.089075508117675,14.676924419403075,17.78405497893705,16.967099952697755,16.15014492645846,68.42387102444485,0.43260300794002404,0.3996698355047401,-175741500
2015-06-25,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,17.91933250427246,42738000,17.652399826049805,17.17315559387207,15.158826611836751,14.681853300730387,17.934348843436997,17.02489995956421,16.11545107569142,71.29355728528532,0.4538301172919539,0.4105018918621829,-133003500
2015-06-26,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,17.805999755859375,57576000,17.713466262817384,17.25293337504069,15.22402660369873,14.690453294118246,18.037706006870774,17.079199981689452,16.12069395650813,68.16075282637337,0.45624840118667365,0.41965119372708104,-190579500
2015-06-29,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,17.468000411987305,52183500,17.7431999206543,17.278400039672853,15.287093276977538,14.69636884689331,18.070620038118353,17.12110004425049,16.171580050382627,59.73077771443331,0.4259807454541473,0.42091710407249433,-242763000
2015-06-30,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,17.884000778198242,46303500,17.751066589355467,17.332888921101887,15.357831064860026,14.707693297068278,18.155276990312487,17.18746671676636,16.21965644322023,65.40232287346709,0.4305975031340452,0.42285318388480453,-196459500
2015-07-01,18.073999404907227,18.174667358398438,17.856666564941406,17.94333267211914,17.94333267211914,31518000,17.804133224487305,17.41488889058431,15.423119939168295,14.717662181854248,18.236338620049956,17.2546667098999,16.272994799749846,66.13491047167318,0.43404055549650167,0.425090658207144,-164941500
2015-07-02,18.68000030517578,18.829999923706055,18.220666885375977,18.667999267578125,18.667999267578125,107458500,17.95386657714844,17.542044321695965,15.49893325805664,14.73185328801473,18.447027503419385,17.368333339691162,16.28963917596294,73.5121521098604,0.489599933988071,0.4379925133633294,-57483000
