Date,Energy Adj Close,Energy Volume,Materials Adj Close,Materials Volume,Industrials Adj Close,Industrials Volume,Consumer Cyclical Adj Close,Consumer Cyclical Volume,Consumer Staples Adj Close,Consumer Staples Volume,Health Care Adj Close,Health Care Volume,Financials Adj Close,Financials Volume,Information Technology Adj Close,Information Technology Volume,Communication Services Adj Close,Communication Services Volume,Utilities Adj Close,Utilities Volume,Real Estate Adj Close,Real Estate Volume
2014-06-03,101.19603729248047,63900,49.0078010559082,16800,89.75279998779297,142600,95.4366455078125,133700,34.82594299316406,2674000,96.4716567993164,157800,15.12080192565918,19306758,85.29532623291016,164900,73.09394073486328,49500,31.36747169494629,8003600,51.739776611328125,1828800
2014-06-04,101.14424896240234,58100,49.138919830322266,7300,89.84820556640625,75600,95.91111755371094,74900,34.95039367675781,3149000,96.78179168701172,123000,15.161336898803711,24081684,85.54145812988281,229600,72.87406158447266,35600,31.352853775024414,7030700,51.843414306640625,1910500
2014-06-05,101.73595428466797,89900,49.43972396850586,9500,90.89757537841797,91300,96.4841079711914,64900,35.090423583984375,3905400,97.1362075805664,138100,15.30322551727295,38203470,86.3162841796875,196800,73.25456237792969,63200,31.61614990234375,8414500,52.79694747924805,4992400
2014-06-06,102.6530990600586,77600,49.74823760986328,22100,91.75617980957031,99200,97.04814910888672,64400,35.18376159667969,2562200,97.16279602050781,127700,15.40456771850586,36753598,86.77206420898438,204500,73.12774658203125,53500,31.506441116333008,8087100,52.575836181640625,9927200
2014-06-09,102.78624725341797,358400,49.69425582885742,14700,92.30254364013672,1251200,97.20033264160156,53300,35.129302978515625,6310400,96.9235610961914,323700,15.47213077545166,39739634,87.04553985595703,446100,73.38986206054688,29000,31.294347763061523,8497600,51.940147399902344,2468000
2014-06-10,102.63088989257812,74700,49.57084274291992,6500,92.0683822631836,149000,96.96757507324219,92400,35.129302978515625,4362000,97.12735748291016,85400,15.465374946594238,26550947,87.20960998535156,205300,73.07701110839844,45300,31.221208572387695,8922200,51.55320739746094,2614700
2014-06-11,103.03031921386719,89100,49.40887451171875,5000,91.31387329101562,97500,96.70793914794922,81600,35.035972595214844,4977900,97.08306121826172,78100,15.364030838012695,25320439,87.11847686767578,264900,72.83177947998047,27000,30.826282501220703,10300800,51.415000915527344,2365800
2014-06-12,103.43711853027344,149200,49.0926399230957,5300,90.05635833740234,132400,95.4814224243164,89900,34.787052154541016,5186300,96.5780029296875,84400,15.269437789916992,36993766,86.37098693847656,216100,72.2821273803711,334100,30.921363830566406,16646900,51.283721923828125,2249600
2014-06-13,104.46517181396484,142000,49.10035705566406,12300,90.3165283203125,79100,95.55303955078125,54700,34.77926254272461,1936700,96.50714111328125,182400,15.276202201843262,34428485,86.91790771484375,176400,72.87406158447266,83500,31.118818283081055,8416500,51.415000915527344,1853100
2014-06-16,104.96813201904297,607600,49.30860900878906,7400,90.24713134765625,439300,95.90221405029297,111700,34.91150665283203,18205200,96.77294921875,384000,15.201875686645508,41736316,87.03643035888672,697100,72.93325805664062,40400,31.33091926574707,19735700,51.15244674682617,2643400
2014-06-17,104.84239959716797,184400,49.32402801513672,10100,90.5680160522461,128400,96.29611206054688,122300,34.91150665283203,4897800,96.84383392333984,562500,15.357272148132324,30098442,87.36457061767578,227600,73.25456237792969,32000,31.28704071044922,11426300,51.283721923828125,1942400
2014-06-18,105.6338119506836,165200,49.933349609375,5500,91.05370330810547,86100,96.96757507324219,98500,35.323795318603516,22633400,97.5792465209961,122000,15.445111274719238,38125793,87.77478790283203,254700,73.91415405273438,32200,31.996440887451172,35859400,51.643035888671875,2734500
2014-06-19,106.34383392333984,113300,50.18015670776367,26700,91.2791748046875,91500,96.8064193725586,73200,35.52602767944336,11404200,97.87162017822266,121200,15.424838066101074,28443117,87.54691314697266,357900,73.86341094970703,44400,32.25972366333008,22215600,52.0714225769043,2555800
2014-06-20,107.34972381591797,220500,50.20330047607422,17500,91.67811584472656,88200,96.55574035644531,37800,35.417171478271484,5165400,98.78424835205078,106300,15.485885620117188,30669011,87.39195251464844,225500,73.8972396850586,31900,32.06352233886719,9600800,52.25109100341797,2133100
2014-06-23,107.68998718261719,246100,50.45011520385742,12800,91.19244384765625,58600,96.73479461669922,77800,35.221370697021484,3370700,98.3943862915039,103900,15.519804000854492,23893956,87.61983489990234,160800,74.03252410888672,22000,31.952882766723633,9380200,52.03689193725586,4780100
2014-06-24,105.42669677734375,264300,50.07078170776367,339600,90.22978973388672,74800,96.47517395019531,48200,35.09605026245117,3677200,98.3057632446289,104000,15.418058395385742,27761266,87.09112548828125,369800,73.65202331542969,23800,32.04877853393555,9196100,52.07523727416992,3286300
2014-06-25,106.21070098876953,167600,50.141029357910156,7600,90.38589477539062,191200,97.298828125,46000,35.041229248046875,6083000,99.27155303955078,140000,15.431619644165039,31616881,87.61071014404297,247100,73.90570831298828,23600,32.16679382324219,12141100,51.97063446044922,3838900
2014-06-26,106.31427764892578,120700,50.38299560546875,5600,90.29048156738281,78400,97.36151123046875,52300,34.91591262817383,15990200,99.24498748779297,125500,15.377355575561523,32902784,87.46485137939453,194000,73.88031768798828,31700,32.262664794921875,12947100,51.92182540893555,2612600
2014-06-27,106.35124969482422,84600,50.12540817260742,13900,90.59404754638672,55000,97.71959686279297,47500,34.97856903076172,4692800,99.1563720703125,101000,15.438403129577637,22087464,87.95708465576172,186400,74.18473815917969,22000,32.388065338134766,7691100,52.3193359375,2013100
2014-06-30,106.47698974609375,111500,50.359561920166016,27700,90.40324401855469,88100,97.74646759033203,69000,34.947227478027344,12049100,98.90829467773438,136100,15.424836158752441,45984497,88.23059844970703,905400,74.37923431396484,22800,32.6462287902832,12659600,52.19381332397461,4124700
2014-07-01,106.60274505615234,279300,50.85129928588867,56800,91.0363540649414,99100,98.76708984375,92300,35.02555847167969,5099600,100.23734283447266,142900,15.519804000854492,34924332,89.19684600830078,257500,74.71748352050781,103100,32.32168960571289,9817500,52.472774505615234,3025500
2014-07-02,106.42520904541016,250000,51.03863525390625,115600,90.75881958007812,86700,98.78498077392578,63000,35.11954116821289,3093000,100.83982849121094,106200,15.506242752075195,21714471,89.14213562011719,197700,74.7343978881836,28100,31.694717407226562,17368800,52.34722900390625,2935000
2014-07-03,106.92819213867188,180800,51.421085357666016,16600,91.4786605834961,128000,99.5459976196289,39300,35.31534957885742,2303400,101.14110565185547,101000,15.628331184387207,27225904,89.55233001708984,191300,75.13182067871094,29900,31.34804916381836,12201300,52.047332763671875,2878500
2014-07-07,105.99623107910156,395700,50.99960708618164,11000,90.62004852294922,984600,98.87451934814453,85500,35.37017059326172,5813700,100.22848510742188,245300,15.56049919128418,30418995,89.37003326416016,335500,74.82740783691406,44200,31.495573043823242,12250400,52.20077896118164,2436200
2014-07-08,105.87046813964844,180900,50.80447006225586,22100,90.03033447265625,147700,97.8001937866211,118800,35.299678802490234,4629500,99.09434509277344,237000,15.424836158752441,42234379,88.31262969970703,317200,74.22702026367188,35700,31.709476470947266,13318200,52.35420608520508,3175000
2014-07-09,106.54354095458984,123300,51.06203842163086,10400,90.16039276123047,88600,98.83870697021484,50300,35.45631790161133,5296000,99.4930648803711,134600,15.465540885925293,23890756,88.69548034667969,357200,74.56526947021484,37700,31.620967864990234,10440500,52.43790054321289,2534800
2014-07-10,105.43408966064453,118200,50.507877349853516,5600,89.68342590332031,119600,97.94343566894531,68600,35.4015007019043,3871200,99.43103790283203,109000,15.363786697387695,31814580,88.37641906738281,178800,74.63290405273438,131600,31.834857940673828,10440600,52.67501449584961,3409400
2014-07-11,104.56134796142578,207800,50.51567840576172,15100,90.03033447265625,56800,98.09561157226562,35700,35.44850158691406,3100500,99.60824584960938,77000,15.390921592712402,26102370,88.66812896728516,139500,75.038818359375,19100,31.591461181640625,9133000,52.681983947753906,2629400
2014-07-14,105.53022766113281,102800,50.74983215332031,6900,90.60270690917969,70200,98.39107513427734,46100,35.57380676269531,4135600,99.97151947021484,84800,15.485885620117188,26266093,89.35179138183594,364100,75.38550567626953,49600,31.230030059814453,8306800,52.94001770019531,1907000
2014-07-15,104.9829330444336,204600,50.67178726196289,29800,90.57669830322266,101300,97.95240020751953,49300,35.26053237915039,7181800,98.9703140258789,136000,15.59441089630127,36321394,89.08745574951172,486300,75.22486114501953,24700,31.39230728149414,8945400,52.974891662597656,2907800
2014-07-16,106.58053588867188,119900,51.14790725708008,8000,90.92359161376953,71300,98.12248229980469,40900,35.268348693847656,4513100,98.70447540283203,140500,15.567291259765625,32831509,89.75287628173828,221500,75.4700698852539,29600,31.495573043823242,7493700,53.142242431640625,2204200
2014-07-17,104.97553253173828,131200,50.742034912109375,14800,89.5186538696289,67500,97.20931243896484,50000,35.04905319213867,3965200,97.54377746582031,149400,15.363786697387695,42034342,88.59521484375,232100,74.7343978881836,28300,31.207895278930664,8061400,52.87028121948242,2930400
2014-07-18,105.352783203125,165900,50.9605827331543,44000,90.3511962890625,66300,98.15827941894531,41100,35.4015007019043,5929300,99.18295288085938,97200,15.540151596069336,25827980,89.78933715820312,156500,75.24176788330078,24200,31.52506446838379,5215900,53.39333724975586,2042200
2014-07-21,105.50065612792969,401500,50.82789611816406,24300,90.1344223022461,1154700,97.62112426757812,73100,35.23702621459961,5085300,98.81079864501953,199500,15.4994535446167,18265332,89.7437744140625,344400,74.67518615722656,31000,31.495573043823242,5578500,53.19806671142578,2612300
2014-07-22,106.32164764404297,151600,51.0854606628418,7200,90.65475463867188,64000,98.13141632080078,44300,35.17437744140625,13404200,99.67915344238281,104600,15.546927452087402,15999553,90.53682708740234,182700,75.05571746826172,26100,31.4291934967041,4683700,53.36543655395508,2536100
2014-07-23,106.935546875,103400,51.27279281616211,11100,90.38589477539062,64000,98.06878662109375,38400,35.127384185791016,2796500,100.67147827148438,109800,15.580849647521973,17625827,90.591552734375,430900,75.04727935791016,36200,31.458690643310547,7497100,53.463096618652344,1972200
2014-07-24,107.03910827636719,127900,51.32742691040039,8100,89.90022277832031,75200,98.3731460571289,140300,35.221370697021484,3449600,100.40568542480469,121600,15.614767074584961,25123971,90.67356872558594,289100,75.10645294189453,35800,31.554582595825195,6040300,53.39333724975586,2035000
2014-07-25,106.20330047607422,115700,51.2415657043457,30900,89.50996398925781,63800,97.26300811767578,49100,35.08039093017578,2477800,100.03355407714844,129200,15.526579856872559,44700318,90.37274932861328,220500,74.88661193847656,31100,31.30378532409668,5947400,53.02370834350586,4739600
2014-07-28,105.97406005859375,484900,51.42889404296875,5800,88.92023468017578,1026400,97.37042236328125,41700,34.90024948120117,30101200,99.98039245605469,367200,15.533367156982422,51911024,90.49126434326172,557600,75.0726318359375,24600,31.73898696899414,8606600,53.39333724975586,2155500
2014-07-29,105.64120483398438,94400,51.436702728271484,29500,87.99226379394531,158400,97.15555572509766,58700,34.74359893798828,6319100,100.26392364501953,99100,15.451971054077148,34997453,90.14485931396484,201600,76.9160385131836,47500,31.44392204284668,8185600,53.13529586791992,1898000
2014-07-30,105.0421142578125,152100,51.05424499511719,8100,88.08765411376953,114600,97.60320281982422,103100,34.37548828125,22406900,100.7601089477539,148800,15.519804000854492,49021005,90.52772521972656,247000,76.7553939819336,31400,30.912864685058594,14749100,53.02370834350586,3117400
2014-07-31,102.49777221679688,226200,50.03174591064453,30200,86.3184585571289,156700,95.87533569335938,66600,33.78806686401367,10784500,98.6424560546875,168800,15.200992584228516,61818850,88.68634033203125,309700,75.25865936279297,56400,30.426042556762695,15052200,52.23565673828125,3195700
2014-08-01,101.68418884277344,338000,49.75075912475586,14300,86.22303009033203,236300,95.56199645996094,69000,34.04652404785156,11890000,98.59817504882812,159500,15.072113990783691,61016238,88.30349731445312,797600,74.78512573242188,59400,30.544063568115234,15537700,52.11011505126953,3394800
2014-08-04,103.36312103271484,191100,49.844425201416016,119900,86.50057983398438,118600,96.537841796875,176500,34.156185150146484,5024400,99.112060546875,157400,15.194211959838867,32232135,88.91426086425781,223500,74.77668762207031,65600,30.381797790527344,30182500,52.472774505615234,2458400
2014-08-05,101.12944793701172,273100,49.24341583251953,18100,86.09295654296875,118400,95.87533569335938,1437200,34.00737762451172,4571700,98.32349395751953,146400,15.038196563720703,49123055,88.2579116821289,588200,74.84432983398438,31900,30.012990951538086,14765900,51.93574142456055,2968400
2014-08-06,101.4697036743164,270900,49.58684539794922,9000,85.79808807373047,145000,95.72312927246094,107600,34.29716110229492,27891900,98.22603607177734,124200,15.099248886108398,45635509,88.11207580566406,345300,73.4575424194336,50500,29.629438400268555,49891200,51.91482925415039,1930600
2014-08-07,100.75225067138672,160600,49.04047775268555,7000,85.78943634033203,98500,95.19493103027344,123200,34.01520538330078,5532600,97.1450424194336,134600,15.031418800354004,49004387,87.78392028808594,282900,72.84025573730469,73800,29.968732833862305,12588200,51.94272232055664,2299300
2014-08-08,102.5051498413086,160300,49.44636154174805,11100,86.94288635253906,92300,96.57365417480469,66000,34.35981750488281,5259400,98.22603607177734,147600,15.180648803710938,62985100,88.3673095703125,173600,73.07701110839844,33700,30.566190719604492,20010100,52.24958419799805,2574200
2014-08-11,102.63833618164062,313300,49.7663688659668,16800,87.44590759277344,88900,97.01233673095703,211000,34.602622985839844,23734600,98.31462860107422,349400,15.194211959838867,28040580,88.95982360839844,336600,73.17003631591797,47200,30.455554962158203,8570600,52.577369689941406,2307300
2014-08-12,101.87651062011719,250900,49.86783981323242,12000,87.17704010009766,107100,96.67213439941406,93200,34.57912826538086,3954200,98.16401672363281,108100,15.228124618530273,27079046,88.75928497314453,196500,73.33915710449219,53100,30.433427810668945,6880100,52.493690490722656,1510400
2014-08-13,102.26850891113281,112400,50.00833511352539,14400,87.96625518798828,74100,96.94070434570312,27000,34.680931091308594,2704300,99.3690185546875,109400,15.295955657958984,27864301,89.72555541992188,262100,73.48290252685547,47100,30.573572158813477,6793300,53.25386047363281,1847200
2014-08-14,101.68418884277344,107600,49.9224739074707,20600,88.47793579101562,74200,97.7643814086914,40600,34.82193374633789,2196100,100.49427795410156,236000,15.390921592712402,26959269,89.8531494140625,208900,73.60128784179688,19800,30.839111328125,6018700,53.21896743774414,2020500
2014-08-15,102.40901947021484,158300,50.03174591064453,8800,88.25244140625,107500,97.5853271484375,44400,34.868919372558594,4542700,100.52973175048828,237200,15.316308975219727,48988876,89.95343780517578,380700,73.39835357666016,31300,30.957115173339844,9713900,53.1631965637207,2972400
2014-08-18,102.74923706054688,258800,50.336158752441406,24100,89.71810913085938,1012200,98.4895248413086,210300,35.072547912597656,4427600,101.36259460449219,304300,15.485885620117188,30915826,90.87413024902344,414000,73.6435546875,38400,30.87598419189453,8190800,53.68626403808594,2328200
2014-08-19,103.49627685546875,117300,50.34395980834961,67900,89.9782943725586,94400,99.22367858886719,66000,35.16654586791992,2627900,102.0537109375,152200,15.513018608093262,24872847,91.56692504882812,271000,73.3560562133789,25700,31.266904830932617,7718700,53.797813415527344,1893300
2014-08-20,103.74775695800781,129200,50.25029754638672,7700,90.64608764648438,84400,99.64446258544922,38300,35.14304733276367,5580000,102.00054931640625,130500,15.553718566894531,32671479,91.58512878417969,220100,73.40678405761719,30600,31.333301544189453,5587000,54.04193115234375,2361100
2014-08-21,103.79212951660156,89000,50.20346450805664,29000,90.61140441894531,65100,99.554931640625,69600,35.205711364746094,1724000,101.9916763305664,168600,15.736862182617188,46030414,92.02268981933594,242500,73.55054473876953,27300,31.407062530517578,8549100,53.95824432373047,2436900
2014-08-22,103.1634292602539,134400,49.97711944580078,7500,90.342529296875,211000,99.7339859008789,51700,35.11954116821289,5176500,102.1246109008789,113600,15.682597160339355,30347351,92.07740783691406,674900,73.5251693725586,28400,31.31117820739746,6889900,53.52583312988281,2568700
2014-08-25,104.13975524902344,107700,50.10200881958008,25100,90.68074798583984,89300,100.0562973022461,296100,35.31534957885742,1985200,103.01947021484375,190900,15.818258285522461,33893123,92.08650207519531,293500,73.8549575805664,29200,31.52506446838379,6878600,53.40729522705078,1913700
2014-08-26,104.63530731201172,110100,50.289329528808594,7600,90.4639663696289,101300,100.14579772949219,55200,35.2918586730957,1792300,103.5865478515625,181300,15.852174758911133,17016729,92.27794647216797,300000,74.09172058105469,36700,31.14889907836914,6534400,53.511898040771484,1762400
2014-08-27,104.56134796142578,227300,50.42202377319336,33200,90.38589477539062,111600,100.21741485595703,48900,35.30751037597656,2054500,103.54224395751953,124500,15.818258285522461,21784145,92.10472106933594,222600,74.48915100097656,29700,31.488189697265625,5242200,53.54676818847656,1527300
2014-08-28,104.55392456054688,128100,50.06297302246094,15300,90.12574005126953,56600,100.0473403930664,46900,35.32318115234375,2797700,103.33846282958984,167500,15.77077579498291,25850015,91.91332244873047,237900,74.37078857421875,26400,31.71685791015625,10312200,53.539798736572266,2491900
2014-08-29,105.21959686279297,115000,50.047359466552734,13600,90.15174865722656,53300,100.0562973022461,63200,35.3466911315918,3076400,103.81693267822266,136500,15.845389366149902,28003280,92.46025085449219,247800,74.76821899414062,39900,31.923381805419922,5856500,53.82572937011719,1857400
2014-09-02,103.82913208007812,312100,49.79759216308594,18800,90.49864196777344,80600,100.43228912353516,90300,35.36235427856445,11691900,103.81693267822266,172200,15.906441688537598,36352415,92.66990661621094,318400,74.7343978881836,57400,31.635725021362305,12781700,53.83269119262695,2356800
2014-09-03,104.22850799560547,163200,50.03174591064453,8400,90.2731704711914,191100,100.0473403930664,85500,35.38583755493164,2391400,104.13587188720703,210100,15.879308700561523,24151728,92.06826782226562,279200,74.67518615722656,43600,31.790599822998047,8467000,53.97216796875,2254000
2014-09-04,102.74923706054688,152200,49.74296188354492,13500,90.32518768310547,138700,100.34276580810547,77200,35.495487213134766,4379600,103.49795532226562,207900,15.892871856689453,31148855,91.94977569580078,215100,74.64982604980469,25200,31.775856018066406,9236700,53.769927978515625,2032500
2014-09-05,103.45931243896484,75200,49.774173736572266,15900,90.58538818359375,48200,100.69192504882812,37500,35.699134826660156,5067000,104.00301361083984,132700,15.913225173950195,30005256,92.46936798095703,198400,75.11489868164062,58300,32.174156188964844,9054200,54.34180450439453,2285600
2014-09-08,101.8616943359375,149100,49.36830139160156,13800,90.5506820678711,97400,100.30696868896484,54100,35.43283462524414,4229500,104.25994873046875,196600,15.920003890991211,26755908,92.70638275146484,211100,74.9711685180664,31000,31.98238754272461,6788400,54.28601837158203,3472300
2014-09-09,101.28478240966797,252600,48.99365997314453,8100,90.09103393554688,57700,99.36689758300781,44200,35.3466911315918,3452700,103.81693267822266,238600,15.757213592529297,38428619,91.97711181640625,288300,74.12555694580078,36700,31.61357879638672,13414500,53.95126724243164,2389600
2014-09-10,101.12944793701172,246900,49.04829788208008,13700,90.21246337890625,101700,99.68921661376953,45600,35.518985748291016,4186400,104.65867614746094,144700,15.838608741760254,38567107,92.74280548095703,379900,74.07482147216797,45900,31.473440170288086,10540400,53.100433349609375,3369300
2014-09-11,101.28478240966797,175700,48.86876678466797,12000,90.3165283203125,67800,99.95779418945312,23800,35.534645080566406,3924700,104.47258758544922,458500,15.879308700561523,36650440,92.88866424560547,748800,74.65829467773438,29000,31.73898696899414,9360500,53.142242431640625,3158100
2014-09-12,99.76115417480469,203800,48.61119079589844,7300,89.9089126586914,87500,99.64446258544922,40400,35.28402328491211,5778400,103.68402862548828,175700,15.865744590759277,42971009,92.46936798095703,187400,74.56526947021484,30300,31.17102813720703,17442500,51.510353088378906,5664200
2014-09-15,100.38983154296875,170300,48.65022277832031,11900,89.69209289550781,90800,99.12519073486328,70200,35.45631790161133,6105500,103.17012786865234,191400,15.858956336975098,25694294,91.66717529296875,254400,73.86341094970703,52400,31.266904830932617,10828200,51.2592658996582,4031200
2014-09-16,101.57325744628906,287400,48.87657165527344,10100,90.20378875732422,85900,99.554931640625,29300,35.72262954711914,8388400,104.49031829833984,109100,15.92679214477539,39350392,92.31439208984375,231300,74.24394226074219,44000,31.665224075317383,12227800,51.76140213012695,3866000
2014-09-17,101.15165710449219,201100,48.68924331665039,45900,90.4813003540039,86900,99.63548278808594,63400,35.64430236816406,10476000,104.66749572753906,197900,15.99461555480957,54889305,92.43289947509766,231900,74.40460968017578,58800,31.60620880126953,15543400,51.74745559692383,3340200
2014-09-18,100.56732940673828,118700,48.9780387878418,6400,90.97564697265625,88800,99.98466491699219,74000,35.71479415893555,6364600,105.45609283447266,192600,16.150625228881836,63655749,93.07099151611328,231100,74.9711685180664,29800,31.377553939819336,12497600,51.294158935546875,3321000
2014-09-19,100.52297973632812,233200,48.65022277832031,4400,90.63740539550781,135600,99.93094635009766,53800,35.80701446533203,5411900,105.47380828857422,174200,16.108396530151367,62190612,92.66990661621094,198900,75.22486114501953,43300,31.660371780395508,9657400,51.356903076171875,3465500
2014-09-22,98.9401626586914,203200,48.0804328918457,7900,89.49262237548828,68600,98.40899658203125,66700,35.74394607543945,6516500,104.7649917602539,258100,15.999427795410156,39775087,91.84039306640625,271000,74.7343978881836,49400,31.422212600708008,12310700,50.95241165161133,2511100
2014-09-23,98.64431762695312,179600,47.96335220336914,7000,88.76410675048828,72900,97.85391998291016,35800,35.428688049316406,6715600,104.13587188720703,137800,15.890438079833984,39927485,91.55780029296875,268200,74.08328247070312,39500,31.332910537719727,9807900,50.582801818847656,5408600
2014-09-24,98.8144302368164,215100,48.25215148925781,67300,89.18910217285156,133800,98.59698486328125,39800,35.88582992553711,14707300,105.92567443847656,152000,15.97899341583252,44279193,92.23235321044922,219100,74.33697509765625,30200,31.22126579284668,8346800,50.44765853881836,4459300
2014-09-25,97.24640655517578,333500,47.35453796386719,17100,87.87084197998047,149600,97.22721099853516,79900,35.41291046142578,11438400,104.21564483642578,309500,15.713351249694824,66656804,90.1631088256836,400400,73.20384979248047,46600,31.035188674926758,9645200,50.22239685058594,5149900
2014-09-26,98.46681213378906,206300,47.448211669921875,22100,88.61669158935547,82500,98.20307159423828,44900,35.546905517578125,3935200,104.51690673828125,211800,15.863204002380371,49182020,91.22962951660156,180700,73.6435546875,27700,31.079849243164062,6809700,50.89814758300781,3992400
2014-09-29,98.22270965576172,1033500,46.96428298950195,36000,88.27847290039062,266900,97.72856903076172,223800,35.53902053833008,11255800,104.4460220336914,307400,15.808710098266602,47184969,91.13848114013672,381600,73.60973358154297,34000,31.28080177307129,5575000,50.827754974365234,3798600
2014-09-30,96.98015594482422,239400,46.745723724365234,16700,87.95758056640625,120600,97.13768005371094,85700,35.554805755615234,7122400,103.65742492675781,200600,15.781468391418457,40730589,91.22962951660156,902500,73.8211441040039,37200,31.325450897216797,11610400,50.5743522644043,4720400
2014-10-01,94.99793243408203,425600,45.88716125488281,18900,86.25774383544922,261000,95.81266784667969,177200,35.33409881591797,18044800,102.59420776367188,350600,15.59075927734375,63257889,89.72555541992188,585400,72.62037658691406,59600,31.504079818725586,17635700,50.6165885925293,6004400
2014-10-02,94.63550567626953,395500,45.66080093383789,31900,86.29242706298828,155000,96.3319320678711,105300,35.39715576171875,16950100,102.47014617919922,288800,15.63162612915039,69509769,89.76199340820312,388800,72.95016479492188,53200,31.459415435791016,13244700,50.53211212158203,4035000
2014-10-03,94.50238800048828,338400,45.37981414794922,13000,87.35049438476562,113400,97.63007354736328,92100,35.814884185791016,9134100,104.4017105102539,335800,15.856388092041016,62092379,90.5641860961914,339900,73.49982452392578,65500,31.660371780395508,9176200,50.84885025024414,3338400
2014-10-06,94.57637786865234,360100,45.66080093383789,89700,87.02092742919922,139600,97.14664459228516,89500,35.83064651489258,6884100,103.92325592041016,430500,15.808710098266602,40801003,90.43657684326172,424100,73.25456237792969,32300,31.660371780395508,5522100,50.98258972167969,2874400
2014-10-07,93.21543884277344,340900,44.93490982055664,141700,85.0175552368164,129500,95.67839813232422,91500,35.61785125732422,11318600,102.29295349121094,285900,15.543079376220703,63099706,88.90513610839844,291100,72.66268157958984,37800,31.615713119506836,12225800,50.58138656616211,2711000
2014-10-08,94.00685119628906,498400,45.676414489746094,9300,86.24906921386719,450100,97.09291076660156,100700,36.138038635253906,9800300,104.7827377319336,311100,15.835960388183594,72327897,90.58242797851562,374800,73.44905853271484,47800,32.3301887512207,17576500,51.679447174072266,4952700
2014-10-09,90.42701721191406,493300,44.57587814331055,28300,84.32376861572266,235700,94.9442367553711,141900,35.775482177734375,15077400,102.69165802001953,446600,15.502208709716797,110277904,89.00540924072266,473400,71.74095153808594,46900,31.801774978637695,15774100,51.679447174072266,4812800
2014-10-10,89.19927215576172,577300,43.615821838378906,24600,82.99684143066406,371700,93.94153594970703,120200,35.94887924194336,11403400,101.83220672607422,470400,15.379611015319824,76225243,86.33451080322266,724800,70.70932006835938,53200,31.95063018798828,18274400,51.72871017456055,4856500
2014-10-13,86.3516845703125,447700,43.44410705566406,105600,81.6092300415039,255700,92.03457641601562,153800,35.45233154296875,20244600,99.61710357666016,437200,15.243391036987305,70603882,85.26799011230469,470000,70.0582046508789,47900,31.920852661132812,17113500,51.777992248535156,4322300
2014-10-14,85.25701904296875,783200,43.951446533203125,79200,82.8147201538086,651400,92.75080871582031,1239200,35.436561584472656,12854000,99.06776428222656,929000,15.304689407348633,78074944,85.56879425048828,745100,70.65858459472656,80100,32.21111297607422,22008500,52.615631103515625,4833400
2014-10-15,85.90049743652344,652000,44.06853485107422,35000,82.78003692626953,447600,92.24047088623047,228500,35.01095199584961,22241300,98.45642852783203,752100,15.011805534362793,134405258,85.249755859375,590700,71.01374053955078,77000,31.786893844604492,22855700,52.41149139404297,6098400
2014-10-16,87.5572738647461,521300,44.01388931274414,26700,83.53453063964844,199900,92.56278991699219,90000,34.7508544921875,19593400,98.27923583984375,478500,15.011805534362793,101397347,84.87602233886719,468400,71.0221939086914,55800,31.81666374206543,20875600,52.4959716796875,4380100
2014-10-17,88.2081298828125,603200,44.443172454833984,13800,84.96553802490234,276600,93.50285339355469,145200,35.17646408081055,12534400,99.73230743408203,366800,15.20252513885498,65796704,85.81489562988281,387900,71.53800201416016,62600,32.00273132324219,15615700,52.55930709838867,3592900
2014-10-20,88.96996307373047,363100,44.731990814208984,36500,85.30376434326172,1595100,94.76518249511719,301800,35.68088912963867,17229300,100.9461669921875,1462100,15.291057586669922,60934746,86.41657257080078,1116800,72.07918548583984,26700,32.449275970458984,10474300,53.36174011230469,3538000
2014-10-21,91.63262176513672,487100,45.37200927734375,24500,87.37651062011719,127600,96.5646743774414,89000,35.83064651489258,13863600,103.57768249511719,552800,15.577133178710938,62988547,88.31262969970703,562600,72.92478942871094,40100,32.5609130859375,10088000,53.8474235534668,3590600
2014-10-22,89.91670227050781,408200,44.8958854675293,51600,86.25774383544922,210500,95.71419525146484,156400,35.90946578979492,10426900,102.992919921875,375200,15.434096336364746,56880817,87.64717102050781,434700,72.29058837890625,62900,32.7618522644043,13948600,53.86149978637695,3685100
2014-10-23,91.50688934326172,388000,45.03638458251953,5800,87.97493743896484,93900,96.95862579345703,84200,35.88582992553711,12604800,104.79155731201172,292000,15.583942413330078,99572513,89.04187774658203,371800,72.34977722167969,36200,32.82139587402344,9462500,54.276790618896484,4636200
2014-10-24,91.23321533203125,270700,45.15346908569336,13100,88.71208953857422,113500,96.99441528320312,90400,36.18533706665039,9205600,106.22694396972656,266100,15.733793258666992,32770205,89.73467254638672,326300,72.58655548095703,44600,33.14142990112305,10616500,54.234561920166016,3367300
2014-10-27,89.30280303955078,345200,44.653926849365234,18300,88.70339965820312,99500,97.11978149414062,77700,36.27202224731445,4917200,106.35099029541016,354600,15.754222869873047,27325984,89.72555541992188,342300,73.0516586303711,32000,33.066993713378906,8312800,54.63578414916992,3241900
2014-10-28,91.38855743408203,284100,45.293949127197266,12200,90.40324401855469,105000,98.30152893066406,76000,36.413902282714844,5633500,107.2901611328125,375800,15.924503326416016,44604546,91.2022933959961,277700,74.31158447265625,55300,33.297725677490234,10774100,54.87510681152344,2537300
