Date,Adj Close,2-year,5-year,10-year,T10Y2Y,VIXCLS,STLFSI3
2018-04-03,17.8353328704834,2.28,2.6,2.79,0.51,21.1,
2018-04-04,19.12933349609375,2.28,2.61,2.79,0.51,20.06,
2018-04-05,20.381332397460938,2.3,2.64,2.83,0.53,18.94,
2018-04-06,19.953332901000977,2.27,2.58,2.77,0.5,21.49,0.0955
2018-04-09,19.310667037963867,2.29,2.6,2.78,0.49,21.77,
2018-04-10,20.31333351135254,2.32,2.62,2.8,0.48,20.47,
2018-04-11,20.062000274658203,2.32,2.62,2.79,0.47,20.24,
2018-04-12,19.60533332824707,2.34,2.67,2.83,0.49,18.49,
2018-04-13,20.022666931152344,2.37,2.67,2.82,0.45,17.41,-0.1227
2018-04-16,19.413999557495117,2.39,2.69,2.83,0.44,16.56,
2018-04-17,19.179332733154297,2.41,2.68,2.82,0.41,15.25,
2018-04-18,19.55666732788086,2.42,2.73,2.87,0.45,15.6,
2018-04-19,20.005332946777344,2.44,2.77,2.92,0.48,15.96,
2018-04-20,19.349332809448242,2.46,2.8,2.96,0.5,16.88,-0.381
2018-04-23,18.891332626342773,2.49,2.83,2.98,0.49,16.34,
2018-04-24,18.8973331451416,2.48,2.83,3.0,0.52,18.02,
2018-04-25,18.71266746520996,2.49,2.84,3.03,0.54,17.84,
2018-04-26,19.031999588012695,2.49,2.82,3.0,0.51,16.24,
2018-04-27,19.60533332824707,2.49,2.8,2.96,0.47,15.41,-0.3581
2018-04-30,19.593332290649414,2.49,2.79,2.95,0.46,15.93,
2018-05-01,19.994667053222656,2.5,2.82,2.97,0.47,15.49,
2018-05-02,20.07666778564453,2.49,2.8,2.97,0.48,15.97,
2018-05-03,18.963333129882812,2.49,2.78,2.94,0.45,15.9,
2018-05-04,19.606000900268555,2.51,2.78,2.95,0.44,14.77,-0.173
2018-05-07,20.184667587280273,2.49,2.78,2.95,0.46,14.75,
2018-05-08,20.131332397460938,2.51,2.81,2.97,0.46,14.71,
2018-05-09,20.456666946411133,2.54,2.84,3.0,0.46,13.42,
2018-05-10,20.334667205810547,2.54,2.83,2.97,0.43,13.23,
2018-05-11,20.070667266845703,2.54,2.84,2.97,0.43,12.65,-0.4501
2018-05-14,19.46466636657715,2.55,2.85,3.0,0.45,12.93,
2018-05-15,18.94533348083496,2.58,2.92,3.08,0.5,14.63,
2018-05-16,19.09866714477539,2.58,2.94,3.09,0.51,13.42,
2018-05-17,18.96933364868164,2.57,2.94,3.11,0.54,13.43,
2018-05-18,18.454666137695312,2.55,2.9,3.06,0.51,13.42,-0.5526
2018-05-21,18.965999603271484,2.58,2.9,3.06,0.48,13.08,
2018-05-22,18.333999633789062,2.59,2.9,3.06,0.47,13.22,
2018-05-23,18.60466766357422,2.53,2.83,3.01,0.48,12.58,
2018-05-24,18.523332595825195,2.5,2.82,2.98,0.48,12.53,
2018-05-25,18.59000015258789,2.48,2.76,2.93,0.45,13.22,-0.3573
2018-05-29,18.917333602905273,2.32,2.58,2.77,0.45,17.02,
2018-05-30,19.447999954223633,2.42,2.67,2.84,0.42,14.94,
2018-05-31,18.98200035095215,2.4,2.68,2.83,0.43,15.43,
2018-06-01,19.454666137695312,2.47,2.74,2.89,0.42,13.46,0.0754
2018-06-04,19.78266716003418,2.52,2.78,2.94,0.42,12.74,
2018-06-05,19.408666610717773,2.49,2.76,2.92,0.43,12.4,
2018-06-06,21.299999237060547,2.52,2.81,2.97,0.45,11.64,
2018-06-07,21.07266616821289,2.5,2.77,2.93,0.43,12.13,
2018-06-08,21.17733383178711,2.5,2.77,2.93,0.43,12.18,-0.669
2018-06-11,22.139999389648438,2.52,2.8,2.96,0.44,12.35,
2018-06-12,22.851333618164062,2.54,2.81,2.96,0.42,12.34,
2018-06-13,22.985332489013672,2.59,2.85,2.98,0.39,12.94,
2018-06-14,23.847999572753906,2.59,2.81,2.94,0.35,12.12,
2018-06-15,23.878000259399414,2.55,2.81,2.93,0.38,11.98,-0.5133
2018-06-18,24.722000122070312,2.56,2.8,2.92,0.36,12.31,
2018-06-19,23.503332138061523,2.54,2.77,2.89,0.35,13.35,
2018-06-20,24.148000717163086,2.56,2.8,2.93,0.37,12.79,
2018-06-21,23.167333602905273,2.56,2.77,2.9,0.34,14.64,
2018-06-22,22.242000579833984,2.56,2.77,2.9,0.34,13.77,-0.4104
2018-06-25,22.200666427612305,2.54,2.75,2.87,0.33,17.33,
2018-06-26,22.799999237060547,2.53,2.75,2.88,0.35,15.92,
2018-06-27,22.96666717529297,2.52,2.71,2.83,0.31,17.91,
2018-06-28,23.32866668701172,2.52,2.73,2.84,0.32,16.85,
2018-06-29,22.863332748413086,2.52,2.73,2.85,0.33,16.09,-0.1651
2018-07-02,22.33799934387207,2.57,2.75,2.87,0.3,15.6,
2018-07-03,20.724000930786133,2.53,2.72,2.83,0.3,16.14,
2018-07-05,20.610666275024414,2.55,2.74,2.84,0.29,14.97,
2018-07-06,20.593332290649414,2.53,2.71,2.82,0.29,13.37,-0.5623
2018-07-09,21.233999252319336,2.57,2.75,2.86,0.29,12.69,
2018-07-10,21.49799919128418,2.59,2.77,2.87,0.28,12.64,
2018-07-11,21.263999938964844,2.58,2.74,2.85,0.27,13.63,
2018-07-12,21.11400032043457,2.6,2.75,2.85,0.25,12.58,
2018-07-13,21.257999420166016,2.59,2.73,2.83,0.24,12.18,-0.7972
2018-07-16,20.67333221435547,2.59,2.75,2.85,0.26,12.83,
2018-07-17,21.512666702270508,2.62,2.76,2.86,0.24,12.06,
2018-07-18,21.59000015258789,2.6,2.77,2.88,0.28,12.1,
2018-07-19,21.34866714477539,2.6,2.74,2.84,0.24,12.87,
2018-07-20,20.905332565307617,2.6,2.77,2.89,0.29,12.86,-0.8189
2018-07-23,20.213333129882812,2.64,2.83,2.96,0.32,12.62,
2018-07-24,19.82866668701172,2.63,2.83,2.95,0.32,12.41,
2018-07-25,20.582666397094727,2.66,2.82,2.94,0.28,12.29,
2018-07-26,20.44333267211914,2.69,2.86,2.98,0.29,12.14,
2018-07-27,19.812000274658203,2.67,2.84,2.96,0.29,13.03,-0.9467
2018-07-30,19.344667434692383,2.66,2.85,2.98,0.32,14.26,
2018-07-31,19.875999450683594,2.67,2.85,2.96,0.29,12.83,
2018-08-01,20.055999755859375,2.67,2.87,3.0,0.33,13.15,
2018-08-02,23.30266761779785,2.66,2.85,2.98,0.32,12.19,
2018-08-03,23.211332321166992,2.63,2.82,2.95,0.32,11.64,-0.756
2018-08-06,22.799333572387695,2.64,2.8,2.94,0.3,11.27,
2018-08-07,25.30466651916504,2.68,2.84,2.98,0.3,10.93,
2018-08-08,24.689332962036133,2.68,2.83,2.96,0.28,10.85,
2018-08-09,23.496667861938477,2.64,2.8,2.93,0.29,11.27,
2018-08-10,23.69933319091797,2.61,2.75,2.87,0.26,13.16,-0.8027
2018-08-13,23.76066780090332,2.61,2.75,2.88,0.27,14.78,
2018-08-14,23.176000595092773,2.63,2.77,2.89,0.26,13.31,
2018-08-15,22.57933235168457,2.61,2.73,2.86,0.25,14.64,
2018-08-16,22.363332748413086,2.63,2.75,2.87,0.24,13.45,
2018-08-17,20.366666793823242,2.61,2.75,2.87,0.26,12.64,-0.602
2018-08-20,20.562667846679688,2.6,2.7,2.82,0.22,12.49,
2018-08-21,21.459999084472656,2.61,2.73,2.85,0.24,12.86,
2018-08-22,21.44266700744629,2.6,2.7,2.82,0.22,12.25,
2018-08-23,21.34000015258789,2.61,2.72,2.82,0.21,12.41,
2018-08-24,21.521333694458008,2.63,2.72,2.82,0.19,11.99,-0.785
2018-08-27,21.284666061401367,2.67,2.74,2.85,0.18,12.16,
2018-08-28,20.790666580200195,2.67,2.77,2.88,0.21,12.5,
2018-08-29,20.333999633789062,2.67,2.78,2.89,0.22,12.25,
2018-08-30,20.209999084472656,2.64,2.75,2.86,0.22,13.53,
2018-08-31,20.110666275024414,2.62,2.74,2.86,0.24,12.86,-0.9018
2018-09-04,19.26333236694336,2.66,2.78,2.9,0.24,13.16,
2018-09-05,18.715999603271484,2.66,2.77,2.9,0.24,13.91,
2018-09-06,18.729999542236328,2.64,2.76,2.88,0.24,14.65,
2018-09-07,17.549333572387695,2.71,2.82,2.94,0.23,14.88,-0.812
2018-09-10,19.03333282470703,2.73,2.83,2.94,0.21,14.16,
2018-09-11,18.62933349609375,2.76,2.87,2.98,0.22,13.22,
2018-09-12,19.369333267211914,2.74,2.87,2.97,0.23,13.14,
2018-09-13,19.297332763671875,2.76,2.87,2.97,0.21,12.37,
2018-09-14,19.68000030517578,2.78,2.9,2.99,0.21,12.07,-0.9339
2018-09-17,19.6560001373291,2.78,2.89,2.99,0.21,13.68,
2018-09-18,18.997333526611328,2.81,2.94,3.05,0.24,12.79,
2018-09-19,19.934667587280273,2.81,2.96,3.08,0.27,11.75,
2018-09-20,19.8886661529541,2.81,2.96,3.07,0.26,11.8,
2018-09-21,19.940000534057617,2.81,2.95,3.07,0.26,11.68,-1.0701
2018-09-24,19.978666305541992,2.83,2.96,3.08,0.25,12.2,
2018-09-25,20.06599998474121,2.83,2.99,3.1,0.27,12.42,
2018-09-26,20.6386661529541,2.83,2.96,3.06,0.23,12.89,
2018-09-27,20.501333236694336,2.83,2.96,3.06,0.23,12.41,
2018-09-28,17.65133285522461,2.81,2.94,3.05,0.24,12.12,-0.9743
2018-10-01,20.713333129882812,2.82,2.96,3.09,0.27,12.0,
2018-10-02,20.06800079345703,2.82,2.94,3.05,0.23,12.05,
2018-10-03,19.65333366394043,2.85,3.02,3.15,0.3,11.61,
2018-10-04,18.788667678833008,2.87,3.05,3.19,0.32,14.22,
2018-10-05,17.463333129882812,2.88,3.07,3.23,0.35,14.82,-1.0656
2018-10-08,16.70400047302246,,,,0.35,15.69,
2018-10-09,17.520000457763672,2.88,3.05,3.21,0.33,15.95,
2018-10-10,17.125333786010742,2.88,3.05,3.22,0.34,22.96,
2018-10-11,16.815332412719727,2.85,3.0,3.14,0.29,24.98,
2018-10-12,17.25200080871582,2.85,3.0,3.15,0.3,21.31,-0.6895
2018-10-15,17.305999755859375,2.85,3.01,3.16,0.31,21.3,
2018-10-16,18.439332962036133,2.87,3.02,3.16,0.29,17.62,
2018-10-17,18.118667602539062,2.89,3.04,3.19,0.3,17.4,
2018-10-18,17.5939998626709,2.87,3.03,3.17,0.3,20.06,
2018-10-19,17.333332061767578,2.92,3.05,3.2,0.28,19.89,-0.7538
2018-10-22,17.39666748046875,2.92,3.05,3.2,0.28,19.64,
2018-10-23,19.609333038330078,2.89,3.01,3.17,0.28,20.71,
2018-10-24,19.233333587646484,2.84,2.94,3.1,0.26,25.23,
2018-10-25,20.99066734313965,2.86,2.98,3.14,0.28,24.22,
2018-10-26,22.059999465942383,2.81,2.91,3.08,0.27,24.16,-0.4701
2018-10-29,22.323333740234375,2.81,2.91,3.08,0.27,24.7,
2018-10-30,21.99333381652832,2.84,2.94,3.12,0.28,23.35,
2018-10-31,22.488000869750977,2.87,2.98,3.15,0.28,21.23,
2018-11-01,22.95199966430664,2.84,2.96,3.14,0.3,19.34,
2018-11-02,23.0939998626709,2.91,3.04,3.22,0.31,19.51,-0.5549
2018-11-05,22.760000228881836,2.91,3.03,3.2,0.29,19.96,
2018-11-06,22.737333297729492,2.93,3.05,3.22,0.29,19.91,
2018-11-07,23.21066665649414,2.96,3.07,3.22,0.26,16.36,
2018-11-08,23.426666259765625,2.98,3.09,3.24,0.26,16.72,
2018-11-09,23.367332458496094,2.94,3.05,3.19,0.25,17.36,-0.8909
2018-11-12,22.0853328704834,,,,0.25,20.45,
2018-11-13,22.582000732421875,2.89,2.99,3.14,0.25,20.02,
2018-11-14,22.933332443237305,2.86,2.95,3.12,0.26,21.25,
2018-11-15,23.229333877563477,2.86,2.94,3.11,0.25,19.98,
2018-11-16,23.62066650390625,2.81,2.9,3.08,0.27,18.14,-0.277
2018-11-19,23.564666748046875,2.79,2.87,3.06,0.27,20.1,
2018-11-20,23.166000366210938,2.79,2.88,3.06,0.27,22.48,
2018-11-21,22.54599952697754,2.81,2.89,3.06,0.25,20.8,
2018-11-23,21.722000122070312,2.81,2.88,3.05,0.24,21.52,-0.2668
2018-11-26,23.066667556762695,2.84,2.9,3.07,0.23,18.9,
2018-11-27,22.92799949645996,2.83,2.89,3.06,0.23,19.02,
2018-11-28,23.191333770751953,2.81,2.87,3.06,0.25,18.49,
2018-11-29,22.744667053222656,2.81,2.85,3.03,0.22,18.79,
2018-11-30,23.365333557128906,2.8,2.84,3.01,0.21,18.07,-0.5534
2018-12-03,23.89933204650879,2.83,2.83,2.98,0.15,16.44,
2018-12-04,23.979999542236328,2.8,2.79,2.91,0.11,20.74,
2018-12-06,24.20400047302246,2.75,2.75,2.87,0.12,21.19,
2018-12-07,23.864667892456055,2.72,2.7,2.85,0.13,23.23,-0.098
2018-12-10,24.343332290649414,2.72,2.71,2.85,0.13,22.64,
2018-12-11,24.450666427612305,2.78,2.75,2.89,0.11,21.76,
2018-12-12,24.440000534057617,2.77,2.77,2.91,0.14,21.46,
2018-12-13,25.119333267211914,2.75,2.75,2.91,0.16,20.65,
2018-12-14,24.380666732788086,2.73,2.73,2.89,0.16,21.63,-0.1197
2018-12-17,23.22800064086914,2.7,2.69,2.86,0.16,24.52,
2018-12-18,22.468666076660156,2.65,2.65,2.82,0.17,25.58,
2018-12-19,22.197999954223633,2.63,2.62,2.77,0.14,25.58,
2018-12-20,21.025333404541016,2.67,2.65,2.79,0.12,28.38,
2018-12-21,21.31800079345703,2.63,2.64,2.79,0.16,30.11,0.2455
2018-12-24,19.69266700744629,2.55,2.58,2.74,0.19,36.07,
2018-12-26,21.73933219909668,2.61,2.67,2.81,0.2,30.41,
2018-12-27,21.075332641601562,2.56,2.6,2.77,0.21,29.96,
2018-12-28,22.257999420166016,2.52,2.56,2.72,0.2,28.34,0.3447
2018-12-31,22.18666648864746,2.48,2.51,2.69,0.21,25.42,
2019-01-02,20.674667358398438,2.5,2.49,2.66,0.16,23.22,
2019-01-03,20.02400016784668,2.39,2.37,2.56,0.17,25.45,
2019-01-04,21.179332733154297,2.5,2.49,2.67,0.17,21.38,0.0654
2019-01-07,22.33066749572754,2.53,2.53,2.7,0.17,21.4,
2019-01-08,22.356666564941406,2.58,2.58,2.73,0.15,20.47,
2019-01-09,22.568666458129883,2.56,2.57,2.74,0.18,19.98,
2019-01-10,22.99799919128418,2.56,2.56,2.74,0.18,19.5,
2019-01-11,23.150667190551758,2.55,2.52,2.71,0.16,18.19,-0.5447
2019-01-14,22.293333053588867,2.53,2.53,2.71,0.18,19.07,
2019-01-15,22.961999893188477,2.53,2.53,2.72,0.19,18.6,
2019-01-16,23.06999969482422,2.55,2.54,2.73,0.18,19.04,
2019-01-17,23.15399932861328,2.56,2.58,2.75,0.19,18.06,
2019-01-18,20.150667190551758,2.62,2.62,2.79,0.17,17.8,-0.4231
2019-01-22,19.92799949645996,2.58,2.57,2.74,0.16,20.8,
2019-01-23,19.172666549682617,2.58,2.59,2.76,0.18,19.52,
2019-01-24,19.43400001525879,2.56,2.55,2.72,0.16,18.89,
2019-01-25,19.80266761779785,2.6,2.59,2.76,0.16,17.42,-0.3008
2019-01-28,19.7586669921875,2.6,2.58,2.75,0.15,18.87,
2019-01-29,19.83066749572754,2.56,2.55,2.72,0.16,19.13,
2019-01-30,20.584667205810547,2.52,2.49,2.7,0.18,17.66,
2019-01-31,20.468000411987305,2.45,2.43,2.63,0.18,16.57,
2019-02-01,20.81399917602539,2.52,2.51,2.7,0.18,16.14,-0.2354
2019-02-04,20.859333038330078,2.53,2.53,2.73,0.2,15.73,
2019-02-05,21.42333221435547,2.53,2.51,2.71,0.18,15.57,
2019-02-06,21.148000717163086,2.52,2.5,2.7,0.18,15.38,
2019-02-07,20.500667572021484,2.48,2.46,2.65,0.17,16.37,
2019-02-08,20.386667251586914,2.45,2.44,2.63,0.18,15.72,-0.3553
2019-02-11,20.856000900268555,2.48,2.47,2.65,0.17,15.97,
2019-02-12,20.78733253479004,2.5,2.49,2.68,0.18,15.43,
2019-02-13,20.544666290283203,2.53,2.53,2.71,0.18,15.65,
2019-02-14,20.251333236694336,2.5,2.48,2.66,0.16,16.22,
2019-02-15,20.525333404541016,2.52,2.49,2.66,0.14,14.91,-0.4154
2019-02-19,20.375999450683594,2.5,2.47,2.65,0.15,14.88,
2019-02-20,20.17066764831543,2.5,2.47,2.65,0.15,14.02,
2019-02-21,19.415332794189453,2.53,2.51,2.69,0.16,14.46,
2019-02-22,19.6473331451416,2.48,2.47,2.65,0.17,13.51,-0.5119
2019-02-25,19.917999267578125,2.51,2.48,2.67,0.16,14.85,
2019-02-26,19.857332229614258,2.48,2.45,2.64,0.16,15.17,
2019-02-27,20.982667922973633,2.5,2.49,2.69,0.19,14.7,
2019-02-28,21.325332641601562,2.52,2.52,2.73,0.21,14.7,
2019-03-01,19.652666091918945,2.55,2.56,2.76,0.21,13.57,-0.561
2019-03-04,19.02400016784668,2.55,2.53,2.72,0.17,14.63,
2019-03-05,18.43600082397461,2.55,2.53,2.72,0.17,14.74,
2019-03-06,18.416000366210938,2.52,2.49,2.69,0.17,15.74,
2019-03-07,18.439332962036133,2.47,2.44,2.64,0.17,16.59,
2019-03-08,18.94266700744629,2.45,2.42,2.62,0.17,16.05,-0.3626
2019-03-11,19.39466667175293,2.47,2.44,2.64,0.17,14.33,
2019-03-12,18.890666961669922,2.45,2.41,2.61,0.16,13.77,
2019-03-13,19.263999938964844,2.45,2.42,2.61,0.16,13.41,
2019-03-14,19.33066749572754,2.46,2.43,2.63,0.17,13.5,
2019-03-15,18.36199951171875,2.43,2.4,2.59,0.16,12.88,-0.4199
2019-03-18,17.965999603271484,2.45,2.42,2.6,0.15,13.1,
2019-03-19,17.83133316040039,2.46,2.42,2.61,0.15,13.56,
2019-03-20,18.239999771118164,2.4,2.34,2.54,0.14,13.91,
2019-03-21,18.26799964904785,2.41,2.34,2.54,0.13,13.63,
2019-03-22,17.635332107543945,2.31,2.24,2.44,0.13,16.48,-0.4226
2019-03-25,17.3613338470459,2.26,2.21,2.43,0.17,16.33,
2019-03-26,17.851333618164062,2.24,2.18,2.41,0.17,14.68,
2019-03-27,18.32200050354004,2.22,2.18,2.39,0.17,15.15,
2019-03-28,18.57466697692871,2.23,2.2,2.39,0.16,14.43,
2019-03-29,18.657333374023438,2.27,2.23,2.41,0.14,13.71,-0.0134
2019-04-01,19.278667449951172,2.33,2.31,2.49,0.16,13.4,
2019-04-02,19.058666229248047,2.3,2.28,2.48,0.18,13.36,
2019-04-03,19.45400047302246,2.33,2.32,2.52,0.19,13.74,
2019-04-04,17.851999282836914,2.33,2.32,2.51,0.18,13.58,
2019-04-05,18.33066749572754,2.35,2.31,2.5,0.15,12.82,-0.6483
2019-04-08,18.213333129882812,2.36,2.33,2.52,0.16,13.18,
2019-04-09,18.15399932861328,2.35,2.31,2.51,0.16,14.28,
2019-04-10,18.40399932861328,2.31,2.28,2.48,0.17,13.3,
2019-04-11,17.89466667175293,2.35,2.31,2.51,0.16,13.02,
2019-04-12,17.84666633605957,2.4,2.38,2.56,0.16,12.01,-0.5476
2019-04-15,17.7586669921875,2.4,2.37,2.55,0.15,12.32,
2019-04-16,18.224000930786133,2.41,2.41,2.6,0.19,12.18,
2019-04-17,18.082000732421875,2.4,2.4,2.59,0.19,12.6,
2019-04-18,18.21733283996582,2.38,2.38,2.57,0.19,12.09,
2019-04-22,17.516666412353516,2.38,2.39,2.59,0.21,12.42,
2019-04-23,17.593332290649414,2.36,2.36,2.57,0.21,12.28,
2019-04-24,17.243999481201172,2.32,2.32,2.53,0.21,13.14,
2019-04-25,16.5086669921875,2.33,2.33,2.54,0.21,13.25,
2019-04-26,15.675999641418457,2.28,2.29,2.51,0.23,12.73,-0.4464
2019-04-29,16.097999572753906,2.3,2.32,2.54,0.24,13.11,
2019-04-30,15.912667274475098,2.27,2.28,2.51,0.24,13.12,
2019-05-01,15.600666999816895,2.31,2.31,2.52,0.21,14.8,
2019-05-02,16.273332595825195,2.35,2.34,2.55,0.2,14.42,
2019-05-03,17.00200080871582,2.33,2.33,2.54,0.21,12.87,-0.4943
2019-05-06,17.022666931152344,2.31,2.3,2.51,0.2,15.44,
2019-05-07,16.470666885375977,2.28,2.25,2.45,0.17,19.32,
2019-05-08,16.32266616821289,2.3,2.28,2.49,0.19,19.4,
2019-05-09,16.131999969482422,2.26,2.25,2.45,0.19,19.1,
2019-05-10,15.968000411987305,2.26,2.26,2.47,0.21,16.04,-0.1329
2019-05-13,15.133999824523926,2.18,2.18,2.4,0.22,20.55,
2019-05-14,15.487333297729492,2.2,2.2,2.42,0.22,18.06,
2019-05-15,15.463333129882812,2.16,2.15,2.37,0.21,16.44,
2019-05-16,15.222000122070312,2.2,2.18,2.4,0.2,15.29,
2019-05-17,14.0686674118042,2.2,2.17,2.39,0.19,15.96,-0.0519
2019-05-20,13.690667152404785,2.21,2.21,2.41,0.2,16.31,
2019-05-21,13.67199993133545,2.26,2.23,2.43,0.17,14.95,
2019-05-22,12.84866714477539,2.23,2.19,2.39,0.16,14.75,
2019-05-23,13.03266716003418,2.12,2.11,2.31,0.19,16.92,
2019-05-24,12.708666801452637,2.16,2.12,2.32,0.16,15.85,-0.2024
2019-05-28,12.579999923706055,2.12,2.06,2.26,0.14,17.5,
2019-05-29,12.657333374023438,2.09,2.05,2.25,0.16,17.9,
2019-05-30,12.54800033569336,2.06,2.03,2.22,0.16,17.3,
2019-05-31,12.343999862670898,1.95,1.93,2.14,0.19,18.71,0.2379
2019-06-03,11.9313325881958,1.82,1.83,2.07,0.25,18.86,
2019-06-04,12.90666675567627,1.88,1.89,2.12,0.24,16.97,
2019-06-05,13.105999946594238,1.83,1.86,2.12,0.29,16.09,
2019-06-06,13.729999542236328,1.88,1.88,2.12,0.24,15.93,
2019-06-07,13.633333206176758,1.85,1.85,2.09,0.24,16.3,0.2173
2019-06-10,14.192000389099121,1.9,1.91,2.15,0.25,15.94,
2019-06-11,14.473333358764648,1.93,1.92,2.15,0.22,15.99,
2019-06-12,13.950667381286621,1.88,1.88,2.13,0.25,15.91,
2019-06-13,14.260666847229004,1.83,1.84,2.1,0.27,15.82,
2019-06-14,14.32800006866455,1.84,1.85,2.09,0.25,15.28,-0.0816
2019-06-17,15.001999855041504,1.86,1.85,2.09,0.23,15.35,
2019-06-18,14.982666969299316,1.86,1.83,2.06,0.2,15.15,
2019-06-19,15.095333099365234,1.74,1.77,2.03,0.29,14.33,
2019-06-20,14.641332626342773,1.72,1.74,2.01,0.29,14.75,
2019-06-21,14.790666580200195,1.77,1.8,2.07,0.3,15.4,0.1732
2019-06-24,14.909333229064941,1.72,1.75,2.02,0.3,15.26,
2019-06-25,14.650667190551758,1.71,1.73,2.0,0.29,16.28,
2019-06-26,14.618000030517578,1.77,1.8,2.05,0.28,16.21,
2019-06-27,14.855999946594238,1.74,1.76,2.01,0.27,15.82,
2019-06-28,14.897333145141602,1.75,1.76,2.0,0.25,15.08,0.197
2019-07-01,15.14466667175293,1.78,1.79,2.03,0.25,14.06,
2019-07-02,14.970000267028809,1.77,1.75,1.98,0.21,12.93,
2019-07-03,15.65999984741211,1.77,1.74,1.96,0.19,12.57,
2019-07-05,15.539999961853027,1.87,1.84,2.04,0.17,13.28,-0.0937
2019-07-08,15.355999946594238,1.88,1.86,2.05,0.17,13.96,
2019-07-09,15.337332725524902,1.92,1.88,2.07,0.15,14.09,
2019-07-10,15.928000450134277,1.82,1.82,2.07,0.25,13.03,
2019-07-11,15.90666675567627,1.85,1.88,2.13,0.28,12.93,
2019-07-12,16.338666915893555,1.84,1.86,2.12,0.28,12.39,-0.1363
2019-07-15,16.899999618530273,1.83,1.84,2.09,0.26,12.68,
2019-07-16,16.825332641601562,1.87,1.88,2.13,0.26,12.86,
2019-07-17,16.99066734313965,1.83,1.83,2.06,0.23,13.97,
2019-07-18,16.902666091918945,1.77,1.78,2.04,0.27,13.53,
2019-07-19,17.211999893188477,1.8,1.8,2.05,0.25,14.45,0.1026
2019-07-22,17.045333862304688,1.8,1.8,2.05,0.25,13.53,
2019-07-23,17.344667434692383,1.83,1.83,2.08,0.25,12.61,
2019-07-24,17.658666610717773,1.83,1.82,2.05,0.22,12.07,
2019-07-25,15.254667282104492,1.86,1.85,2.08,0.22,12.74,
2019-07-26,15.202667236328125,1.86,1.85,2.08,0.22,12.16,-0.0071
2019-07-29,15.718000411987305,1.85,1.84,2.06,0.21,12.83,
2019-07-30,16.150667190551758,1.85,1.84,2.06,0.21,13.94,
2019-07-31,16.107332229614258,1.89,1.84,2.02,0.13,16.12,
2019-08-01,15.59000015258789,1.73,1.68,1.9,0.17,17.87,
2019-08-02,15.62266731262207,1.72,1.66,1.86,0.14,17.61,0.3036
2019-08-05,15.221332550048828,1.59,1.55,1.75,0.16,24.59,
2019-08-06,15.383333206176758,1.6,1.53,1.73,0.13,20.17,
2019-08-07,15.561332702636719,1.59,1.52,1.71,0.12,19.49,
2019-08-08,15.886667251586914,1.62,1.54,1.72,0.1,16.91,
2019-08-09,15.667332649230957,1.63,1.57,1.74,0.11,17.97,1.0221
2019-08-12,15.267333030700684,1.58,1.49,1.65,0.07,21.09,
2019-08-13,15.666666984558105,1.66,1.57,1.68,0.02,17.52,
2019-08-14,14.641332626342773,1.58,1.51,1.59,0.01,22.1,
2019-08-15,14.37600040435791,1.48,1.42,1.52,0.04,21.18,
2019-08-16,14.662667274475098,1.48,1.42,1.55,0.07,18.47,0.861
2019-08-19,15.121999740600586,1.53,1.47,1.6,0.07,16.88,
2019-08-20,15.057332992553711,1.5,1.42,1.55,0.05,17.5,
2019-08-21,14.722000122070312,1.56,1.47,1.59,0.03,15.8,
2019-08-22,14.8100004196167,1.61,1.5,1.62,0.01,16.68,
2019-08-23,14.09333324432373,1.51,1.4,1.52,0.01,19.87,0.4286
2019-08-26,14.333333015441895,1.54,1.43,1.54,0.0,19.32,
2019-08-27,14.272000312805176,1.53,1.4,1.49,-0.04,20.31,
2019-08-28,14.37266731262207,1.5,1.37,1.47,-0.03,19.35,
2019-08-29,14.780667304992676,1.53,1.4,1.5,-0.03,17.88,
2019-08-30,15.040666580200195,1.5,1.39,1.5,0.0,18.98,0.4995
2019-09-03,15.000666618347168,1.47,1.35,1.47,0.0,19.66,
2019-09-04,14.711999893188477,1.43,1.32,1.47,0.04,17.33,
2019-09-05,15.305333137512207,1.55,1.43,1.57,0.02,16.27,
2019-09-06,15.16333293914795,1.53,1.42,1.55,0.02,15.0,0.3197
2019-09-09,15.452667236328125,1.58,1.49,1.63,0.05,15.27,
2019-09-10,15.702667236328125,1.67,1.58,1.72,0.05,15.2,
2019-09-11,16.47333335876465,1.68,1.6,1.75,0.07,14.61,
2019-09-12,16.391332626342773,1.72,1.65,1.79,0.07,14.22,
2019-09-13,16.34666633605957,1.79,1.75,1.9,0.11,13.74,-0.1983
2019-09-16,16.187332153320312,1.74,1.69,1.84,0.1,14.67,
2019-09-17,16.319332122802734,1.72,1.66,1.81,0.09,14.44,
2019-09-18,16.232667922973633,1.77,1.68,1.8,0.03,13.95,
2019-09-19,16.440000534057617,1.74,1.66,1.79,0.05,14.05,
2019-09-20,16.041332244873047,1.69,1.61,1.74,0.05,15.32,0.2026
2019-09-23,16.082000732421875,1.68,1.59,1.72,0.04,14.91,
2019-09-24,14.880666732788086,1.6,1.52,1.64,0.04,17.05,
2019-09-25,15.24666690826416,1.68,1.6,1.73,0.05,15.96,
2019-09-26,16.17066764831543,1.66,1.59,1.7,0.04,16.07,
2019-09-27,16.142000198364258,1.63,1.56,1.69,0.06,17.22,0.6745
2019-09-30,16.058000564575195,1.63,1.55,1.68,0.05,16.24,
2019-10-01,16.312667846679688,1.56,1.51,1.65,0.09,18.56,
