Date,Net Income,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Net Cash Flow,Adj Close
2016-02-09,14481.604395604396,19619.153846153844,-17092.30769230769,-2380.7032967032974,146.14285714285688,21.76551055908203
2016-02-10,14395.395604395604,19444.846153846152,-17017.69230769231,-2179.2967032967026,247.8571428571422,21.600526809692383
2016-02-11,14309.186813186814,19270.53846153846,-16943.076923076922,-1977.8901098901097,349.57142857142844,21.46992301940918
2016-02-12,14222.978021978022,19096.23076923077,-16868.46153846154,-1776.4835164835167,451.28571428571377,21.536378860473636
2016-02-16,13878.142857142857,18399.0,-16570.0,-970.8571428571431,858.1428571428569,22.143579483032227
2016-02-17,13791.934065934067,18224.692307692305,-16495.384615384617,-769.4505494505502,959.8571428571422,22.48270034790039
2016-02-18,13705.725274725275,18050.384615384617,-16420.76923076923,-568.0439560439554,1061.5714285714284,22.056507110595703
2016-02-19,13619.516483516483,17876.076923076922,-16346.153846153848,-366.63736263736246,1163.2857142857138,22.00609397888184
2016-02-22,13360.89010989011,17353.153846153844,-16122.307692307691,237.58241758241638,1468.4285714285706,22.198570251464844
2016-02-23,13274.68131868132,17178.846153846152,-16047.692307692309,438.98901098901115,1570.1428571428569,21.69676780700684
2016-02-24,13188.472527472528,17004.53846153846,-15973.076923076922,640.3956043956041,1671.8571428571422,22.019847869873047
2016-02-25,13102.263736263736,16830.230769230766,-15898.461538461539,841.802197802197,1773.5714285714284,22.171077728271484
2016-02-26,13016.054945054944,16655.923076923078,-15823.846153846154,1043.2087912087918,1875.2857142857138,22.2054500579834
2016-02-29,12757.428571428572,16133.0,-15600.0,1647.4285714285706,2180.4285714285706,22.155038833618164
2016-03-01,12671.21978021978,15958.692307692307,-15525.384615384615,1848.8351648351636,2282.142857142857,23.034912109375
2016-03-02,12585.010989010989,15784.384615384615,-15450.76923076923,2050.2417582417584,2383.857142857142,23.085329055786133
2016-03-03,12498.802197802197,15610.076923076922,-15376.153846153848,2251.6483516483513,2485.5714285714284,23.25717544555664
2016-03-04,12412.593406593405,15435.76923076923,-15301.538461538461,2453.0549450549443,2587.2857142857138,23.603166580200195
2016-03-07,12153.967032967033,14912.846153846152,-15077.692307692309,3057.274725274725,2892.4285714285706,23.341960906982425
2016-03-08,12067.758241758242,14738.538461538461,-15003.076923076922,3258.681318681318,2994.142857142857,23.149477005004883
2016-03-09,11981.54945054945,14564.230769230768,-14928.461538461539,3460.087912087911,3095.857142857142,23.170101165771484
2016-03-10,11895.340659340658,14389.923076923076,-14853.846153846154,3661.4945054945056,3197.5714285714284,23.181564331054688
2016-03-11,11809.131868131868,14215.615384615383,-14779.23076923077,3862.9010989010985,3299.2857142857138,23.43131828308105
2016-03-14,11550.505494505494,13692.692307692307,-14555.384615384615,4467.120879120879,3604.4285714285706,23.490890502929688
2016-03-15,11464.296703296703,13518.384615384613,-14480.76923076923,4668.527472527472,3706.142857142857,23.96291160583496
2016-03-16,11378.08791208791,13344.076923076922,-14406.153846153848,4869.934065934065,3807.857142857143,24.28141212463379
2016-03-17,11291.87912087912,13169.76923076923,-14331.538461538461,5071.340659340658,3909.5714285714275,24.24246025085449
2016-03-18,11205.670329670329,12995.461538461537,-14256.923076923078,5272.747252747253,4011.2857142857138,24.26995277404785
2016-03-21,10947.043956043955,12472.538461538461,-14033.076923076922,5876.967032967033,4316.428571428571,24.26766395568848
2016-03-22,10860.835164835164,12298.230769230768,-13958.461538461539,6078.373626373625,4418.142857142857,24.453258514404297
2016-03-23,10774.626373626374,12123.923076923076,-13883.846153846154,6279.780219780219,4519.857142857143,24.318065643310547
2016-03-24,10688.417582417582,11949.615384615383,-13809.23076923077,6481.186813186814,4621.5714285714275,24.212669372558597
2016-03-28,10456.21978021978,11579.747252747253,-13458.021978021978,6525.208791208791,4646.934065934066,24.102684020996094
2016-03-29,10426.329670329671,11569.12087912088,-13357.032967032967,6345.813186813187,4557.9010989010985,24.673227310180664
2016-03-30,10396.439560439561,11558.494505494506,-13256.043956043955,6166.417582417583,4468.868131868132,25.10400390625
2016-03-31,10366.54945054945,11547.868131868132,-13155.054945054944,5987.021978021978,4379.8351648351645,24.97339630126953
2016-04-01,10336.65934065934,11537.241758241758,-13054.065934065933,5807.626373626374,4290.802197802198,25.202526092529297
2016-04-04,10246.989010989011,11505.362637362638,-12751.098901098901,5269.43956043956,4023.7032967032965,25.46145439147949
2016-04-05,10217.098901098901,11494.736263736264,-12650.10989010989,5090.043956043955,3934.67032967033,25.161285400390625
2016-04-06,10187.208791208792,11484.10989010989,-12549.12087912088,4910.648351648351,3845.6373626373625,25.42479133605957
2016-04-07,10157.318681318682,11473.483516483517,-12448.131868131868,4731.252747252747,3756.6043956043954,24.87028694152832
2016-04-08,10127.42857142857,11462.857142857143,-12347.142857142857,4551.857142857143,3667.5714285714284,24.897781372070312
2016-04-11,10037.758241758242,11430.978021978022,-12044.175824175823,4013.6703296703295,3400.4725274725274,24.980268478393555
2016-04-12,10007.868131868132,11420.351648351649,-11943.186813186814,3834.274725274725,3311.4395604395604,25.305639266967773
2016-04-13,9977.978021978022,11409.725274725275,-11842.197802197803,3654.879120879121,3222.4065934065934,25.67225456237793
2016-04-14,9948.087912087913,11399.098901098901,-11741.208791208792,3475.4835164835163,3133.3736263736264,25.686006546020508
2016-04-15,9918.197802197803,11388.472527472528,-11640.21978021978,3296.0879120879117,3044.3406593406594,25.170448303222656
2016-04-18,9828.527472527472,11356.593406593407,-11337.252747252747,2757.9010989010985,2777.2417582417584,24.627405166625977
2016-04-19,9798.637362637362,11345.967032967033,-11236.263736263736,2578.5054945054944,2688.208791208791,24.49679946899414
2016-04-20,9768.747252747253,11335.34065934066,-11135.274725274725,2399.1098901098894,2599.175824175824,24.54720497131348
2016-04-21,9738.857142857143,11324.714285714286,-11034.285714285714,2219.7142857142853,2510.142857142857,24.28141212463379
2016-04-22,9708.967032967033,11314.087912087913,-10933.296703296703,2040.3186813186812,2421.10989010989,24.214956283569336
2016-04-25,9619.296703296703,11282.208791208792,-10630.32967032967,1502.131868131868,2154.010989010989,24.07747840881348
2016-04-26,9589.406593406593,11271.582417582418,-10529.34065934066,1322.736263736263,2064.978021978022,23.91020965576172
2016-04-27,9559.516483516483,11260.956043956045,-10428.351648351649,1143.340659340659,1975.9450549450548,22.413957595825195
2016-04-28,9529.626373626374,11250.329670329671,-10327.362637362638,963.9450549450548,1886.9120879120878,21.72884559631348
2016-04-29,9499.736263736264,11239.703296703297,-10226.373626373626,784.5494505494498,1797.8791208791208,21.479084014892575
2016-05-02,9410.065934065933,11207.824175824177,-9923.406593406593,246.36263736263663,1530.7802197802198,21.456172943115234
2016-05-03,9380.175824175823,11197.197802197803,-9822.417582417582,66.96703296703254,1441.7472527472528,21.809038162231445
2016-05-04,9350.285714285714,11186.57142857143,-9721.42857142857,-112.42857142857156,1352.7142857142858,21.582202911376957
2016-05-05,9320.395604395604,11175.945054945056,-9620.439560439561,-291.82417582417656,1263.6813186813188,21.494598388671875
2016-05-06,9290.505494505494,11165.318681318682,-9519.45054945055,-471.21978021978066,1174.6483516483513,21.37472343444824
2016-05-09,9200.835164835165,11133.439560439561,-9216.483516483517,-1009.4065934065939,907.5494505494503,21.39086532592773
2016-05-10,9170.945054945056,11122.813186813188,-9115.494505494506,-1188.802197802198,818.5164835164833,21.536094665527344
2016-05-11,9141.054945054944,11112.186813186814,-9014.505494505494,-1368.197802197803,729.4835164835163,21.32631492614746
2016-05-12,9111.164835164835,11101.560439560439,-8913.516483516483,-1547.593406593407,640.4505494505493,20.826059341430664
2016-05-13,9081.274725274725,11090.934065934067,-8812.527472527472,-1726.9890109890111,551.4175824175818,20.8675537109375
2016-05-16,8991.604395604396,11059.054945054944,-8509.560439560439,-2265.1758241758253,284.31868131868123,21.64214134216309
2016-05-17,8961.714285714286,11048.42857142857,-8408.571428571428,-2444.5714285714294,195.28571428571377,21.55223846435547
2016-05-18,8931.824175824177,11037.802197802197,-8307.582417582416,-2623.9670329670334,106.25274725274721,21.798900604248047
2016-05-19,8901.934065934067,11027.175824175823,-8206.593406593405,-2803.3626373626375,17.21978021977975,21.71590614318848
2016-05-20,8872.043956043955,11016.54945054945,-8105.604395604395,-2982.7582417582416,-71.8131868131868,21.9510498046875
2016-05-23,8782.373626373626,10984.670329670329,-7802.6373626373625,-3520.9450549450557,-338.9120879120883,22.2299919128418
2016-05-24,8752.483516483517,10974.043956043955,-7701.648351648351,-3700.34065934066,-427.94505494505484,22.568870544433597
2016-05-25,8722.593406593407,10963.417582417582,-7600.65934065934,-3879.736263736264,-516.9780219780223,22.96537971496582
2016-05-26,8692.703296703297,10952.791208791208,-7499.670329670329,-4059.131868131868,-606.0109890109889,23.147499084472656
2016-05-27,8662.813186813186,10942.164835164835,-7398.681318681319,-4238.527472527474,-695.0439560439563,23.133665084838867
2016-05-31,8543.252747252747,10899.65934065934,-6994.725274725274,-4956.10989010989,-1051.1758241758243,23.02070426940918
2016-06-01,8513.362637362638,10889.032967032967,-6893.736263736264,-5135.505494505496,-1140.2087912087918,22.697961807250977
2016-06-02,8483.472527472528,10878.406593406593,-6792.747252747253,-5314.9010989011,-1229.2417582417584,22.52737617492676
2016-06-03,8453.582417582418,10867.78021978022,-6691.758241758242,-5494.296703296704,-1318.2747252747258,22.5734806060791
2016-06-06,8363.912087912087,10835.901098901099,-6388.791208791208,-6032.483516483517,-1585.3736263736264,22.737159729003903
2016-06-07,8334.021978021978,10825.274725274725,-6287.802197802198,-6211.879120879123,-1674.4065934065939,22.829364776611328
2016-06-08,8304.131868131868,10814.648351648351,-6186.813186813187,-6391.274725274727,-1763.4395604395604,22.808618545532227
2016-06-09,8274.241758241758,10804.021978021978,-6085.824175824176,-6570.670329670331,-1852.4725274725279,22.97229385375977
2016-06-10,8244.351648351649,10793.395604395604,-5984.8351648351645,-6750.065934065935,-1941.5054945054944,22.783260345458984
2016-06-13,8154.681318681319,10761.516483516483,-5681.868131868132,-7288.252747252749,-2208.604395604396,22.43976783752441
2016-06-14,8124.791208791208,10750.89010989011,-5580.879120879121,-7467.648351648353,-2297.6373626373625,22.467439651489254
2016-06-15,8094.9010989010985,10740.263736263736,-5479.89010989011,-7647.043956043957,-2386.67032967033,22.39366149902344
2016-06-16,8065.010989010989,10729.637362637362,-5378.9010989010985,-7826.439560439561,-2475.7032967032974,22.488182067871094
2016-06-17,8035.120879120879,10719.010989010989,-5277.912087912087,-8005.835164835165,-2564.736263736264,21.976408004760746
2016-06-20,7945.450549450549,10687.131868131868,-4974.945054945054,-8544.02197802198,-2831.8351648351654,21.92338752746582
2016-06-21,7915.56043956044,10676.505494505494,-4873.956043956043,-8723.417582417584,-2920.868131868132,22.1101131439209
2016-06-22,7885.670329670329,10665.87912087912,-4772.967032967033,-8902.813186813188,-3009.9010989010994,22.027122497558597
2016-06-23,7855.780219780219,10655.252747252747,-4671.978021978022,-9082.208791208792,-3098.934065934066,22.15391159057617
2016-06-24,7825.89010989011,10644.626373626374,-4570.989010989011,-9261.604395604396,-3187.9670329670334,21.53148460388184
2016-06-27,7822.7692307692305,10763.648351648351,-4534.32967032967,-9384.912087912087,-3155.5934065934066,21.217966079711918
2016-06-28,7836.153846153846,10828.472527472528,-4566.494505494506,-9356.868131868132,-3094.8901098901097,21.575284957885746
2016-06-29,7849.538461538462,10893.296703296703,-4598.659340659341,-9328.824175824177,-3034.186813186813,21.762012481689453
2016-06-30,7862.923076923077,10958.12087912088,-4630.824175824176,-9300.78021978022,-2973.4835164835167,22.038650512695312
2016-07-01,7876.307692307692,11022.945054945056,-4662.989010989011,-9272.736263736264,-2912.78021978022,22.10550117492676
2016-07-05,7929.846153846154,11282.241758241758,-4791.648351648351,-9160.560439560439,-2669.967032967033,21.89803123474121
2016-07-06,7943.2307692307695,11347.065934065933,-4823.813186813187,-9132.516483516483,-2609.263736263736,22.02251625061035
2016-07-07,7956.615384615385,11411.89010989011,-4855.978021978022,-9104.472527472528,-2548.5604395604396,22.117027282714844
2016-07-08,7970.0,11476.714285714286,-4888.142857142857,-9076.42857142857,-2487.857142857143,22.28762626647949
2016-07-11,8010.153846153846,11671.186813186814,-4984.6373626373625,-8992.296703296703,-2305.747252747253,22.35678100585937
2016-07-12,8023.538461538462,11736.010989010989,-5016.802197802198,-8964.252747252747,-2245.0439560439563,22.45821189880371
2016-07-13,8036.923076923077,11800.835164835165,-5048.967032967033,-8936.208791208792,-2184.3406593406594,22.33142471313477
2016-07-14,8050.307692307692,11865.65934065934,-5081.131868131868,-8908.164835164835,-2123.6373626373625,22.774038314819336
2016-07-15,8063.692307692308,11930.483516483517,-5113.2967032967035,-8880.12087912088,-2062.934065934066,22.771732330322266
2016-07-18,8103.846153846154,12124.956043956045,-5209.791208791209,-8795.989010989011,-1880.8241758241759,23.013790130615234
2016-07-19,8117.2307692307695,12189.78021978022,-5241.956043956044,-8767.945054945056,-1820.1208791208792,23.02301025390625
2016-07-20,8130.615384615385,12254.604395604396,-5274.120879120879,-8739.901098901099,-1759.4175824175825,23.043758392333984
2016-07-21,8144.0,12319.428571428572,-5306.285714285715,-8711.857142857143,-1698.7142857142858,22.92157745361328
2016-07-22,8157.384615384615,12384.252747252747,-5338.450549450549,-8683.813186813186,-1638.010989010989,22.744075775146484
2016-07-25,8197.538461538461,12578.725274725275,-5434.945054945055,-8599.681318681318,-1455.901098901099,22.43976783752441
2016-07-26,8210.923076923076,12643.54945054945,-5467.10989010989,-8571.637362637362,-1395.1978021978023,22.28531646728516
2016-07-27,8224.307692307691,12708.373626373626,-5499.274725274725,-8543.593406593407,-1334.4945054945056,23.733043670654297
2016-07-28,8237.692307692309,12773.197802197803,-5531.43956043956,-8515.54945054945,-1273.7912087912089,24.0534782409668
2016-07-29,8251.076923076924,12838.021978021978,-5563.604395604396,-8487.505494505494,-1213.0879120879122,24.023509979248047
2016-08-01,8291.23076923077,13032.494505494506,-5660.0989010989015,-8403.373626373626,-1030.9780219780223,24.44768714904785
2016-08-02,8304.615384615385,13097.31868131868,-5692.263736263736,-8375.329670329671,-970.2747252747254,24.08576011657715
2016-08-03,8318.0,13162.142857142857,-5724.428571428572,-8347.285714285714,-909.5714285714284,24.387744903564453
2016-08-04,8331.384615384615,13226.967032967033,-5756.593406593407,-8319.241758241758,-848.868131868132,24.538406372070312
2016-08-05,8344.76923076923,13291.791208791208,-5788.758241758242,-8291.197802197803,-788.1648351648355,24.911571502685547
2016-08-08,8384.923076923076,13486.263736263736,-5885.252747252747,-8207.065934065933,-606.0549450549452,25.117849349975582
2016-08-09,8398.307692307691,13551.087912087913,-5917.417582417583,-8179.021978021978,-545.3516483516487,25.21982955932617
2016-08-10,8411.692307692309,13615.912087912087,-5949.582417582418,-8150.978021978022,-484.64835164835176,25.03208923339844
2016-08-11,8425.076923076924,13680.736263736264,-5981.747252747253,-8122.934065934066,-423.94505494505484,25.01586532592773
2016-08-12,8438.461538461539,13745.560439560439,-6013.912087912088,-8094.89010989011,-363.24175824175836,25.073808670043945
2016-08-15,8478.615384615385,13940.032967032967,-6110.406593406594,-8010.758241758242,-181.13186813186803,25.37512588500977
2016-08-16,8492.0,14004.857142857143,-6142.571428571428,-7982.714285714286,-120.42857142857156,25.35194396972656
2016-08-17,8505.384615384615,14069.68131868132,-6174.736263736264,-7954.67032967033,-59.725274725275085,25.31486320495605
2016-08-18,8518.76923076923,14134.505494505494,-6206.9010989010985,-7926.626373626374,0.9780219780218431,25.28241729736328
2016-08-19,8532.153846153846,14199.329670329671,-6239.065934065934,-7898.582417582417,61.68131868131877,25.347307205200195
2016-08-22,8572.307692307691,14393.802197802197,-6335.56043956044,-7814.450549450549,243.79120879120865,25.15030288696289
2016-08-23,8585.692307692309,14458.626373626374,-6367.725274725275,-7786.406593406593,304.4945054945056,25.22909927368164
2016-08-24,8599.076923076924,14523.45054945055,-6399.89010989011,-7758.3626373626375,365.19780219780205,25.039045333862305
2016-08-25,8612.461538461539,14588.274725274725,-6432.054945054945,-7730.318681318681,425.9010989010985,24.93242645263672
2016-08-26,8625.846153846154,14653.098901098901,-6464.219780219781,-7702.274725274725,486.60439560439545,24.78640556335449
2016-08-29,8666.0,14847.571428571428,-6560.714285714286,-7618.142857142857,668.7142857142853,24.75859260559082
2016-08-30,8679.384615384615,14912.395604395604,-6592.879120879121,-7590.0989010989015,729.4175824175823,24.56853675842285
2016-08-31,8692.76923076923,14977.21978021978,-6625.043956043956,-7562.054945054945,790.1208791208792,24.59171295166016
2016-09-01,8706.153846153846,15042.043956043955,-6657.208791208792,-7534.010989010989,850.8241758241757,24.73773193359375
2016-09-02,8719.538461538461,15106.868131868132,-6689.373626373626,-7505.967032967033,911.5274725274721,24.969507217407227
2016-09-06,8773.076923076924,15366.164835164836,-6818.0329670329675,-7393.791208791209,1154.340659340659,24.96256256103516
2016-09-07,8786.461538461539,15430.989010989011,-6850.197802197803,-7365.747252747253,1215.0439560439554,25.115528106689453
2016-09-08,8799.846153846154,15495.813186813186,-6882.3626373626375,-7337.703296703297,1275.7472527472528,24.457277297973636
2016-09-09,8813.23076923077,15560.637362637362,-6914.527472527472,-7309.65934065934,1336.4505494505493,23.90332794189453
2016-09-12,8853.384615384615,15755.10989010989,-7011.021978021978,-7225.527472527472,1518.5604395604396,24.43874168395996
2016-09-13,8866.76923076923,15819.934065934067,-7043.186813186813,-7197.483516483517,1579.263736263736,25.02050399780273
2016-09-14,8880.153846153846,15884.758241758242,-7075.351648351649,-7169.43956043956,1639.9670329670325,25.905900955200195
2016-09-15,8893.538461538461,15949.582417582416,-7107.516483516483,-7141.395604395604,1700.670329670329,26.78666114807129
2016-09-16,8906.923076923076,16014.406593406595,-7139.681318681319,-7113.351648351649,1761.3736263736264,26.63600349426269
2016-09-19,8947.076923076924,16208.87912087912,-7236.175824175824,-7029.219780219781,1943.4835164835167,26.325414657592773
2016-09-20,8960.461538461539,16273.703296703297,-7268.34065934066,-7001.175824175824,2004.1868131868132,26.323102951049805
2016-09-21,8973.846153846154,16338.527472527472,-7300.505494505494,-6973.131868131868,2064.8901098901097,26.31846237182617
2016-09-22,8987.23076923077,16403.35164835165,-7332.67032967033,-6945.087912087913,2125.593406593406,26.56646728515625
2016-09-23,9000.615384615385,16468.175824175825,-7364.835164835165,-6917.043956043955,2186.2967032967026,26.12376976013184
2016-09-26,9195.163265306122,16751.38775510204,-7636.285714285715,-6997.897959183673,2117.204081632653,26.163169860839844
2016-09-27,9285.744897959185,16860.581632653062,-7755.928571428572,-7052.34693877551,2052.3061224489797,26.21184539794922
2016-09-28,9376.326530612245,16969.775510204083,-7875.571428571428,-7106.7959183673465,1987.408163265306,26.411178588867188
2016-09-29,9466.908163265307,17078.969387755104,-7995.214285714285,-7161.244897959184,1922.5102040816328,26.00093078613281
2016-09-30,9557.489795918367,17188.163265306124,-8114.857142857143,-7215.693877551021,1857.6122448979593,26.202577590942383
2016-10-03,9829.234693877552,17515.744897959183,-8473.785714285714,-7379.040816326531,1662.9183673469388,26.079729080200195
2016-10-04,9919.816326530612,17624.938775510203,-8593.42857142857,-7433.489795918367,1598.0204081632653,26.19098854064941
2016-10-05,10010.397959183674,17734.132653061224,-8713.071428571428,-7487.938775510204,1533.1224489795918,26.202577590942383
2016-10-06,10100.979591836734,17843.326530612245,-8832.714285714286,-7542.3877551020405,1468.2244897959185,26.397266387939453
2016-10-07,10191.561224489797,17952.520408163266,-8952.357142857143,-7596.836734693878,1403.3265306122448,26.43667221069336
2016-10-10,10463.30612244898,18280.102040816328,-9311.285714285714,-7760.183673469388,1208.6326530612246,26.897905349731445
2016-10-11,10553.887755102041,18389.29591836735,-9430.92857142857,-7814.632653061224,1143.734693877551,26.955854415893555
2016-10-12,10644.469387755102,18498.489795918365,-9550.571428571428,-7869.081632653061,1078.8367346938776,27.19690704345703
2016-10-13,10735.051020408164,18607.683673469386,-9670.214285714286,-7923.530612244898,1013.9387755102041,27.11346435546875
2016-10-14,10825.632653061224,18716.877551020407,-9789.857142857143,-7977.9795918367345,949.0408163265306,27.26412010192871
2016-10-17,11097.377551020409,19044.45918367347,-10148.785714285714,-8141.326530612245,754.3469387755104,27.24557876586914
2016-10-18,11187.959183673469,19153.65306122449,-10268.428571428572,-8195.775510204081,689.4489795918369,27.22704124450684
2016-10-19,11278.540816326531,19262.84693877551,-10388.071428571428,-8250.224489795919,624.5510204081634,27.14591407775879
2016-10-20,11369.122448979591,19372.04081632653,-10507.714285714286,-8304.673469387755,559.6530612244899,27.13201141357422
2016-10-21,11459.704081632653,19481.23469387755,-10627.357142857143,-8359.122448979591,494.7551020408164,27.025388717651367
2016-10-24,11731.448979591836,19808.816326530614,-10986.285714285714,-8522.469387755102,300.06122448979613,27.26875877380371
2016-10-25,11822.030612244898,19918.010204081635,-11105.92857142857,-8576.918367346938,235.16326530612264,27.407827377319336
2016-10-26,11912.612244897959,20027.20408163265,-11225.571428571428,-8631.367346938776,170.26530612244915,26.79128646850586
2016-10-27,12003.19387755102,20136.397959183672,-11345.214285714286,-8685.816326530612,105.36734693877588,26.53402328491211
2016-10-28,12093.775510204081,20245.591836734693,-11464.857142857143,-8740.265306122448,40.46938775510216,26.357866287231445
2016-10-31,12365.520408163266,20573.173469387755,-11823.785714285714,-8903.612244897959,-154.2244897959181,26.31614875793457
2016-11-01,12456.102040816326,20682.367346938776,-11943.428571428572,-8958.061224489797,-219.1224489795918,25.84099578857422
2016-11-02,12546.683673469388,20791.561224489797,-12063.071428571428,-9012.510204081633,-284.0204081632651,25.86417961120605
2016-11-03,12637.265306122448,20900.755102040817,-12182.714285714286,-9066.959183673469,-348.9183673469388,25.58694648742676
2016-11-04,12727.84693877551,21009.948979591838,-12302.357142857143,-9121.408163265307,-413.81632653061206,25.35630989074707
2016-11-07,12999.591836734693,21337.530612244896,-12661.285714285714,-9284.755102040817,-608.5102040816323,25.722070693969727
2016-11-08,13090.173469387755,21446.724489795917,-12780.928571428572,-9339.204081632653,-673.408163265306,25.873498916625977
2016-11-09,13180.755102040817,21555.918367346938,-12900.571428571428,-9393.65306122449,-738.3061224489793,25.831562042236328
2016-11-10,13271.336734693878,21665.11224489796,-13020.214285714286,-9448.102040816326,-803.204081632653,25.1116886138916
2016-11-11,13361.918367346938,21774.30612244898,-13139.857142857143,-9502.551020408162,-868.1020408163263,25.260791778564453
2016-11-14,13633.663265306122,22101.88775510204,-13498.785714285714,-9665.897959183672,-1062.7959183673465,24.62710952758789
2016-11-15,13724.244897959183,22211.081632653062,-13618.428571428572,-9720.34693877551,-1127.6938775510203,24.953269958496094
2016-11-16,13814.826530612245,22320.275510204083,-13738.071428571428,-9774.795918367347,-1192.5918367346935,25.624217987060547
2016-11-17,13905.408163265307,22429.469387755104,-13857.714285714286,-9829.244897959183,-1257.4897959183672,25.614900588989254
2016-11-18,13995.989795918367,22538.663265306124,-13977.357142857141,-9883.69387755102,-1322.3877551020405,25.640525817871094
2016-11-21,14267.734693877552,22866.244897959183,-14336.285714285714,-10047.040816326531,-1517.0816326530608,26.029590606689453
2016-11-22,14358.316326530612,22975.438775510203,-14455.928571428572,-10101.489795918367,-1581.9795918367345,26.04589462280273
2016-11-23,14448.897959183672,23084.632653061224,-14575.571428571428,-10155.938775510203,-1646.8775510204077,25.913105010986328
2016-11-25,14630.061224489797,23303.020408163266,-14814.857142857141,-10264.836734693878,-1776.6734693877547,26.043561935424805
2016-11-28,14901.80612244898,23630.602040816328,-15173.785714285714,-10428.183673469388,-1971.367346938775,25.9923095703125
2016-11-29,14992.387755102041,23739.795918367345,-15293.428571428572,-10482.632653061224,-2036.2653061224482,25.966686248779297
2016-11-30,15082.969387755102,23848.989795918365,-15413.071428571428,-10537.081632653062,-2101.1632653061224,25.74769401550293
2016-12-01,15173.551020408162,23958.183673469386,-15532.714285714286,-10591.530612244898,-2166.0612244897957,25.50773811340332
2016-12-02,15264.132653061224,24067.377551020407,-15652.357142857143,-10645.979591836734,-2230.959183673469,25.603254318237305
2016-12-05,15535.877551020407,24394.95918367347,-16011.285714285714,-10809.326530612245,-2425.6530612244896,25.41920661926269
2016-12-06,15626.459183673469,24504.15306122449,-16130.92857142857,-10863.775510204081,-2490.551020408163,25.614900588989254
2016-12-07,15717.040816326531,24613.34693877551,-16250.571428571428,-10918.224489795917,-2555.448979591836,25.86650848388672
2016-12-08,15807.622448979591,24722.54081632653,-16370.214285714286,-10972.673469387755,-2620.3469387755094,26.12044334411621
2016-12-09,15898.204081632652,24831.73469387755,-16489.857142857145,-11027.122448979591,-2685.2448979591836,26.54677963256836
2016-12-12,16169.948979591836,25159.316326530614,-16848.785714285714,-11190.469387755102,-2879.9387755102034,26.39534950256348
2016-12-13,16260.530612244896,25268.510204081635,-16968.428571428572,-11244.918367346938,-2944.8367346938776,26.83565330505371
2016-12-14,16351.112244897959,25377.704081632655,-17088.071428571428,-11299.367346938776,-3009.734693877551,26.83565330505371
2016-12-15,16441.69387755102,25486.897959183676,-17207.714285714286,-11353.816326530612,-3074.632653061224,26.98242950439453
2016-12-16,16532.275510204083,25596.091836734693,-17327.357142857145,-11408.265306122448,-3139.5306122448974,27.017370223999023
2016-12-19,16804.020408163266,25923.673469387755,-17686.285714285714,-11571.612244897959,-3334.224489795918,27.173458099365234
2016-12-20,16894.602040816324,26032.867346938776,-17805.928571428572,-11626.061224489797,-3399.1224489795914,27.245685577392575
2016-12-21,16985.183673469386,26142.061224489797,-17925.571428571428,-11680.510204081633,-3464.0204081632646,27.27131080627441
2016-12-22,17075.76530612245,26251.255102040814,-18045.214285714286,-11734.959183673469,-3528.918367346938,27.0919246673584
2016-12-23,17166.34693877551,26360.448979591834,-18164.857142857145,-11789.408163265307,-3593.816326530612,27.145505905151367
2016-12-27,17528.673469387755,26797.224489795917,-18643.428571428572,-12007.204081632652,-3853.408163265306,27.317907333374023
2016-12-28,17619.255102040814,26906.418367346938,-18763.071428571428,-12061.65306122449,-3918.3061224489793,27.201414108276367
2016-12-29,17709.836734693876,27015.61224489796,-18882.714285714286,-12116.102040816326,-3983.2040816326526,27.19443130493164
2016-12-30,17800.418367346938,27124.80612244898,-19002.357142857145,-12170.551020408162,-4048.102040816326,26.98242950439453
2017-01-03,17664.78021978022,26750.571428571428,-18959.802197802197,-11808.197802197803,-4017.4285714285716,27.059309005737305
2017-01-04,17589.37362637363,26589.428571428572,-18905.736263736264,-11669.263736263736,-3985.5714285714284,27.029024124145508
2017-01-05,17513.967032967033,26428.285714285714,-18851.67032967033,-11530.329670329671,-3953.714285714286,27.166475296020508
2017-01-06,17438.56043956044,26267.14285714286,-18797.604395604394,-11391.395604395604,-3921.8571428571427,27.469331741333008
2017-01-09,17212.340659340658,25783.714285714286,-18635.406593406595,-10974.593406593407,-3826.285714285714,27.72093963623047
2017-01-10,17136.934065934067,25622.571428571428,-18581.340659340658,-10835.65934065934,-3794.4285714285716,27.748897552490234
2017-01-11,17061.527472527472,25461.428571428572,-18527.274725274725,-10696.725274725275,-3762.5714285714284,27.89800071716309
2017-01-12,16986.120879120877,25300.285714285714,-18473.20879120879,-10557.791208791208,-3730.714285714286,27.78151130676269
2017-01-13,16910.714285714286,25139.14285714286,-18419.14285714286,-10418.857142857143,-3698.8571428571427,27.73259162902832
2017-01-17,16609.08791208791,24494.571428571428,-18202.879120879123,-9863.12087912088,-3571.4285714285716,27.95623588562012
2017-01-18,16533.68131868132,24333.428571428572,-18148.813186813186,-9724.186813186814,-3539.5714285714284,27.953903198242188
2017-01-19,16458.274725274725,24172.285714285714,-18094.747252747253,-9585.252747252747,-3507.714285714286,27.904991149902344
2017-01-20,16382.868131868132,24011.14285714286,-18040.68131868132,-9446.31868131868,-3475.857142857143,27.95623588562012
2017-01-23,16156.648351648351,23527.714285714286,-17878.483516483517,-9029.516483516483,-3380.285714285714,27.974876403808597
