Date,Market Capitalization,PE Ratio,PS Ratio,PB Ratio,Current Ratio,Adj Close
2014-07-03,557283.1208791209,14.438351648351649,3.1204395604395603,4.635054945054945,1.4485714285714286,20.87545585632324
2014-07-07,559422.4175824176,14.477032967032967,3.128791208791209,4.671098901098901,1.4314285714285715,21.30614280700684
2014-07-08,559957.2417582418,14.486703296703297,3.1308791208791207,4.68010989010989,1.427142857142857,21.168500900268555
2014-07-09,560492.065934066,14.496373626373627,3.132967032967033,4.689120879120879,1.4228571428571428,21.177379608154297
2014-07-10,561026.8901098901,14.506043956043957,3.1350549450549448,4.698131868131868,1.4185714285714286,21.09967803955078
2014-07-11,561561.7142857143,14.515714285714287,3.137142857142857,4.707142857142857,1.4142857142857144,21.13963890075684
2014-07-14,563166.1868131869,14.544725274725275,3.1434065934065933,4.734175824175824,1.4014285714285715,21.412708282470703
2014-07-15,563701.010989011,14.554395604395605,3.145494505494505,4.743186813186813,1.3971428571428572,21.161840438842773
2014-07-16,564235.8351648352,14.564065934065935,3.1475824175824174,4.752197802197802,1.3928571428571428,21.04195785522461
2014-07-17,564770.6593406594,14.573736263736263,3.1496703296703297,4.761208791208791,1.3885714285714286,20.666757583618164
2014-07-18,565305.4835164836,14.583406593406593,3.1517582417582415,4.77021978021978,1.3842857142857143,20.96425437927246
2014-07-21,566909.956043956,14.612417582417583,3.158021978021978,4.797252747252747,1.3714285714285714,20.85546875
2014-07-22,567444.7802197802,14.622087912087913,3.16010989010989,4.806263736263737,1.3671428571428572,21.02863502502441
2014-07-23,567979.6043956043,14.631758241758241,3.162197802197802,4.815274725274725,1.3628571428571428,21.57699966430664
2014-07-24,568514.4285714285,14.641428571428571,3.164285714285714,4.824285714285714,1.3585714285714285,21.541475296020508
2014-07-25,569049.2527472527,14.651098901098901,3.1663736263736264,4.833296703296703,1.3542857142857143,21.68356132507324
2014-07-28,570653.7252747252,14.68010989010989,3.1726373626373623,4.86032967032967,1.3414285714285714,21.9832706451416
2014-07-29,571188.5494505494,14.68978021978022,3.1747252747252745,4.86934065934066,1.3371428571428572,21.841188430786133
2014-07-30,571723.3736263736,14.69945054945055,3.176813186813187,4.878351648351648,1.3328571428571427,21.790122985839844
2014-07-31,572258.1978021978,14.70912087912088,3.1789010989010986,4.887362637362637,1.3285714285714285,21.2239990234375
2014-08-01,572793.021978022,14.71879120879121,3.180989010989011,4.896373626373626,1.3242857142857143,21.34166717529297
2014-08-04,574397.4945054945,14.747802197802198,3.187252747252747,4.923406593406593,1.3114285714285714,21.221784591674805
2014-08-05,574932.3186813187,14.757472527472528,3.189340659340659,4.932417582417583,1.3071428571428572,21.1174430847168
2014-08-06,575467.1428571428,14.767142857142858,3.1914285714285713,4.941428571428571,1.302857142857143,21.0819149017334
2014-08-07,576001.967032967,14.776813186813188,3.1935164835164835,4.950439560439561,1.2985714285714285,21.07969093322754
2014-08-08,576536.7912087912,14.786483516483516,3.1956043956043954,4.959450549450549,1.2942857142857143,21.1376953125
2014-08-11,578141.2637362637,14.815494505494506,3.2018681318681317,4.986483516483516,1.2814285714285714,21.416593551635746
2014-08-12,578676.0879120879,14.825164835164836,3.203956043956044,4.995494505494506,1.2771428571428571,21.41212272644043
2014-08-13,579210.9120879121,14.834835164835164,3.2060439560439558,5.004505494505494,1.272857142857143,21.695480346679688
2014-08-14,579745.7362637363,14.844505494505494,3.208131868131868,5.013516483516484,1.2685714285714287,21.75348854064941
2014-08-15,580280.5604395604,14.854175824175824,3.2102197802197803,5.0225274725274724,1.2642857142857142,21.86058235168457
2014-08-18,581885.032967033,14.883186813186814,3.216483516483516,5.049560439560439,1.2514285714285713,22.123851776123047
2014-08-19,582419.8571428572,14.892857142857142,3.2185714285714284,5.058571428571429,1.247142857142857,22.42951202392578
2014-08-20,582954.6813186813,14.902527472527472,3.2206593406593407,5.067582417582417,1.2428571428571429,22.43844413757324
2014-08-21,583489.5054945055,14.912197802197802,3.2227472527472525,5.076593406593407,1.2385714285714287,22.440675735473636
2014-08-22,584024.3296703297,14.921868131868132,3.2248351648351647,5.0856043956043955,1.2342857142857142,22.60577392578125
2014-08-25,585628.8021978022,14.95087912087912,3.231098901098901,5.112637362637363,1.2214285714285715,22.654861450195312
2014-08-26,586163.6263736264,14.96054945054945,3.233186813186813,5.121648351648352,1.217142857142857,22.50983619689941
2014-08-27,586698.4505494506,14.97021978021978,3.235274725274725,5.13065934065934,1.2128571428571429,22.786497116088867
2014-08-28,587233.2747252748,14.97989010989011,3.2373626373626374,5.13967032967033,1.2085714285714286,22.813278198242188
2014-08-29,587768.098901099,14.989560439560439,3.239450549450549,5.1486813186813185,1.2042857142857142,22.869050979614254
2014-09-02,589907.3956043955,15.028241758241759,3.247802197802198,5.184725274725275,1.1871428571428573,23.04754066467285
2014-09-03,590442.2197802197,15.037912087912087,3.2498901098901096,5.193736263736264,1.1828571428571428,22.07477378845215
2014-09-04,590977.0439560439,15.047582417582417,3.251978021978022,5.202747252747253,1.1785714285714286,21.891815185546875
2014-09-05,591511.8681318681,15.057252747252747,3.2540659340659337,5.2117582417582415,1.1742857142857144,22.081462860107425
2014-09-08,593116.3406593406,15.086263736263737,3.26032967032967,5.238791208791209,1.1614285714285715,21.945358276367188
2014-09-09,593651.1648351648,15.095934065934065,3.2624175824175823,5.247802197802198,1.157142857142857,21.862808227539062
2014-09-10,594185.989010989,15.105604395604395,3.264505494505494,5.256813186813186,1.1528571428571428,22.53438186645508
2014-09-11,594720.8131868131,15.115274725274725,3.2665934065934064,5.265824175824176,1.1485714285714286,22.63031768798828
2014-09-12,595255.6373626373,15.124945054945055,3.2686813186813186,5.274835164835165,1.1442857142857144,22.6816349029541
2014-09-15,596860.1098901099,15.153956043956043,3.274945054945055,5.301868131868132,1.1314285714285715,22.674943923950195
2014-09-16,597394.934065934,15.163626373626373,3.2770329670329668,5.310879120879121,1.1271428571428572,22.503145217895508
2014-09-17,597929.7582417582,15.173296703296703,3.279120879120879,5.31989010989011,1.1228571428571428,22.663787841796875
2014-09-18,598464.5824175824,15.182967032967033,3.281208791208791,5.328901098901099,1.1185714285714285,22.710641860961918
2014-09-19,598999.4065934066,15.192637362637363,3.283296703296703,5.337912087912088,1.1142857142857143,22.525453567504883
2014-09-22,600603.8791208791,15.221648351648351,3.2895604395604394,5.364945054945055,1.1014285714285714,22.547765731811523
2014-09-23,601138.7032967033,15.231318681318681,3.2916483516483517,5.373956043956044,1.0971428571428572,22.900285720825195
